MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.23591141742208496,0.3636443010356444,0.4857071313271867,110.94826599897452,baseline_mean,JPYSGD_RET,test
0.07253801288610454,0.20383470320628533,0.2693288192639335,100.0,baseline_rw,USDSGD_RET,val
0.10029857810482509,0.23704720882053676,0.3166995075853846,100.0,baseline_rw,USDSGD_RET,test
0.20574911084729242,0.28645712466093204,0.45359575708696,100.0,baseline_rw,CNYSGD_RET,val
0.10316512948868783,0.23345667075623103,0.3211932899185284,100.0,baseline_rw,CNYSGD_RET,test
0.06342506340249997,0.19295743717396016,0.25184333106616097,100.0,baseline_rw,EURSGD_RET,val
0.07290314072727126,0.1939914394681725,0.27000581609897084,100.0,baseline_rw,EURSGD_RET,test
0.16295519611830755,0.295456852918706,0.40367709387368955,100.0,baseline_rw,MYRSGD_RET,val
0.14733781688915915,0.28542523086925803,0.38384608489492134,100.0,baseline_rw,MYRSGD_RET,test
0.23758471158732064,0.3506156062425845,0.487426621746618,100.0,baseline_rw,JPYSGD_RET,val
0.23630954411403388,0.3638022065322054,0.4861168008966918,100.0,baseline_rw,JPYSGD_RET,test
0.07252213520712172,0.20386205468092575,0.2692993412675228,133.3628560581191,hybrid_arima_mlp,USDSGD_RET,val
0.09964219589318697,0.23746602392919883,0.3156615210841939,131.1759861586349,hybrid_arima_mlp,USDSGD_RET,test
0.1908850069530774,0.2853822520468438,0.4369038875463085,208.59745626790266,hybrid_arima_mlp,CNYSGD_RET,val
0.09994531818994153,0.22808886581841306,0.31614129466101315,155.56641316926488,hybrid_arima_mlp,CNYSGD_RET,test
0.06237328597982098,0.18952574840160494,0.24974644337772056,109.78164203929319,hybrid_arima_mlp,EURSGD_RET,val
0.07380520710022907,0.1953288756987083,0.2716711377754896,180.60419491659195,hybrid_arima_mlp,EURSGD_RET,test
0.15411153039634642,0.2907346595911187,0.39257041457087216,360.42855728393243,hybrid_arima_mlp,MYRSGD_RET,val
0.14425301654268693,0.2918456472309145,0.37980655147415104,370.04764137272963,hybrid_arima_mlp,MYRSGD_RET,test
0.2378866558051347,0.3461567063410242,0.4877362563979991,132.027858111963,hybrid_arima_mlp,JPYSGD_RET,val
0.2346313147241819,0.3647136425532158,0.48438756664904387,144.03388694944726,hybrid_arima_mlp,JPYSGD_RET,test
0.07241957992168856,0.20315274744289838,0.26910886258480704,110.35299226565999,hybrid_arima_svr,USDSGD_RET,val
0.09953163920597906,0.23619007875286133,0.3154863534385902,117.95857196134098,hybrid_arima_svr,USDSGD_RET,test
0.19086691845090906,0.2822860722172772,0.4368831862762735,205.8511062155995,hybrid_arima_svr,CNYSGD_RET,val
0.10016698739434851,0.22846578720287847,0.31649168613780126,165.42282967714908,hybrid_arima_svr,CNYSGD_RET,test
0.06269498980342718,0.1917608449197912,0.2503896759122212,108.54679299397647,hybrid_arima_svr,EURSGD_RET,val
0.07303747835313684,0.19373282415244863,0.2702544696265667,120.84837402033845,hybrid_arima_svr,EURSGD_RET,test
0.15437025752249625,0.2935257763707614,0.3928998059588427,319.24006023770033,hybrid_arima_svr,MYRSGD_RET,val
0.13811204630209686,0.28391202951309313,0.37163429107403,237.93494520474798,hybrid_arima_svr,MYRSGD_RET,test
0.2419390049815963,0.35323528035142365,0.49187295613968884,119.96533144460616,hybrid_arima_svr,JPYSGD_RET,val
0.23853664066494587,0.3690514037686254,0.4884021300782234,143.82265610131276,hybrid_arima_svr,JPYSGD_RET,test
0.0773887011812848,0.21242978932729464,0.27818824774113804,186.5593879070196,hybrid_var_mlp,USDSGD_RET,val
0.10826276200638692,0.24766545021502195,0.3290330712958606,148.14702666486755,hybrid_var_mlp,USDSGD_RET,test
0.19831122494649478,0.28928710396826773,0.4453214849370001,288.93207459856336,hybrid_var_mlp,CNYSGD_RET,val
0.1080408499840537,0.24300628075557976,0.32869567989867726,240.83511453419328,hybrid_var_mlp,CNYSGD_RET,test
0.06323551711620233,0.1927567474461165,0.2514667316290613,116.1288291746537,hybrid_var_mlp,EURSGD_RET,val
0.07433029029791088,0.1949484830229875,0.2726358199098403,122.57019027128675,hybrid_var_mlp,EURSGD_RET,test
0.16516572428649917,0.30141370498270875,0.4064058615306861,267.115958556605,hybrid_var_mlp,MYRSGD_RET,val
0.15112378996941417,0.2937943250967528,0.38874643402790743,241.33073081302584,hybrid_var_mlp,MYRSGD_RET,test
0.247882629698323,0.361124736822724,0.4978781273548006,158.98744698493772,hybrid_var_mlp,JPYSGD_RET,val
0.24001793548821257,0.37017516496410424,0.4899162535456571,167.0639209391459,hybrid_var_mlp,JPYSGD_RET,test
