Date,USDSGD,CNYSGD,EURSGD,MYRSGD,JPYSGD,REF_RATE,TARGET_RATE,USDSGD_RET,CNYSGD_RET,EURSGD_RET,MYRSGD_RET,JPYSGD_RET,IR_DIFF_LAGGED
2017-10-13,1.3517999649047852,0.2051912570876873,1.5994226480808038,0.320331761164233,0.012043941802915972,1.16,0.0,-0.09908033099227391,-0.07631228345301305,-0.38344476519867926,-0.11092286552546586,0.07450505470868886,-1.16
2017-10-16,1.3499200344085691,0.20505217916525936,1.594801886525232,0.3203341333989921,0.012065568981161297,1.16,0.0,-0.13916547977580596,-0.06780263398059018,-0.28931997289008293,0.0007405528464193492,0.17940790454024105,-1.16
2017-10-17,1.3524999618530271,0.20528192413364146,1.5952112868517359,0.3204596527183841,0.012054904100288711,1.16,0.0,0.19093466091945668,0.1119794774756783,0.025667626213467666,0.03917619793347051,-0.08843011935592344,-1.16
2017-10-18,1.354200005531311,0.20450014513217468,1.5941517616536203,0.32086245894545606,0.012068120774488302,1.16,0.0,0.12561746202546065,-0.381558886333042,-0.06644118094919933,0.12561746202546065,0.10957726562614131,-1.16
2017-10-19,1.3561999797821045,0.20462294913545118,1.599669703477957,0.3213363303479934,0.012000389104992697,1.16,0.0,0.14757782058829658,0.060032791443594136,0.34553887089787516,0.14757782058831873,-0.5628254398027731,-1.16
2017-10-20,1.3565000295639038,0.2050921567240701,1.6071893594660622,0.3212551991908957,0.012038516381700747,1.16,0.0,0.02212185512509639,0.22904100289669788,0.4689741346642457,-0.025251237776828663,0.31721334983607613,-1.16
2017-10-23,1.3629900217056274,0.20530668074069355,1.602009915149253,0.3217634565785516,0.01195102117777845,1.16,0.0,0.47729569442347286,0.1045441734130253,-0.3227876096638657,0.15808483593551903,-0.7294479242808101,-1.16
2017-10-24,1.3611299991607666,0.20504195517674645,1.6005762697328976,0.3217040927302337,0.012009264541556439,1.16,0.0,-0.13655953626628914,-0.12902472556300432,-0.08953048750957077,-0.01845123302646248,0.48616681102485154,-1.16
2017-10-25,1.3626999855041504,0.20534960117343903,1.6024035999906232,0.322037087934223,0.011959173606121944,1.16,0.0,0.11527786433702164,0.1499280623884864,0.11410190074888021,0.10345624722859002,-0.41797473870513746,-1.16
2017-10-26,1.35889995098114,0.20472760669928336,1.606321691695541,0.321002500148121,0.011966571857989175,1.16,0.0,-0.27925022641854685,-0.303355045929274,0.24421496364253273,-0.3217807108543224,0.061843440691319085,-1.16
2017-10-27,1.3674999475479126,0.20591467708680072,1.5913930866672104,0.3225235899452132,0.011982579833914733,1.16,0.0,0.6308704085951946,0.5781546328755435,-0.9337113858691981,0.4727368954532785,0.1336830507861234,-1.16
2017-10-30,1.3654999732971191,0.2050608183997992,1.5846030463645204,0.32281323100235115,0.0120055565140269,1.16,0.0,-0.1463574581574731,-0.41552838306226725,-0.42758557400161545,0.08976431134401727,0.19156708804332845,-1.16
2017-10-31,1.360100030899048,0.2047603387823883,1.5848842098281466,0.32160505965340663,0.012036709303437294,1.07,0.0,-0.39623932014473134,-0.14663941379730117,0.017741889563631198,-0.37496538569046034,0.25915034033651474,-1.16
2017-11-01,1.361799955368042,0.20522016622113337,1.5867355346868521,0.32201464315127004,0.011982401558155286,1.16,0.0,0.124907211770192,0.22431682772552797,0.1167431923181118,0.12727502013027645,-0.4522052305736782,-1.07
2017-11-02,1.3604899644851685,0.2061535829802792,1.5820754650589492,0.3214768442708611,0.011918231475516423,1.16,0.0,-0.09624184216638897,0.4538055055052209,-0.29412123270799123,-0.16715030925348956,-0.5369752068044978,-1.16
2017-11-03,1.3586000204086304,0.20559616732055197,1.5843731633961369,0.3209165038819962,0.01191587175683312,1.16,0.0,-0.13901300739523137,-0.2707547484100595,0.14512780784286253,-0.1744540265208888,-0.019801195522309283,-1.16
2017-11-06,1.3644200563430786,0.20554685959487518,1.5847658942876564,0.32278684173181105,0.011949938162935528,1.16,0.0,0.4274698410502008,-0.023985680254931547,0.024784705649164365,0.581119587461643,0.2854831187700717,-1.16
2017-11-07,1.3617000579833984,0.20527625501223523,1.5812944767521915,0.32218148513478645,0.011968779508151485,1.16,0.0,-0.19955094773594384,-0.13173777820878588,-0.2192894967087462,-0.1877167450148628,0.15754480965180367,-1.16
2017-11-08,1.3624000549316406,0.20518690927684463,1.5805288886281232,0.3224386689863195,0.011975985055746534,1.16,0.0,0.05139289560838694,-0.04353410711356893,-0.04842700243238547,0.07979392624781728,0.06018474554903224,-1.16
2017-11-09,1.361600041389465,0.20547491697300999,1.5790328463845353,0.3238050097726104,0.011951512969240534,1.16,0.0,-0.05873814514599804,0.14026516465630381,-0.09469935901637165,0.4228568470803787,-0.2045520598380904,-1.16
2017-11-10,1.3587499856948853,0.20493039175757746,1.5825180095717428,0.3242453301987969,0.011984564372170983,1.16,0.0,-0.20953603095016995,-0.2653598885665278,0.2204718353563707,0.1358908303219409,0.2761640803963253,-1.16
2017-11-13,1.3608100414276123,0.20496288285927922,1.586857981238069,0.3248531867496417,0.011969900227171896,1.16,0.0,0.15149922091823353,0.01585344468028625,0.2738693289500607,0.18729259508761031,-0.12243351772747411,-1.16
2017-11-14,1.3619600534439087,0.2051577259637931,1.5887177596858066,0.32514326288768347,0.011990668349004653,1.16,0.0,0.08447368265488947,0.09501747290011955,0.1171301717919665,0.08925468976354771,0.1733525393406549,-1.16
2017-11-15,1.3587199449539185,0.2047621807402229,1.6023207090106553,0.3254418881151627,0.011981446004787327,1.16,0.0,-0.23818383813613525,-0.1929866492770101,0.8525771065855777,0.09180204866077658,-0.07694227164275662,-1.16
2017-11-16,1.3587199449539185,0.2047621807402229,1.6023207090106553,0.3254418881151627,0.011981446004787327,1.16,0.0,0.0,0.0,0.0,0.0,0.0,-1.16
2017-11-17,1.3554999828338623,0.2045204238431103,1.5964337912088242,0.32639056650047205,0.011992603463724062,1.16,0.0,-0.2372662286988823,-0.1181369168991173,-0.3680760400808762,0.2910806445494838,0.09307947542978404,-1.16
2017-11-20,1.357300043106079,0.20374067972288631,1.5923650095133723,0.32800870936498727,0.012114639842778828,1.16,0.0,0.1327086787958727,-0.38198352060779195,-0.25519226253014987,0.49454399543294125,1.0124543894167466,-1.16
2017-11-21,1.3568400144577026,0.20454360355327242,1.5930961639973586,0.32803229599571154,0.01205533477525685,1.16,0.0,-0.0338986672039823,0.3933165680695459,0.04590572334744654,0.007190596484586348,-0.49073437167099204,-1.16
2017-11-22,1.353710055351257,0.20420413610848165,1.5888802807310751,0.3294499847862379,0.012050008582482835,1.16,0.0,-0.23094651764438529,-0.1661012355052198,-0.264985351489004,0.4312484242052089,-0.04419097277849011,-1.16
2017-11-23,1.347000002861023,0.20375440834006656,1.5914460838264688,0.32808047290464637,0.012101012101218792,1.16,0.0,-0.49691126797718493,-0.22047727972021003,0.16135473897695354,-0.41656286668980813,0.42237216578460324,-1.16
2017-11-24,1.3449000120162964,0.20428964027054258,1.5942390355214968,0.327130779136773,0.012088554466159073,1.16,0.0,-0.15602297701431045,0.2623404209742155,0.1753439091424378,-0.2898895371483449,-0.10300007754483267,-1.16
2017-11-27,1.3467999696731567,0.20402350307576286,1.6062590040433662,0.32795188063128705,0.012060427491304366,1.16,0.0,0.14117160049983965,-0.1303593757904071,0.7511346601333412,0.2506865087266067,-0.2329455347076633,-1.16
2017-11-28,1.3464800119400024,0.20415750179646278,1.6029714809178726,0.32848988032655263,0.012111900999528248,1.16,0.0,-0.023759708373717724,0.06565652194203328,-0.2048792874716709,0.16391395176861137,0.4258885199746546,-1.16
2017-11-29,1.3458000421524048,0.20361910064241065,1.5945119502958534,0.3291832710563022,0.012053955382242921,1.16,0.0,-0.0505125609813135,-0.2640668756833016,-0.5291380263253331,0.21086188031506636,-0.4795669346435127,-1.16
2017-11-30,1.3466999530792236,0.20378916067340086,1.5961077887899364,0.32950819385233565,0.012023892129507205,1.07,0.0,0.06684575390319877,0.08348384508353573,0.10003314450847149,0.09865706167394936,-0.24971724190535355,-1.16
2017-12-01,1.34853994846344,0.20395032184939055,1.6045259793394848,0.3299180225076466,0.01198105788575023,1.16,0.0,0.1365366896661341,0.0790510565153546,0.5260339402233469,0.12429857894916815,-0.3568788036803798,-1.07
2017-12-04,1.3487999439239502,0.20329784928809705,1.5996583893432612,0.33223308900685905,0.011950665959815619,1.16,0.0,0.019277916146148738,-0.32043022697718004,-0.3038273195658754,0.6992590942261361,-0.25398874288368645,-1.16
2017-12-05,1.34660005569458,0.2034477166689996,1.5981107579065679,0.3316095426142085,0.011969884613368351,1.16,0.0,-0.16323282022314783,0.0736909755029982,-0.09679445177322168,-0.18785975661405968,0.1606874192064916,-1.16
2017-12-06,1.34660005569458,0.20351228539606894,1.5934209547083356,0.3306162707657726,0.011973610159392778,1.16,0.0,0.0,0.03173222296220425,-0.29389064537555015,-0.2999800289332909,0.031119484351386655,-1.16
2017-12-07,1.348399996757507,0.2038582509540131,1.5916897922387532,0.3300048967418811,0.012008086065312578,1.16,0.0,0.1335763484620531,0.16985305035557174,-0.10870345037200908,-0.18509070810977818,0.2875186921469237,-1.16
2017-12-08,1.351330041885376,0.20419009302719687,1.5908106400427187,0.33132203823395584,0.011940392880157365,1.16,0.0,0.21706216816958468,0.16264844655517116,-0.05524914997528894,0.3983334608041391,-0.5653249677729935,-1.16
2017-12-11,1.3522000312805176,0.20431229155981007,1.5915351464562375,0.33186894181592036,0.011909144905481058,1.16,0.0,0.06435951527277649,0.059827575489752545,0.04553285372757525,0.1649309844046263,-0.2620427518376292,-1.16
2017-12-12,1.3510199785232544,0.20417101556928757,1.5911761692780146,0.331375995033502,0.011899066123210622,1.17,0.0,-0.08730719866987639,-0.06917100096371487,-0.02255794787107557,-0.1486470067989125,-0.08466644436545895,-1.16
2017-12-13,1.3524099588394165,0.20427919289742819,1.5880812681009076,0.3310591910238686,0.011910784100125178,1.17,0.0,0.10283088305227195,0.052969653792599644,-0.19469339716470294,-0.09564831109638441,0.0984296646195633,-1.17
2017-12-14,1.3472000360488892,0.2035445072987705,1.5945271037478932,0.33003432363297136,0.011945169120548927,1.41,0.0,-0.38597643870150716,-0.36029607551998394,0.4050667696067014,-0.3100524174570475,0.28827223056277346,-1.17
2017-12-15,1.3461699485778809,0.20369971251668292,1.585109350153857,0.33010542567713097,0.01197702679797928,1.41,0.0,-0.076490606720327,0.07622218701940689,-0.5923810014658556,0.021541512841440843,0.26634424675601703,-1.41
2017-12-18,1.3488999605178833,0.2039184171564203,1.584089704901345,0.3306127416033416,0.011967244398436919,1.42,0.0,0.20259310265333888,0.1073086032260414,-0.06434719119759874,0.15356503000233562,-0.0817097334588412,-1.41
2017-12-19,1.3480099439620972,0.20380543686053107,1.5885290388495719,0.3305161240765774,0.011975072262635843,1.42,0.0,-0.06600269342464676,-0.0554200092380465,0.27985315627944096,-0.029228046896016543,0.06538936552091978,-1.42
2017-12-20,1.347190022468567,0.20396518070828762,1.5952515916520724,0.330882986744594,0.011923829267154608,1.42,0.0,-0.06084309357645709,0.07834986094917375,0.4223006276754684,0.11093534891055956,-0.4288320444009758,-1.42
2017-12-21,1.3430999517440796,0.20412784065317785,1.5953578858222244,0.32955464310455795,0.01186054506403272,1.42,0.0,-0.304061934949386,0.07971709634313968,0.006662938284479855,-0.4022621883473029,-0.5321506597824391,-1.42
2017-12-22,1.344099998474121,0.2041030122909348,1.5937439911273261,0.32975955054707584,0.011860787498034129,1.42,0.0,0.0744303955593695,-0.0121638833001425,-0.10121312488242681,0.062157754554113355,0.0020440167160329704,-1.42
2017-12-25,1.3429800271987915,0.20414374510195615,1.5922461424717937,0.32905694239561933,0.01185247328621084,1.42,0.0,-0.08335973097067756,0.019954995560349,-0.09402720680717774,-0.21329411918358765,-0.07012289233121971,-1.42
