Date,USDIDR_RET,CNYIDR_RET,INRIDR_RET,JPYIDR_RET,SGDIDR_RET
2010-02-17,1.0080303842517735,0.9982010419496953,1.1586163858522112,0.09783271332204942,-0.028940557044142716
2010-02-18,1.244660491172824,1.243957096162972,1.0281348101303556,0.07477281125412137,-0.029071097844063917
2010-02-19,-1.8789537290822393,-1.8106856745266595,-1.999817993779224,-1.728280045505914,-0.029218853518542184
2010-02-22,-0.5801431746743733,-0.5465129994141354,-0.38965828721255263,-0.11046634673668414,-0.029337442588969212
2010-02-23,0.47543209356469623,0.4679771307080012,0.18967695181757888,1.8614200467023645,-0.029467575595758116
2010-02-24,0.2814821680710834,0.2915868017974195,0.19702884186488007,0.26149409098318277,-0.029574866762394184
2010-02-25,-0.212133177553818,-0.20423457163270214,-0.24317687028938012,0.9193562904708769,-0.029689610061836798
2010-02-26,0.02388583235849298,0.027029657487606443,0.9186849960518138,0.6768676068835049,-0.029786350194590264
2010-03-01,0.42946255383833315,0.4363448775863469,0.4285711017960782,0.3764175883663876,-0.02988761865770402
2010-03-02,-2.0425243547889878,-2.0555331083388055,-2.0422615485504085,-1.6819126016124242,-0.029974598324193264
2010-03-03,-0.8873411095517444,-0.8727071146385279,0.13362049228469527,-0.39672094385876416,-0.030064042334295146
2010-03-04,1.651798503083262,1.6290330872409933,1.725494106810264,1.1692167337491965,-0.03014206075834087
2010-03-05,-4.32711506279768,-4.3309535853805965,-3.8016870267480347,-5.667816090221453,-0.030221109194518897
2010-03-08,2.0473914795558525,2.0202221698102285,2.2926826791449564,1.952782750569296,-0.030290950040546223
2010-03-09,0.13941400194196854,0.11988656578438964,0.012948706217776069,0.6910527212426779,-0.030360844955888592
2010-03-10,0.24111529063177745,0.2501855041042411,0.6985660295437399,-0.46114543661629553,-0.03042326021532805
2010-03-11,-0.5999743945438604,-0.5804767680082603,-0.6439175043192228,-0.7726843572588347,-0.030485085012114936
2010-03-12,0.060014041296294396,0.06433750081549498,-0.06171084046750544,0.34014198732390866,-0.030540784880639694
2010-03-15,0.31849041825616614,0.32975124891279517,0.26367563358789553,0.6314331549586866,-0.03059548737956207
2010-03-16,-0.3223172750102751,-0.32437521086621074,0.05846985960803137,-0.2356961733894979,-0.03064513450403904
2010-03-17,-0.899806003336806,-0.8914849058112805,-0.49363444162299086,-0.9085147481862439,-0.030693545986965116
2010-03-18,0.10733394218361435,0.09264896154860963,-0.005202055552420561,0.1174562144984975,-0.03073775284823087
2010-03-19,-0.26114133638416737,-0.23369571447301138,0.08823489754393914,-0.1787192729616856,-0.03078060390747725
2010-03-22,0.04268163489387503,0.040412692625267914,-0.32910037734741293,0.21872283369466178,-0.03081993240794535
2010-03-23,0.15477522925915907,0.175884053205161,0.3104121045609341,0.30106134507783666,-0.03085786624493551
2010-03-24,-0.25698704230510805,-0.2594840897459882,-0.21974853894089846,-2.0496166499259383,-0.03089282880487268
2010-03-25,0.005469609996577512,0.02090879275504325,-0.08203845409600158,-0.7292336883482251,-0.03092641247531356
2010-03-26,-0.2199249091459562,-0.2092282929296588,0.5852256027665872,-0.2914415513972175,-0.030957474122240775
2010-03-29,-0.5673538146688022,-0.542524021153127,0.3869803776019431,-0.4882512201317607,-0.030987208113590865
2010-03-30,-0.1453538757399917,-0.12970971392935488,-0.1968651534968045,-0.5137979193708181,-0.031014789187166367
2010-03-31,0.19730833355406116,0.2166069681009472,0.5683245227312577,-0.45917334478304317,-0.031041115629264426
2010-04-01,-0.6736507925974675,-0.6704458582094927,-0.08518257588796181,-1.172285538801411,-0.031065594828551202
2010-04-02,0.3639762240062436,0.3774091706193372,0.14266604010075906,-0.3062137715152888,-0.031088904573575396
2010-04-05,-0.4556951409485666,-0.44544215508022406,0.5604828648530595,-0.3351667437376135,-0.031110622152299542
2010-04-06,-0.2877954591194277,-0.26697463439549746,0.07023808125094304,0.34337913043483476,-0.031131260910877062
2010-04-07,-0.0027865605053613383,0.01859819734461466,0.0767244604005937,0.7166682287213781,-0.031150521885103425
2010-04-08,0.04136756841851904,0.05474600131784186,0.23476774509835538,0.0781884177655245,-0.03116879556765582
2010-04-09,-0.8199398108112632,-0.7731335773126635,-0.12707582558475622,-0.467246177604602,-0.03118587284392406
2010-04-12,-0.004671891700096998,-0.023165389383094155,-0.28469211381264514,0.1498903977395147,-0.031202052227365
2010-04-13,-0.13320589667730307,-0.1289441746613345,-0.5915244809004384,0.007115968704539734,-0.03121718959138851
2010-04-14,-0.008912001118849171,8.088328345868008e-4,0.7459338740721702,-0.1335002449062482,-0.031231514408929732
2010-04-15,-0.24801899296805585,-0.22719652051829015,-0.11735117158772951,0.1448028002731037,-0.031244929338283302
2010-04-16,-0.004993722246690072,7.728400293417159e-4,0.018286558896025817,1.0669533293881868,-0.03125761187272324
2010-04-19,-7.422348464877664e-4,0.01893725789402315,-0.8399341942200899,-0.06031984505963131,-0.03126949815370273
2010-04-20,0.005861861351360081,0.01957243373234276,0.6535724454592131,-0.753395325260424,-0.03128072640095093
2010-04-21,-0.03358398402704102,-0.02966002187768125,0.13121554030693314,0.06367033560104979,-0.03129125654163895
2010-04-22,0.8676645470724262,0.8879708978226791,0.9274008300960296,0.5835508151447548,-0.03130119700045177
2010-04-23,-0.9823843364765364,-0.9794191335197362,-0.6306003902188072,-1.6538576053229281,-0.031310524440232065
2010-04-26,-0.6812754207945427,-0.6641764070124093,-0.40113874078626516,-0.6947909929769915,-0.03131932457552069
2010-04-27,1.20470672048044,1.2321161671582086,0.855788430708993,2.1930017890303466,-0.031327585696806444
2010-04-28,-0.4942677301854133,-0.45353953800062796,-0.6013446014062472,-1.297327256840984,-0.03133537611691595
2010-04-29,-0.40816085067823954,-0.3931521359504027,-0.2943459645672692,-0.6056584635887632,-0.03134269206841743
2010-04-30,0.1316965983576223,0.1406402420051634,0.7000110366659137,0.45684080663810755,-0.03134958845108646
2010-05-03,-0.045916962829246455,-0.019262231365682156,-0.2342227078669963,-0.8512862974594392,-0.03135606679408179
2010-05-04,0.4547137348804667,0.4546801438469084,0.15744881180677125,0.2117500624781038,-0.031362171591091004
2010-05-05,0.5962583034034544,0.5974413518094758,-0.1286770417463742,1.6568687418966714,-0.031367907781286855
2010-05-06,1.8181339805562613,1.8394368142087838,0.3793746105754524,5.1267041380654135,-0.0313733117278791
2010-05-07,-0.17559740124624107,-0.1284499345372224,-0.41907256893048145,-0.5352781145725141,-0.031378390445856705
2010-05-10,-0.16825288326355284,-0.14867344692402265,1.2312467548960502,-1.9685631573183358,-0.031383173897700026
2010-05-11,-0.2732478668697446,-0.2675516390119339,-0.4350813746715282,0.2735046378336654,-0.031387670240857965
2010-05-12,-0.02734382508885123,-0.01868251201509331,0.01531921753003427,-0.5586271003380328,-0.03139190435850586
2010-05-13,-0.8942958956080511,-0.8808663154086211,-0.8781418514745157,-0.7711348758151009,-0.031395884906999
2010-05-14,-0.12006329505393065,-0.10596348004978465,-0.7457652174928071,0.32941031052755504,-0.031399632705384824
2010-05-17,-0.39395513357397965,-0.40464009624067554,-1.1742755631132378,-0.35436533020429556,-0.03140315647393737
2010-05-18,2.209108986888804,2.2099407631912404,1.9668241218849027,2.849027151984257,-0.03140647375235249
2010-05-19,-1.3411576871315107,-1.3345708751067689,-2.953018079315172,-0.8487012554247828,-0.031409593039077296
2010-05-20,-0.19544079451012697,-0.19918178719979052,-1.6252933758563066,2.237486849228575,-0.031412529205268956
2010-05-21,1.253595601909525,1.2799844802843714,0.47352005247238854,1.182457134131198,-0.03141529034781794
2010-05-24,0.7529228071320484,0.7558692282121043,0.7264777431506695,0.3860885447959514,-0.031417889148259416
2010-05-25,0.01950872696309112,-0.03147967175225575,-1.5275459956094375,-0.3014923240766575,-0.03142033319680171
2010-05-26,1.1314288414507818,1.1662456824051415,1.467538367984498,1.6399477188454339,-0.03142263336379952
2010-05-27,-1.5392451248705492,-1.5509990136711065,-0.813388487485392,-2.656791899933071,-0.03142479667950612
2010-05-28,0.6703307149208407,0.6656471715248942,1.6824416908158337,0.3603655510744226,-0.03142683250458894
2010-05-31,-0.10099437959193457,-0.06970240324092544,-0.13828748182843473,-0.308715238582128,-0.03142874729151334
2010-06-01,-0.22088910998588673,-0.2303879667389094,-1.8125666252286723,-0.2349465347499068,-0.031430549133471014
2010-06-02,-0.27631147076478596,-0.3125958290095627,-0.14044643487844247,-1.5231899765087926,-0.03143224391096729
2010-06-03,0.0727648065692694,0.06683309695424462,0.6905214626550383,-0.5267830193277367,-0.03143383864595881
2010-06-04,0.3681692802974815,0.38688471863172835,-0.29286160137837575,1.0016816523264507,-0.03143533866807882
2010-06-07,0.5788380812169548,0.5432983959946681,0.4693487142236068,1.0814938593110934,-0.0314367500883869
2010-06-08,-0.9703444441449678,-0.9570597388994226,-1.1254090519243642,-0.879442763983165,-0.031438077716050526
2010-06-09,0.4848888378215991,0.4777969422548391,0.4391078360022984,0.6226600772635402,-0.03143932688331661
2010-06-10,-0.9302703159324127,-0.9291123465976566,-0.8763661050512944,-0.7808782384437518,-0.03144050191445332
2010-06-11,-0.055744465039615325,-0.12130343035255363,-0.10205169824819843,-0.4131794540489436,-0.03144160747256661
2010-06-14,-0.08309581929209502,-0.11447686651937179,0.6159705798921788,-0.04899669716418628,-0.031442647434883376
2010-06-15,-0.5861212312346186,-0.6150390692306661,-0.48292376274163346,-0.4524234818028664,-0.031443625887112706
2010-06-16,-0.05085969915079428,-0.05807386760143343,-0.053023037626410564,0.12869184422024887,-0.03144454629764912
2010-06-17,-0.17511946164809516,-0.14120003529179817,0.457636902305804,0.49207859191441633,-0.03144541225208734
2010-06-18,-0.9180504506866045,-0.9003823693422365,-0.575878718603671,-0.5984364303722649,-0.031446226847272496
2010-06-21,-1.0343809056406459,-0.5855916846122675,-0.21314202366368012,-1.232914944362448,-0.03144699323420236
2010-06-22,-0.17551407447030515,-0.299740817164872,-0.7603580856791196,0.46404983396958455,-0.03144771417372488
2010-06-23,-0.44431081545625417,-0.4443549269953522,-0.8289143453339399,0.42257957998595874,-0.031448392438106744
2010-06-24,0.7613997925872995,0.8771427182729565,0.4029790195377326,1.2951599222542662,-0.031449030485547445
2010-06-25,0.07673996497673642,0.26950640676497745,0.29709206517578524,0.7364372087406136,-0.03144963075746641
2010-06-28,-0.08182165824507977,-0.0727929363361163,0.015944127328333422,-0.06832939406437233,-0.03145019544031804
2010-06-29,0.056818838089775885,0.024655427681720254,-0.5383905748730383,0.899901661244924,-0.03145072668590617
2010-06-30,-0.34033768932375963,-0.09838778213533807,-0.5149258432001311,0.13182470853898787,-0.03145122643731412
2010-07-01,-0.2690562216934069,-0.16362347115031659,-0.3150497427870145,0.8160514766821492,-0.031451696592377544
2010-07-02,0.20581601956882833,0.38167185108434204,-0.1554270209603087,0.23849824685252347,-0.03145213887667522
2010-07-05,0.22981761252312774,0.22238109849611631,-0.23571928616933419,0.5136066420820447,-0.03145255496500281
2010-07-06,-0.6600803668238217,-0.6891413532715651,-0.5316493365663687,-0.4681401366803984,-0.03145294638888343
2010-07-07,0.19631083251945736,0.2412954987620037,-0.5558222997303471,0.17250857860239915,-0.03145331462698852
2010-07-08,-0.18082028775527018,-0.10526894922931158,0.25601305219681625,-1.0272904273303665,-0.03145366103794857
2010-07-09,-0.17069413761975707,-0.1115053244534963,0.12674953062650837,-0.4125926572081244,-0.031453986927796086
2010-07-12,0.28606783045106754,0.35565542594157207,0.07399889200914539,0.19590896332359736,-0.031454293501301064
2010-07-13,-0.9799577854800726,-0.9560208527750377,-0.5887307684422073,-1.1145661928640402,-0.031454581912395106
2010-07-14,0.164533932732105,0.18034806593849728,-0.14398423717733622,0.7501552105348848,-0.03145485322905457
2010-07-15,0.17514452090535518,0.15521628372012852,0.3947458257189349,1.465211056534451,-0.031455108471105116
2010-07-16,0.0044861883417346825,0.034781430012059564,-0.5209599543748844,1.0768606061744255,-0.03145534858499832
2010-07-19,0.3981854391892999,0.3559591762528643,1.6048642259367378,0.41126123609287046,-0.03145557447224621
2010-07-20,-0.36715876090643224,-0.3483386850793869,-2.63507671877303,-0.8478260178432251,-0.03145578697141001
2010-07-21,0.44389340528574867,0.4595783580838434,0.35628956689883795,0.8611640475930878,-0.03145598687956639
2010-07-22,-0.9880469558398409,-0.9576049706210634,-1.1118005792640744,-1.161689993238295,-0.03145617493954225
2010-07-23,-0.41973733724839507,-0.42895920425076794,-0.008295529239631758,-0.8808648312918711,-0.03145635185618917
2010-07-26,-0.8819021995204755,-0.8736039865860074,-1.3304046108884129,-0.26016771421346346,-0.03145651828742393
2010-07-27,-0.1122900261380819,-0.08581088541577817,0.7058888136004468,-0.8389553756706443,-0.03145667485662612
2010-07-28,0.9664619021957704,0.9727155131148045,0.8987183713679758,1.2770071000129215,-0.03145682214643052
2010-07-29,-0.3605298479760152,-0.33515808620737886,0.20945260146938605,0.5817265849985616,-0.03145696070822243
2010-07-30,-0.7166530083301674,-0.6662174838447129,-0.5244297904426454,-0.20676328973736474,-0.0314570910579114
2010-08-02,-1.243437003073035,-1.214515596178927,-0.49630576385496716,-1.2527072762847973,-0.03145721368324748
2010-08-03,-0.7154296990896665,-0.6956219588073234,-0.7496156833045114,0.44575845280928206,-0.03145732904101436
2010-08-04,-0.2658690821933336,-0.26330668437818155,-0.16078020361273265,0.009114164949370368,-0.03145743756270361
2010-08-05,1.4975665971127794,1.5129412659759087,1.7078926204711828,1.0513092566112963,-0.031457539652717935
2010-08-06,0.03737802461897353,0.07795492653448305,0.08238868709629762,0.45670484559865715,-0.0314576356928034
2010-08-09,-0.7060687432612237,-0.6286816419993807,-0.5453038133261792,0.04926975422614968,-0.0314577260409654
2010-08-10,0.4985438106591806,0.5744572762080462,0.36067957090214914,0.09386507217175719,-0.03145781103495711
2010-08-11,-0.45360504693046744,-0.5304425536990404,-1.0032800180620254,0.16670450464455233,-0.031457890991692786
2010-08-12,1.1868748504484168,1.1789001911033234,0.4923676272904757,1.545853896242862,-0.03145796621001539
2010-08-13,0.4373074489755271,0.28930746885515257,0.021145801751670926,-0.5134434996993459,-0.03145803697045183
2010-08-16,-0.6656241990528594,-0.8359869541564862,-0.5934302120821985,-0.9891823228182764,-0.03145810353742692
2010-08-17,-0.5930163744421992,-0.7459967309484723,-0.7082757161599655,0.4843656479003434,-0.03145816615924881
2010-08-18,-0.597072161999595,-0.4522267059704671,-0.48769236324763293,-0.6828160719223209,-0.03145822506989508
2010-08-19,-0.024343751622465336,0.03362967116949764,0.11504578479887095,0.13342720633874328,-0.03145828048914865
2010-08-20,0.3331479385941721,0.35380250170263694,0.7463540382739989,0.5432003657492706,-0.031458332624050796
2010-08-23,0.7966818988250093,0.7812957134605979,0.32546903922887105,0.6227605430025056,-0.031458381669131015
2010-08-24,-1.3216645285873034,-1.4394599382640405,-1.320754542689763,-0.9253029518737759,-0.031458427807599054
2010-08-25,0.9176827985492901,0.9307144690912779,0.23343911729806194,2.284909996480049,-0.03145847121162889
2010-08-26,-1.0025373413869423,-1.0291754440600234,-1.141470953018399,-1.3489191445573039,-0.03145851204334458
2010-08-27,1.0912827397230611,1.0735757748312054,1.1302440721798737,1.432584026961713,-0.031458550455130935
2010-08-30,0.3421307824900378,0.3761668666258444,0.3903129529640109,-0.89021974214872035,-0.031458586590455064
2010-08-31,-0.8155451931971288,-0.8802922197746939,-1.070142796709733,0.09537227344129146,-0.0314586205841851
2010-09-01,0.6634972241716165,0.5771309941926132,0.3188150159797864,1.306386805660353,-0.03145865256327966
2010-09-02,0.17723369108609308,0.11928635653463829,0.8254026668996968,0.08405830244142576,-0.03145868264710222
2010-09-03,-0.19838693066719834,-0.1272366837020944,0.07293597804074037,-0.23063104426921835,-0.03145871094800358
2010-09-06,-0.12763329957768746,-0.07771758747903303,-0.04302145511295542,-0.13477306606597814,-0.03145873757162385
2010-09-07,0.13279305108912803,0.39105056338508765,0.2782746861225748,0.456182061349068,-0.03145876261738761
2010-09-08,0.3962767785332945,0.39062531263237565,0.13062062704817082,0.9234443668013527,-0.031458786178788535
2010-09-09,-0.2182216802338904,-0.28068409911658876,0.027820214716168117,-0.4007056605425102,-0.031458808343812754
2010-09-10,0.25285661703070833,0.43551863918917677,0.7755171735255104,0.24372732627827792,-0.03145882919520348
2010-09-13,-0.15006830090849052,0.09571141951043775,0.050689081578279005,-0.5430187314159234,-0.03145884881082474
2010-09-14,-0.21473523249352913,0.0072608876483492985,-0.051344570334775824,0.4468068801952259,-0.03145886726390502
2010-09-15,-0.21652268693895332,0.056169406688261155,0.058942022068810156,0.6789636235875445,-0.031458884623350995
2010-09-16,-0.16353741770243396,0.00878466339846272,-0.19841865971619652,-3.1176338097386314,-0.03145890095397017
2010-09-17,-0.5732756291276957,-0.282893019977703,-0.3180092593604145,-1.2661938532814245,-0.03145891631674257
2010-09-20,0.31473723743702814,0.3613284149150527,0.8825075110413971,0.5034114287225474,-0.03145893076902286
2010-09-21,0.13934710426167735,0.3839112975631408,0.9044553880881013,0.16450205180110888,-0.03145894436477636
2010-09-22,-1.1494535369678454,-0.9713334613633816,-0.8461243134589475,-0.6324688036974836,-0.03145895715476177
2010-09-23,0.14275958736554648,0.27193813863293237,0.3415887181754963,1.2295417132006905,-0.03145896918673682
2010-09-24,0.5318260700781325,0.5702338571372145,0.8804109737025625,0.6648667235027748,-0.03145898050562263
2010-09-27,-1.0820132164035325,-1.0234290756935642,-0.4433953917699752,-0.8226320839913548,-0.031458991153683454
2010-09-28,0.9392918649815691,1.1432314481660408,1.8484041180029769,1.117524794498119,-0.03145900117067413
2010-09-29,-0.05864900160650592,0.05050074162254389,0.008225869469039812,0.5367235290737365,-0.031459010593997375
2010-09-30,-0.20007737409279613,-0.10929000585389231,0.7048490781949011,-0.05016324737477901,-0.03145901945883582
2010-10-01,-0.15162895732756593,-0.16599617293916447,0.4688471783650357,0.24962542225289097,-0.031459027798289935
2010-10-04,-0.12940928227895934,-0.05955354632316823,0.49921350517492796,0.24668769118381412,-0.03145903564349592
2010-10-05,0.00554133584258152,0.04863196381212713,0.17926299410923843,-0.07821407954852738,-0.03145904302374688
2010-10-06,-1.1366401978710639,-1.0997060439731559,-0.808328881216577,-0.7631228068965765,-0.03145904996659794
2010-10-07,0.1354071889236224,0.13179487237835574,0.7945974517851555,0.5975189294970804,-0.031459056497972836
2010-10-08,0.44841102025415264,0.49361762599004544,0.7651994074711322,1.2918411032875048,-0.03145906264225745
2010-10-11,-0.20154611869845696,0.09527819465200155,-0.4789404003235161,0.5962785317663449,-0.031459068422393655
2010-10-12,1.0798931872875426,1.219482767746354,1.28425468606687,0.954253167756844,-0.031459073859962626
2010-10-13,-0.7253565434638559,-0.7440423634628339,-0.8602263513988763,-0.34113739313998204,-0.03145907897526738
2010-10-14,-0.5232380850961141,-0.37766900684255356,-0.05296168879096948,-0.4389470603952934,-0.03145908378740693
2010-10-15,0.07087373113577121,0.32149176010472824,0.9001742215438301,0.6277648207262922,-0.03145908831434901
2010-10-18,0.5715070303628864,0.8395422593149949,0.7082796688816887,0.759463862194458,-0.0314590925729959
2010-10-19,0.028553038607687608,0.0766418318058299,0.145296508227123,0.2825726921501901,-0.031459096579248655
2010-10-20,0.22097120429299677,0.26065465318782666,0.01679975249381681,-0.15616684696191896,-0.03145910034806553
2010-10-21,-1.6640057084081668,-1.7106775775732497,-1.2754359549378333,-1.047022285653066,-0.031459103893518615
2010-10-22,-0.004462906378196429,0.03721090025044743,0.17306426170068717,-0.1326508762214188,-0.03145910722884567
2010-10-25,0.5262613428083148,0.3955991780605763,-0.016258997034159034,0.6251276976987696,-0.03145911036650022
2010-10-26,0.48612142060510805,0.4933919164613758,1.042560330087987,0.9753191852465461,-0.031459113318197444
2010-10-27,-0.26656125578045436,-0.3003490376448597,-0.34621680239913527,-0.7314863861073718,-0.03145911609495843
2010-10-28,0.1114066405198202,-0.13922727444998548,0.1402567691198951,-0.3891775979980372,-0.031459118707150915
2010-10-29,-0.0828655655227621,-0.24373852370054153,-0.007012497085450719,-0.06224460072573357,-0.03145912116452834
2010-11-01,0.03866905693413528,0.008498851469416292,0.16604641257856936,0.02616379332655027,-0.031459123476265935
2010-11-02,-0.27949809262207737,-0.3782306578870231,-0.007956121432799262,1.1136325948388843,-0.03145912565099531
2010-11-03,-0.9129195500933334,-0.7271320572739627,-0.4417504941926362,-0.7832957560118077,-0.03145912769683636
2010-11-04,-0.92192736606798,-0.8379142253517896,-0.858023987169406,-1.2699676394610737,-0.0314591296214279
2010-11-05,1.3315998654357268,1.5422569777371002,1.9703270304339489,1.7022824502875005,-0.03145913143195584
2010-11-08,0.11010000640227405,0.2489039546496222,0.5940829273086009,-0.22668616288605437,-0.03145913313518041
2010-11-09,0.09804869147941615,-0.22400234995233184,-0.5912463677265928,-0.026500055836138597,-0.031459134737460995
2010-11-10,-1.2378298463157549,-0.741322676229838,-1.0659975895901268,-1.7080526427871052,-0.03145913624478027
2010-11-11,-0.4966452344855442,-0.24488854632542995,-0.5477500833898876,-1.2489586516718183,-0.03145913766276614
2010-11-12,-0.06273129761762779,0.17542096676846874,0.08797165560657386,-0.3649128736390364,-0.03145913899671316
2010-11-15,1.4744021857191554,1.3096005299766627,0.3121945068996098,1.384657548436692,-0.031459140251601944
2010-11-16,0.6621334656766441,0.6184024496358943,-0.22766530566172755,-0.2767492826507063,-0.031459141432118025
2010-11-17,-1.0242053907041868,-0.9845152014806006,-1.444032934489475,-1.4844318899994335,-0.03145914254266916
2010-11-18,-0.47457294229296587,-0.4624025817024475,-0.3052820012907112,-0.07637458707254396,-0.03145914358740195
2010-11-19,-0.09848015725703131,0.03698479716803178,-0.21322349363966475,-0.46858496752575224,-0.0314591445702172
2010-11-22,-1.1535176355436612,-1.1561906952006291,-1.397254201228272,-1.2014243386054462,-0.031459145494784534
2010-11-23,1.7609424995794003,1.6916257410229671,1.5545408186229892,2.0840661001641814,-0.0314591463645561
2010-11-24,0.7195389887348297,0.6971863360875669,0.18239864804201358,0.8174166572506882,-0.03145914718277944
2010-11-25,0.2009731204656508,0.06800934033778563,0.0733858411145379,-0.25655001138553374,-0.031459147952509627
2010-11-26,-0.05039343535077532,0.014040738253676341,-0.1738746698390782,-0.1293393032708519,-0.031459148676620675
2010-11-29,0.4753667838089525,0.213154858936771,0.06461277541643043,-0.15169790096232671,-0.031459149357816275
2010-11-30,0.1886634908971539,0.2680205590486457,-0.12038255825871529,-0.06778170055232191,-0.031459149998639864
2010-12-01,0.34877001994694173,0.25050911121425506,0.29136043345398627,0.9289197526203654,-0.03145915060148414
2010-12-02,-0.15815595027566381,-0.08632098724918283,0.998890095599376,-0.5800024289381783,-0.03145915116860001
2010-12-03,-1.0869450123680597,-1.0743845326427661,-0.6439756080463843,-0.7838545960375427,-0.03145915170210494
2010-12-06,0.8298757691398425,0.8292417920593305,1.43043043763,2.1589435962594696,-0.031459152203990974
2010-12-07,0.13872469190299205,0.3361974091582407,0.4804653263557727,0.4672661021537234,-0.031459152676132
2010-12-08,-0.1640646468023771,-0.059648161995661725,0.6772938556116367,-1.199377358605832,-0.03145915312029096
2010-12-09,0.23946756759559382,0.02036220003959452,-0.6702415959076359,-0.5815582795719187,-0.03145915353812618
2010-12-10,0.08791107448177903,0.14060123057658686,-0.13870278936110755,0.32180835296571414,-0.03145915393119784
2010-12-13,0.03702446215279686,0.007916497635535643,0.18787809824056181,-0.1837781675750348,-0.03145915430097353
2010-12-14,-0.04830463317355685,-0.17581062761198357,0.19896619674455027,0.534323126285712,-0.031459154648833955
2010-12-15,-0.07813868560099382,0.04423491039133588,-0.05515353701159183,-0.40266730355808567,-0.03145915497607792
2010-12-16,0.13404903664106035,0.1696878721441818,-0.5231398501623565,-0.46506596766848,-0.031459155283927336
2010-12-17,-0.9147982093086234,-1.0777332907851491,-1.07476607516248,-0.7909546299289532,-0.0314591555735316
2010-12-20,0.8707511943056704,0.9737024217236339,1.0568101772533869,1.0394977137515997,-0.03145915584597207
2010-12-21,-0.8691336795363417,-1.1338936463745761,-1.0005259016473385,-0.6233062318193636,-0.031459156102265955
2010-12-22,0.9734866714489123,1.1576112520633943,1.1115753695755823,1.0016341086552676,-0.03145915634337025
2010-12-23,0.07255777054483586,0.28046805178865397,0.6540876462474943,0.38999162352573874,-0.03145915657018513
