Date,USDPHP_RET,CNYPHP_RET,JPYPHP_RET,HKDPHP_RET,SGDPHP_RET
2010-01-04,3.030766486399147e-4,-2.6614691366910146e-4,0.0021736680117334247,2.7555102869855977e-4,-5.212667367234585e-4
2010-01-05,-0.020666412890891418,-0.01759730056738179,0.9751464413533775,-0.017831305156249425,-0.025468961297562827
2010-01-06,-0.18905029265163945,-0.21002332226015288,-0.7536934062760118,-0.16930499278355868,0.08059447291790023
2010-01-07,-0.054079105874570856,-0.08183653483938763,-1.2838337846089836,-0.06729763565670768,-0.3608903796709612
2010-01-08,-0.19695870724418402,-0.15494961393098428,0.6951037832944975,-0.20670508199620968,0.1450095347428324
2010-01-11,-0.7540961363490485,-0.7195530773051835,0.03895953809321893,-0.7434821220048832,-0.17529890468428933
2010-01-12,-0.08566326270823692,-0.12434050366013158,0.9518198962412164,-0.08799700347428556,-0.4384493503226714
2010-01-13,0.6023643640470653,0.5892183445961133,0.2766745982719057,0.5877676413258879,0.7546633830061695
2010-01-14,0.028404055309420757,-0.010203381562343834,-0.00808870575289934,0.007989316898131583,0.0824458544145934
2010-01-15,0.5062600417046217,0.4618541906322831,0.9787903031710767,0.4497108764063347,0.19258382611953676
2010-01-18,0.26818540133576263,0.23742489324482102,0.31208700299529335,0.22177876083784945,0.40102866315797986
2010-01-19,0.23809736816019686,0.2346525480093844,-0.3691773489787909,0.21865942150548992,0.10089196121636218
2010-01-20,0.3424249712940747,0.35862582780152175,0.3868214968769657,0.2832571811499024,-0.2911013080491123
2010-01-21,-0.041104811315901796,0.0898627113162531,1.2965817291702812,-0.08550631358659351,9.564356291868744e-4
2010-01-22,0.23332219801936707,0.29743461369085794,0.8429742377670308,0.21486102700302026,0.34008681699316273
2010-01-25,-1.8118838650327667,-1.7920225555293843,-2.457082066524658,-1.765174168812281,-1.3719591644782914
2010-01-26,1.845053679917375,1.9491928042982893,2.961127606832124,1.7617483066641724,1.5929384740990757
2010-01-27,0.397325520700306,0.3801733433359771,0.155204528304757,0.36840235701270485,0.31347899317460914
2010-01-28,-0.8170197921171058,-0.7736603889933782,-0.48116716331203063,-0.7156600336598592,-0.6567284547765361
2010-01-29,0.9039452655038086,0.9651060745055932,0.6472330053564036,0.98564279752448,0.9488916824136231
2010-02-01,0.2609419777155997,0.23972198010867174,-0.4791250461236034,0.2364466117404834,0.07872665061650902
2010-02-02,-0.5383639866532065,-0.5317856495340446,-0.32301039832053613,-0.5316382442113868,-0.664515926509171
2010-02-03,-0.4111527268265487,-0.46180421839264163,-0.770632573997567,-0.4201771891594108,-1.0003775285101826
2010-02-04,0.3482603113922618,0.3968693927360888,2.180788385974914,0.30882534117318017,-0.2574815277430349
2010-02-05,0.15150924432845306,0.240072987811413,0.6183433114887528,0.16540073803724495,0.3670614020234647
2010-02-08,-0.3916766621143463,-0.33700593358675063,-0.3887266296234617,-0.4080287681401633,-0.3803488552711907
2010-02-09,-0.2227224744708739,-0.20423007648527652,-0.8761565302286338,-0.20646726251450526,0.16756287315816112
2010-02-10,-0.005520129843887223,-0.07932413144783748,-0.476386957743023,-0.010261436624507743,-0.23715837791349495
2010-02-11,-0.3635052744065969,-0.4757515098104377,-0.13913049688239704,-0.35959038408624455,0.08487416619332006
2010-02-12,0.6736413357647253,0.6158629942811271,0.6766213671239001,0.6553824529231755,0.7028352734475709
2010-02-15,-0.010728286604614529,-0.062269453616407705,-0.20487616883440168,-0.04364195307126825,-0.05943197245630627
2010-02-16,-0.629819435856053,-0.6423402582720654,-0.9068882085446269,-0.6070862751638514,-0.07511742508702322
2010-02-17,-0.06916690787666555,-0.1631333257702086,-1.247609017428702,-0.054453119633905284,-0.4236713914733752
2010-02-18,0.17687811410803242,0.22280859202742337,-0.5090339877713866,0.19924963337889837,-0.19340770988605457
2010-02-19,-0.03409955637302235,0.03058881944345973,0.4278854114059567,-0.017566627860001405,-0.0032075467601616475
2010-02-22,0.20935222253290506,0.2404033720814018,0.6416318559672647,0.2556139985595258,0.35337708340754914
2010-02-23,-0.05825686539952386,-0.08988181167788285,1.094985583117026,-0.041530740987952994,-0.1442247057481929
2010-02-24,-0.17881693186162867,-0.120899608563894,-0.0017466492365317554,-0.19649377093630965,0.1342937384052094
2010-02-25,0.17776068961623148,0.2071977340687482,1.4640646570233193,0.18354018193526556,0.23814871888441796
2010-02-26,0.13376184784735826,0.11331831292378697,0.6181056932175699,0.15019688764828917,0.3519288508238015
2010-03-01,0.04821842679437452,0.029752535840101194,-0.11468343158256956,0.03131110336923254,0.21847616817579102
2010-03-02,-0.008644074027058916,0.0030369554717726913,0.60490079708758,0.004111425167249208,0.46161250792551484
2010-03-03,-0.41439261946993833,-0.407000183471638,-0.17910475217589406,-0.406518957960454,-0.2150087333056139
2010-03-04,0.020291443908105583,-0.06306034079884837,-0.8839476495401623,0.00309024761597973,-0.4155846390023972
2010-03-05,-0.18112548809730178,-0.085380519991853,-1.118091978036122,-0.1691871863078699,0.03975365363338096
2010-03-08,-0.598357718117413,-0.5808317446158928,-0.7676543648135512,-0.5443855172604696,-0.451112279255127
