Date,Actual,Forecast,Set,Pair
2022-12-30,-0.881992992121528,-0.4547270780774764,val,USDPHP_RET
2023-01-02,0.03592641634262156,0.1372568295663368,val,USDPHP_RET
2023-01-03,0.14360410360407533,0.024630682832378514,val,USDPHP_RET
2023-01-04,0.2418567463047332,0.1974231523991588,val,USDPHP_RET
2023-01-05,0.27697600025639085,-0.16048075246579224,val,USDPHP_RET
2023-01-06,-0.22867340094045904,-0.003351719528015662,val,USDPHP_RET
2023-01-09,-0.7179771507775324,0.0707730252477573,val,USDPHP_RET
2023-01-10,-1.4735508913019244,0.03948143739566978,val,USDPHP_RET
2023-01-11,0.05482734161508755,0.48831848319841176,val,USDPHP_RET
2023-01-12,0.5284767024587796,0.16556276987135154,val,USDPHP_RET
2023-01-13,0,-0.4556271138829757,val,USDPHP_RET
2023-01-16,-0.35504555965227846,-0.14794039964121714,val,USDPHP_RET
2023-01-17,-0.4570391804197627,0.005952508354038488,val,USDPHP_RET
2023-01-18,0.13733261278201925,0.2373639355136293,val,USDPHP_RET
2023-01-19,0,0.020099222786949852,val,USDPHP_RET
2023-01-20,0.12069214330337204,-0.028684393188366006,val,USDPHP_RET
2023-01-23,-0.4873300585799054,-0.051023540115360755,val,USDPHP_RET
2023-01-24,-0.30349205177643224,0.15252261155951558,val,USDPHP_RET
2023-01-25,0.6884234835390814,0.10078922904876075,val,USDPHP_RET
2023-01-26,-0.1922805007367206,-0.2663601429551869,val,USDPHP_RET
2023-01-27,-0.37647872088033263,0.020031072956762153,val,USDPHP_RET
2023-01-30,0.07357167209396862,0.13051188829390697,val,USDPHP_RET
2023-01-31,0.4402899746324817,0.1923068898149978,val,USDPHP_RET
2023-02-01,0.00914703418180217,-0.03381038259619148,val,USDPHP_RET
2023-02-02,-0.993288959580076,-0.21454775122980552,val,USDPHP_RET
2023-02-03,-0.6398115697678428,0.47629894785362126,val,USDPHP_RET
2023-02-06,-0.34478229310933795,0.36319997800235215,val,USDPHP_RET
2023-02-07,2.261186818339792,0.44612465269293855,val,USDPHP_RET
2023-02-08,0.49158123961026295,-0.619075998652781,val,USDPHP_RET
2023-02-09,-0.5463554887261054,-0.3474961761251738,val,USDPHP_RET
2023-02-10,-0.2468316353164088,0.11372479399226651,val,USDPHP_RET
2023-02-13,-0.45871640069060426,0.10730258366581469,val,USDPHP_RET
2023-02-14,0.5227688299491512,0.1395583056296943,val,USDPHP_RET
2023-02-15,0.4872819298484906,-0.16582988517666075,val,USDPHP_RET
2023-02-16,0.8339930904026887,-0.11891708665165934,val,USDPHP_RET
2023-02-17,-0.3381960806434864,-0.23467335535938677,val,USDPHP_RET
2023-02-20,0.4067774632700037,0.033113893047928944,val,USDPHP_RET
2023-02-21,-0.8880048585801334,-0.08869827207625891,val,USDPHP_RET
2023-02-22,0.350703101044763,0.38778066654555055,val,USDPHP_RET
2023-02-23,-0.00543903947527426,0.1355576615437571,val,USDPHP_RET
2023-02-24,-0.29430794250113845,0.004638385196652717,val,USDPHP_RET
2023-02-27,-0.26051690342283357,0.0906017818334911,val,USDPHP_RET
2023-02-28,0.9260204695590948,0.035683241584239744,val,USDPHP_RET
2023-03-01,0.207624289770078,-0.23316819606390102,val,USDPHP_RET
2023-03-02,-1.078937399894634,-0.1693960485955095,val,USDPHP_RET
2023-03-03,0.21854451771681993,0.3381168776681268,val,USDPHP_RET
2023-03-06,0.9775550385588924,0.03171449567734719,val,USDPHP_RET
2023-03-07,-0.8230463356210719,-0.33848523718369466,val,USDPHP_RET
2023-03-08,0.35356492892002717,0.4166681911810448,val,USDPHP_RET
2023-03-09,0.2530720627984931,0.00904487241468882,val,USDPHP_RET
2023-03-10,-0.343609392143081,0.05646641723311946,val,USDPHP_RET
2023-03-13,-0.21762600004137117,0.12245160484336665,val,USDPHP_RET
2023-03-14,0.16325869910178278,0.027814354166880495,val,USDPHP_RET
2023-03-15,-0.5653015829914986,-0.04039181285321258,val,USDPHP_RET
2023-03-16,0.2748678110230188,0.4250509775339917,val,USDPHP_RET
2023-03-17,-0.7664237786507594,-0.08033312137578585,val,USDPHP_RET
2023-03-20,0.06409348269260366,0.2243131480324716,val,USDPHP_RET
2023-03-21,-0.7810730893780112,-0.07442527749477779,val,USDPHP_RET
2023-03-22,0.02767032166670679,0.05751804603633175,val,USDPHP_RET
2023-03-23,0.24869597535279353,-0.14578591979696337,val,USDPHP_RET
2023-03-24,-0.13808416139694862,-0.0013469803628627097,val,USDPHP_RET
2023-03-27,0.00552421768678614,0.046377312070789926,val,USDPHP_RET
2023-03-28,-0.3747000107032454,-0.0908737594845957,val,USDPHP_RET
2023-03-29,0.3765413487854072,-0.02226851671416158,val,USDPHP_RET
2023-03-30,-0.03501231388819563,-0.13428227788422115,val,USDPHP_RET
2023-03-31,0.07001237344555118,-0.14438242194813034,val,USDPHP_RET
2023-04-03,-0.05895415889443465,-0.07320873474742877,val,USDPHP_RET
2023-04-04,0.44862818417647327,-0.12779057129209132,val,USDPHP_RET
2023-04-05,-0.4965465706959006,-0.22602335268472284,val,USDPHP_RET
2023-04-06,0.4525114478621315,0.12844680010126103,val,USDPHP_RET
2023-04-07,-0.04038432175456789,-0.13355291827490517,val,USDPHP_RET
2023-04-10,0.22008469655966817,-0.02979243872971926,val,USDPHP_RET
2023-04-11,0.20314991881657277,0.09101726321428745,val,USDPHP_RET
2023-04-12,0.5560893240308777,-0.10417209923819837,val,USDPHP_RET
2023-04-13,0.29048649263521215,-0.34294554683023265,val,USDPHP_RET
2023-04-14,0.0960405304829418,-0.326304956334331,val,USDPHP_RET
2023-04-17,0.22794613035444183,-0.13483681660758495,val,USDPHP_RET
2023-04-18,1.2409323023397314,-0.022256440184655668,val,USDPHP_RET
2023-04-19,0.3741037556530018,-0.44538890222471483,val,USDPHP_RET
2023-04-20,0.09774113819062656,-0.21294633605246893,val,USDPHP_RET
