Date,Actual,Forecast,Set,Pair,Nonlinear,Hybrid
2023-01-04,-0.4031835700410259,-0.0883229260915981,val,USDVND_RET,-0.05003968143670999,-0.1383626075283081
2023-01-05,-0.0212652845033182,0.0926271355732742,val,USDVND_RET,-0.028845657367005926,0.06378147820626828
2023-01-06,-0.1489837457651526,0.163588853136235,val,USDVND_RET,-0.04036211241463682,0.12322674072159819
2023-01-09,-0.0639181868997254,0.1214107143830673,val,USDVND_RET,0.008786973489097051,0.13019768787216435
2023-01-10,-0.0554288286730707,0.1063118389530517,val,USDVND_RET,-0.017563472868354052,0.08874836608469765
2023-01-11,-0.0085302397049085,0.0222186305778582,val,USDVND_RET,0.0030459826368833343,0.025264613214741532
2023-01-12,-0.02132878327378,-0.0094526981596013,val,USDVND_RET,-0.01282695250619824,-0.02227965066579954
2023-01-13,-0.0085327872401325,0.0008471161689583699,val,USDVND_RET,-0.019455546352442225,-0.018608430183483855
2023-01-16,-0.0128005461741169,0.0511846907150528,val,USDVND_RET,-0.035090449235576984,0.016094241479475815
2023-01-17,-0.0042672128705624,-0.0497278524029625,val,USDVND_RET,-0.035458106523688394,-0.0851859589266509
2023-01-18,-0.0298755897316164,-0.0323365667140048,val,USDVND_RET,-0.039734936272606054,-0.07207150298661086
2023-01-19,0.0426766821089753,0.0319387153777102,val,USDVND_RET,-0.031296675619833424,0.0006420397578767792
2023-01-20,0.0127994539074377,0.1027276219693483,val,USDVND_RET,-0.044813314288266605,0.057914307681081696
2023-01-23,0.0,0.0895905484375212,val,USDVND_RET,-0.03619583644085589,0.05339471199666532
2023-01-24,0.0,0.0759444229610353,val,USDVND_RET,-0.03760760910437956,0.038336813856655744
2023-01-25,0.0,0.1428622005490536,val,USDVND_RET,-0.026065477971788018,0.11679672257726559
2023-01-26,0.0,0.0960461143029527,val,USDVND_RET,-0.02375381921344316,0.07229229508950955
2023-01-27,0.0,0.0763736075835113,val,USDVND_RET,-0.027262411929624038,0.04911119565388727
2023-01-30,0.0852878516517605,0.0370015775658286,val,USDVND_RET,-0.01976246645471895,0.01723911111110965
2023-01-31,0.042616663760273,-0.0352913163346607,val,USDVND_RET,-0.02856694591414041,-0.0638582622488011
2023-02-01,-0.1065757321382516,-0.0759922963902909,val,USDVND_RET,-0.03239584006032882,-0.10838813645061972
