MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.5110135840920508,0.3620310405749859,0.7148521414195042,357.11987217454754,baseline_ar1,SGDIDR_RET,test
0.22473226189970794,0.3452759221775649,0.4740593442805531,114.63625296090339,baseline_mean,USDIDR_RET,val
0.6340198689965593,0.4056824504387055,0.7962536461433375,106.67458438323456,baseline_mean,USDIDR_RET,test
0.34999272786506397,0.4118811086240073,0.591601832202254,116.01722463588946,baseline_mean,CNYIDR_RET,val
0.649433444201225,0.4038582033448738,0.8058743352416833,103.8384337585516,baseline_mean,CNYIDR_RET,test
0.21065949380242255,0.3280446575872544,0.45897657217163335,101.77487358235476,baseline_mean,INRIDR_RET,val
0.7022032061252228,0.44938130426341055,0.8379756596257572,101.24396401203035,baseline_mean,INRIDR_RET,test
0.3898411299926673,0.47543198855317687,0.6243725890785624,101.5874932936702,baseline_mean,JPYIDR_RET,val
0.853073877319006,0.5675027557814,0.9236199853397532,100.07702059078491,baseline_mean,JPYIDR_RET,test
0.1572521566665218,0.28481027871342574,0.3965503204720957,106.11735256766404,baseline_mean,SGDIDR_RET,val
0.5880419729348508,0.369106420469163,0.7668389484988688,136.52240861979644,baseline_mean,SGDIDR_RET,test
0.2245705077239283,0.34535149759770745,0.4738887081625055,100.0,baseline_rw,USDIDR_RET,val
0.634368594642175,0.4063485133345831,0.7964725950352435,100.0,baseline_rw,USDIDR_RET,test
0.34957644348674605,0.41092567783951106,0.5912498993545335,100.0,baseline_rw,CNYIDR_RET,val
0.6500565230358006,0.4049518831043829,0.8062608281665435,100.0,baseline_rw,CNYIDR_RET,test
0.21066083697511298,0.3279468639011911,0.4589780353950644,100.0,baseline_rw,INRIDR_RET,val
0.7022165884866438,0.44933156416268144,0.8379836445221612,100.0,baseline_rw,INRIDR_RET,test
0.38955787842815076,0.47511730250715706,0.62414571890557,100.0,baseline_rw,JPYIDR_RET,val
0.8530635638931302,0.5672022711031791,0.9236144021685295,100.0,baseline_rw,JPYIDR_RET,test
0.1572268069143136,0.2850451206596529,0.3965183563396701,100.0,baseline_rw,SGDIDR_RET,val
0.5885478478950441,0.3695325768272297,0.7671687219217452,100.0,baseline_rw,SGDIDR_RET,test
0.23025134743597808,0.34566412174225025,0.47984512859461026,231.12557241851746,hybrid_arima_mlp,USDIDR_RET,val
0.5314812559556681,0.408042551485881,0.7290276098719911,229.1865553013175,hybrid_arima_mlp,USDIDR_RET,test
0.333706213987178,0.41487353710868924,0.577673103049794,289.42495298992094,hybrid_arima_mlp,CNYIDR_RET,val
0.5235382994574569,0.39697586179803585,0.723559465045864,214.45264586330762,hybrid_arima_mlp,CNYIDR_RET,test
0.2036452772926286,0.32559150592193714,0.4512707361358906,200.71085122305638,hybrid_arima_mlp,INRIDR_RET,val
0.5983089579730844,0.45346502802470157,0.7735043361049014,208.8684648824133,hybrid_arima_mlp,INRIDR_RET,test
0.4077161590628879,0.4863541859015073,0.6385265531384642,184.5470440684004,hybrid_arima_mlp,JPYIDR_RET,val
0.7708514477807947,0.5691128409309828,0.8779814620940437,190.0728470861928,hybrid_arima_mlp,JPYIDR_RET,test
0.14911494357458208,0.2813754431138171,0.38615404125113345,163.62132874847225,hybrid_arima_mlp,SGDIDR_RET,val
0.46634594839377713,0.35887077746992685,0.6828952689789095,274.3962506564183,hybrid_arima_mlp,SGDIDR_RET,test
0.4728629862183231,0.5715630220812608,0.6876503371760412,793.0889023616274,hybrid_arima_svr,USDIDR_RET,val
0.7302197225280811,0.6415220752674404,0.8545289477414332,715.0009486719417,hybrid_arima_svr,USDIDR_RET,test
0.5878854594346249,0.5905609851679923,0.7667368906180431,774.9514079758403,hybrid_arima_svr,CNYIDR_RET,val
0.7736556727426216,0.6401341664062918,0.8795769851142204,683.048113636719,hybrid_arima_svr,CNYIDR_RET,test
0.3243840716747584,0.45087301095567284,0.5695472514855624,811.2341046369545,hybrid_arima_svr,INRIDR_RET,val
0.7285142648260888,0.5873172736310494,0.8535304709417754,655.7050741262768,hybrid_arima_svr,INRIDR_RET,test
0.5182563790953804,0.5501468486688125,0.7199002563517951,311.47523980313235,hybrid_arima_svr,JPYIDR_RET,val
0.8899895797891039,0.6460636586409522,0.9433925904887657,375.22677278258885,hybrid_arima_svr,JPYIDR_RET,test
