Date,CNYAUD,USDAUD,JPYAUD,KRWAUD,INRAUD,REF_RATE,TARGET_RATE,CNYAUD_RET,USDAUD_RET,JPYAUD_RET,KRWAUD_RET,INRAUD_RET,IR_DIFF_LAGGED
2011-09-06,0.1491148855885225,0.951009983747388,0.012366518146001943,0.0008873016798116352,0.020681323063759572,0.09,0.0,0.7994839412263705,0.8967423932739573,0.8967423932739794,0.5228403108733631,0.36033283656915416,-0.08
2011-09-07,0.14915649770837575,0.9531100004419801,0.012279497628253828,0.0008857899632360411,0.02070178065788301,0.09,0.0,0.027902187372629596,0.22057617833733772,-0.7061658985054062,-0.17051763204838877,0.09886931597742078,-0.09
2011-09-08,0.14688673440215408,0.9389000354356469,0.01214602663666611,0.000879202185570512,0.020393136767271343,0.09,0.0,-1.5334299426589588,-1.5021307424579997,-1.0928921617686997,-0.7464971742099346,-1.5021307424579997,-0.09
2011-09-09,0.14776488776618488,0.9427400008586089,0.01216313105115011,0.0008741214657937958,0.020436591784738216,0.09,0.0,0.5960638923860716,0.40815147208272917,0.14072406396266096,-0.5795546069134874,0.21285977357968575,-0.09
2011-09-12,0.15016150010680804,0.9576700120659045,0.012362935127196197,0.0008855834940310835,0.020531912186396856,0.09,0.0,1.6088967851502525,1.5712733859575132,1.6293562523133336,1.3027400164534149,0.46533587718702696,-0.09
2011-09-13,0.1508950259178425,0.9660299484429827,0.01251658388990962,0.0008992180066423285,0.020484095665152836,0.09,0.0,0.4873020175082104,0.8691572674351309,1.2351582521440223,1.5278761075000105,-0.23316039473889064,-0.09
2011-09-14,0.1514511256305915,0.9690600221476778,0.012596319244817708,0.0009007807939805174,0.02041845850908839,0.08,0.0,0.36785673440149896,0.31317160723649085,0.6350171656540532,0.17364319690924354,-0.32094432111139815,-0.09
2011-09-15,0.1521341555358637,0.9730500448790863,0.012690246359318294,0.0008811464292804114,0.020459420033270576,0.09,0.0,0.4499763988158512,0.41089621159673423,0.7429047341811214,-2.2038115926599775,0.200409313558301,-0.08
2011-09-16,0.1516014317944402,0.9684299480378247,0.01262061059507007,0.0008709685464285854,0.020387998906059468,0.09,0.0,-0.35078160735761255,-0.47593645869582724,-0.5502456125495481,-1.1617955983785435,-0.34969749300568653,-0.09
2011-09-19,0.1519351315015677,0.9696500046063128,0.012607592750434653,0.000867695753562696,0.020556498669628706,0.09,0.0,0.21987456004822184,0.12590365304489412,-0.10320073619601558,-0.3764725291004925,0.823068909307898,-0.09
2011-09-20,0.154395425630834,0.9851199885007204,0.012861245755207201,0.0008628536661401831,0.02064245745908953,0.09,0.0,1.6063347089983309,1.5828263097186408,1.9919352954446368,-0.5596026329458252,0.417286855154231,-0.09
2011-09-21,0.15279135579239722,0.9754199885674365,0.012756758448780296,0.0008554064253262691,0.02035942374606633,0.08,0.0,-1.04437073156153,-0.9895313736396181,-0.8157379083947942,-0.8668405305759421,-1.3806108422931413,-0.09
2011-09-22,0.1557474393359736,0.9938400128332079,0.01298492234810806,0.0008538144440147834,0.02061481086302906,0.08,0.0,1.9162413579010624,1.8708105064641707,1.7727659395471767,-0.18628157430095746,1.2465903347658995,-0.08
2011-09-23,0.16048900371649813,1.0240000625000039,0.013419653313976442,0.0008706743336082828,0.020698160033618577,0.08,0.0,2.998971088128933,2.9895625816439435,3.2931432701814813,1.955411600932384,0.40350176647688996,-0.08
2011-09-26,0.1595116023447485,1.0176999379755147,0.013296314682549975,0.0008761191110237099,0.020625012034480274,0.08,0.0,-0.6108766000501665,-0.6171469382472843,-0.9233392382888188,0.6234045663110243,-0.3540293345286195,-0.08
2011-09-27,0.1590689008932717,1.0182000382586303,0.013338399415705582,0.0008624428759227211,0.020611336170207026,0.08,0.0,-0.2779214245256946,0.0491281790866052,0.3160144165516773,-1.5733137283438658,-0.06632917496361229,-0.08
2011-09-28,0.15782399555176674,1.009600073656469,0.013144465307084,0.0008654951338675259,0.020684286934048834,0.08,0.0,-0.7856987390364847,-0.8482114299967826,-1.4646268628753627,0.3532836365767694,0.35331027476459365,-0.08
2011-09-29,0.16047239147981823,1.0259000189315466,0.013403449263918505,0.0008696279235346678,0.02104410295244198,0.08,0.0,1.6641452154552525,1.6016008804228647,1.9511300758363628,0.4763693808207419,1.72460493948721,-0.08
2011-09-30,0.1603287636531755,1.0240999472543737,0.013340714588639349,0.000870093413130309,0.020959884045466143,0.06,0.0,-0.08954321637645872,-0.17561679702456703,-0.4691475171219144,0.05351312269837275,-0.4010048847829054,-0.08
2011-10-03,0.16191148297634944,1.0334000678904984,0.013387744982582902,0.0008701583775131352,0.021068299367264735,0.08,0.0,0.982330461235029,0.9040275972306383,0.35191285419671037,0.007466090045790582,0.5159183836695148,-0.06
2011-10-04,0.16417514594816507,1.0499000552071232,0.01370769813929004,0.0008843498133324346,0.021382893845923213,0.07,0.0,1.3884036535679398,1.5840571554788785,2.3617848041247282,1.61774626026103,1.482173828832848,-0.08
2011-10-05,0.16439905475890587,1.0463999459124784,0.01363209896809762,0.0009079392155422806,0.021223858915649006,0.07,0.0,0.1362911907987514,-0.3339324090326938,-0.553035295598781,2.632473232317313,-0.7465279964120916,-0.07
2011-10-06,0.16296936420899877,1.0372999658895499,0.013509676710987323,0.0008754324791262441,0.021104779932578054,0.07,0.0,-0.8734499459887147,-0.8734499459887259,-0.9021007967139808,-3.6459407016100833,-0.5626417501106412,-0.07
2011-10-07,0.1611712938037478,1.0264999634730532,0.013390644184379399,0.0008697678409949043,0.020931891197172398,0.07,0.0,-1.109449742976038,-1.0466228678884426,-0.8849954167631333,-0.6491699502180166,-0.8225661337307587,-0.07
2011-10-10,0.1608484015506912,1.023800039054872,0.013335939609518507,0.000879704413215806,0.02093960293834593,0.07,0.0,-0.20054199536839742,-0.2633688704559848,-0.40936508517184034,1.1359630367414468,0.03683528099460809,-0.07
2011-10-11,0.1580184612199178,1.0016000200592046,0.013065483592642507,0.0008554103673884724,0.020519124530247075,0.07,0.0,-1.7750446755154259,-2.192249179746127,-2.048870440801472,-2.8004641324482553,-2.0284888213568473,-0.07
2011-10-12,0.15778808299626051,1.0044000380993,0.013100813133396774,0.0008571428539397691,0.02039888011830558,0.07,0.0,-0.14589834741706098,0.27916448428316043,0.2700386882638521,0.20232797681705392,-0.5877351992616328,-0.07
2011-10-13,0.1547869187728096,0.984290048361419,0.012753174973690837,0.0008446666155650321,0.02012451546579792,0.07,0.0,-1.920343235786151,-2.022504700318323,-2.6894041383335483,-1.4662583704142598,-1.354125640068379,-0.07
2011-10-14,0.1543137024011357,0.9848300440147676,0.012809964609760487,0.0008510457013219266,0.020016870502908686,0.07,0.0,-0.30618944703809825,0.05484639245475258,0.44430950516351997,0.752381849861002,-0.5363303649117095,-0.07
2011-10-17,0.1517737126046258,0.9669199710406097,0.01252162594865866,0.0008380307940034125,0.019776244866564367,0.07,0.0,-1.6596880344826137,-1.8353350149432295,-2.276612785718007,-1.5410983384703567,-1.2093979926711889,-0.07
2011-10-18,0.1543610794777523,0.9832800586080586,0.0127979597064261,0.0008547288227926423,0.02010797603120086,0.07,0.0,1.6903851174773827,1.6778249523613138,2.1828534941362348,1.9729405476782467,1.6635090621161104,-0.07
2011-10-19,0.15279962043836495,0.9753199615202076,0.012703282963553924,0.0008499520361831875,0.019807472142039467,0.07,0.0,-1.0167137205686494,-0.8128398686346572,-0.7425299158769776,-0.5604332432026875,-1.5057306405170632,-0.07
2011-10-20,0.1530637874366816,0.9767000340562773,0.012717447854761803,0.0008615914388595841,0.019928587380243817,0.07,0.0,0.17273531726851582,0.14139944971239418,0.11144363059540117,1.360126959210604,0.6096005226821017,-0.07
2011-10-21,0.15338395275259506,0.9774699485898326,0.01271753761160114,0.0008594653184065353,0.019604290746576877,0.07,0.0,0.20895271226723838,0.07879709341858646,0.0007057746461606768,-0.24707163498668372,-1.6406794728512322,-0.07
2011-10-24,0.15203577973306254,0.969000022409678,0.012714867262176703,0.0008437826557031657,0.019448848648299797,0.07,0.0,-0.8828386856208006,-0.870291323896644,-0.020999582599472565,-1.8415528621301973,-0.7960585067446102,-0.07
2011-10-25,0.14978990394620414,0.9553599747989112,0.012548730196399165,0.0008433615233219892,0.019280726327122865,0.07,0.0,-1.4882214202346191,-1.4176428597317494,-1.3152478463553285,-0.049922513458952024,-0.8681911810750698,-0.07
2011-10-26,0.1506267715829717,0.9588900543285924,0.012598904725039696,0.0008477500442274025,0.01940680140234437,0.08,0.0,0.5571393798428924,0.3688215726876204,0.3990402705939402,0.5190113817272941,0.6517631336047677,-0.07
2011-10-27,0.15134245682790015,0.9616299845402932,0.012622466770229109,0.0008504731812747007,0.019481968651731022,0.07,0.0,0.474012924260431,0.2853323074131552,0.1868419570157648,0.3207045269893275,0.38657608811519484,-0.08
2011-10-28,0.14696430912606592,0.9348399793208949,0.01231186587071792,0.0008450148585920671,0.01877565700203389,0.07,0.0,-2.9355432726589603,-2.825437569070982,-2.4914800879070467,-0.6438667110777576,-3.6928162770137094,-0.07
2011-10-31,0.14756489163088257,0.9368600108935029,0.012369422198540262,0.0008486050823310714,0.01926585593984238,0.09,0.0,0.4078260054965714,0.21585001522326153,0.46639731276850005,0.4239710492479472,2.5773216389448286,-0.07
2011-11-01,0.1494531282288883,0.9483099984738607,0.012110001720575794,0.0008490554013295452,0.01948328625590062,0.08,0.0,1.271479782593652,1.2147581728297157,-2.119577576980209,0.05305171597851342,1.1222576076592117,-0.09
2011-11-02,0.15287806308404978,0.9702100708787248,0.012389983831425729,0.0008634067037797057,0.019696497671432528,0.08,0.0,2.2657810214137344,2.283116455531491,2.285669102660791,1.6761408500002164,1.0883853808104413,-0.08
2011-11-03,0.15366387723007466,0.9753199615202076,0.012481858768118862,0.0008671051913060873,0.019854649343632073,0.09,0.0,0.5126971314489261,0.5252966858831549,0.7387900933446911,0.4274449852802339,0.7997366805004364,-0.08
2011-11-04,0.15139752301191023,0.9598299983717942,0.012297156817917822,0.0008539412796902084,0.019569197353664667,0.08,0.0,-1.4858621333898279,-1.6009399073929544,-1.4908208960386884,-1.5297865060671152,-1.4481437121102694,-0.09
2011-11-07,0.15195330064631263,0.9619099569384997,0.012311659935408724,0.0008694052202754757,0.01963362023838771,0.08,0.0,0.366426073652833,0.21646626778413736,0.11786929307000252,1.7946890714712485,0.3286648596795821,-0.08
2011-11-08,0.15197637406818684,0.96504996083939,0.012360233075529168,0.0008649726656577784,0.01973113808730572,0.08,0.0,0.015183395264202867,0.32590264604384805,0.39375335209244094,-0.5111416957364556,0.49545864145542584,-0.08
2011-11-09,0.15180557313394644,0.9635099912121118,0.012399109344491777,0.0008649878535723532,0.019539849206615542,0.08,0.0,-0.11244970533078258,-0.159701538232438,0.314033387898063,0.0017558683457090693,-0.9742072037014198,-0.08
2011-11-10,0.15549266136211787,0.9862899409362373,0.012684095525925596,0.0008778726666099131,0.019706093026389475,0.08,0.0,2.3997958742918266,2.3367511613742025,2.2724244888120815,1.4786091757145159,0.8471949182244923,-0.08
2011-11-11,0.15518197445983115,0.9849400108396604,0.012684026237836241,0.0008713969462009921,0.01971457223556626,0.08,0.0,-0.20000796333776918,-0.13696325042015325,-0.0005462610909912002,-0.7403947274763513,0.04301910813127381,-0.08
2011-11-14,0.15281865870374237,0.967769988314459,0.012543029842343652,0.0008603164435155477,0.019342633262356027,0.08,0.0,-1.5346475846649916,-1.758629295264636,-1.1178305008659735,-1.2797330058798593,-1.9046432652825942,-0.08
2011-11-15,0.15441493682011784,0.9798399804139653,0.012712151820266564,0.0008705819461696715,0.01945362094624142,0.09,0.0,1.039139276164891,1.2394829376305354,1.3393251987266228,1.1861612531616632,0.5721582607824452,-0.08
2011-11-16,0.15555327423276238,0.9857100034675959,0.012791461649321961,0.0008726958862041574,0.01947158370850157,0.08,0.0,0.7344898538561055,0.5972924172114092,0.6219517466233943,0.24252486108428872,0.09229373972238517,-0.09
2011-11-17,0.15700892711043932,0.9947300205738138,0.01290834610476242,0.000873336277940135,0.01961876097936234,0.08,0.0,0.9314391794792009,0.9109167021206468,0.9096197332210932,0.0733539482082441,0.7530144207507411,-0.08
2011-11-18,0.15795865395395692,1.0016000200592046,0.013014891469062434,0.000881069649048404,0.019659260097787377,0.08,0.0,0.6030650638208309,0.6882656139423782,0.8220112471470031,0.8815999851459505,0.20621778626589157,-0.08
2011-11-21,0.15757136811163858,1.000200013580654,0.01301682809640085,0.000879374003966557,0.019524478821504217,0.08,0.0,-0.2454828445616139,-0.13987478102534678,0.014878981291410374,-0.192638441260535,-0.6879476618028114,-0.08
2011-11-22,0.15981483455522968,1.0149999906226994,0.013198959304066135,0.0008855348402213446,0.01949748389879371,0.08,0.0,1.4137374533302483,1.4688609674426378,1.389499657035499,0.6981506494292736,-0.1383576075367022,-0.08
2011-11-23,0.15984698204828918,1.0153000485585189,0.013190854000992623,0.0008868798089219432,0.01934531211054404,0.09,0.0,0.02011343957777291,0.029557989677725216,-0.061427515493834295,0.15176685200681303,-0.7835304478241618,-0.08
2011-11-24,0.1624261601927242,1.0310000270390518,0.013342478319343603,0.0008890997315846742,0.019729037438834595,0.09,0.0,1.600650425583516,1.5345048109058743,1.1429093564300898,0.24999430097652148,1.9641410230812308,-0.09
2011-11-25,0.16214088265579835,1.0299999508857751,0.013347846797782023,0.0008915432418881591,0.019783722726687606,0.07,0.0,-0.1757896352543198,-0.09704767030371302,0.040227898965329405,0.274452753717037,0.2767982926996214,-0.09
2011-11-28,0.15967797951993695,1.0175000230461364,0.013100802470096243,0.0008804950195072663,0.019481887312567895,0.08,0.0,-1.5306444156725876,-1.2210093573451484,-1.8681597691995135,-1.2469669285362754,-1.537433694286382,-0.07
2011-11-29,0.15828680377502258,1.009299974624948,0.012926319566306648,0.0008947694810504858,0.019430913871115507,0.08,0.0,-0.8750557892667493,-0.809166486294028,-1.3407976302004305,1.6081850544393916,-0.261988184133275,-0.08
2011-11-30,0.15682392761078684,0.9981999670384656,0.0128040017798984,0.000875383604573468,0.0192320283873018,0.1,0.0,-0.9284905450655692,-1.1058651089038847,-0.9507748169478981,-2.190392651476654,-1.028826191185136,-0.08
2011-12-01,0.15289276280993422,0.975150007957103,0.012569119596504757,0.00085524473751719,0.018850763900759675,0.08,0.0,-2.538691685033252,-2.33623105360728,-1.8514781024801321,-2.3274524825645884,-2.002359608479989,-0.1
2011-12-02,0.153562008037715,0.9781899736264674,0.012581221525742346,0.0008678051951736763,0.019068030958561803,0.08,0.0,0.43676676322263613,0.3112584754663837,0.09623670798563658,1.4579589261566002,1.1459722616383081,-0.08
2011-12-05,0.15372844681247708,0.9765599525119858,0.012507171229644868,0.0008683620609214222,0.019109640143733383,0.08,0.0,0.10832669118804536,-0.1667754499435225,-0.5903168995936208,0.06414886179739561,0.21797663631802788,-0.08
2011-12-06,0.15378233073026723,0.9749800002952157,0.012529944541352348,0.000862432552229293,0.01904257784700941,0.08,0.0,0.035045222656715766,-0.16191854639568617,0.18191646510884035,-0.6851803032987952,-0.3515515968585962,-0.08
2011-12-07,0.1540416758546892,0.9756999919046498,0.01254919603735884,0.0008657497709890416,0.019056640182921625,0.08,0.0,0.16850224819201653,0.0738195547202828,0.15352599286585225,0.3838973225450895,0.0738195547202828,-0.08
2011-12-08,0.15280935898460113,0.9730900026773116,0.012528034790241057,0.0008633573096933465,0.018858333942884605,0.07,0.0,-0.8032063479086715,-0.26785757265789745,-0.16876865141957015,-0.27672812738802943,-1.0460671696175796,-0.08
2011-12-09,0.1546011066722649,0.9824900358510256,0.012647914932945266,0.0008685379051097091,0.019003675461361155,0.07,0.0,1.1657169665838238,0.9613623974175901,0.9523457909439269,0.5982591583837498,0.7677470618963087,-0.07
2011-12-12,0.1541773669763417,0.9797200502204444,0.012623306400868013,0.000855202576029516,0.018888718470810643,0.07,0.0,-0.2744621131886487,-0.2823334249738325,-0.194755445575616,-1.5472857167545313,-0.6067568253313518,-0.07
