MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.23794571973242798,0.37329820080080445,0.48779680168327055,359.5399891186701,hybrid_var_mlp,EURVND_RET,val
0.2674740600342546,0.38660239416841186,0.5171789439200465,179.48666056314187,hybrid_var_mlp,EURVND_RET,test
0.41276060152078453,0.47559432587215894,0.642464474909535,227.25315476390784,hybrid_var_mlp,JPYVND_RET,val
0.40012626083819597,0.4920896730179892,0.6325553421149773,172.40792843377326,hybrid_var_mlp,JPYVND_RET,test
0.22128861754436469,0.31267806732592845,0.470413241251099,314.01979866684286,hybrid_var_mlp,CNYVND_RET,val
0.08063546342473617,0.19179814914389012,0.2839638417558408,257.34809350240823,hybrid_var_mlp,CNYVND_RET,test
0.10211740736281849,0.2692623419896107,0.31955814394694826,586.9937141687166,hybrid_var_svr,USDVND_RET,val
0.11160197550093647,0.28272378871907383,0.3340688185104028,534.6136339839469,hybrid_var_svr,USDVND_RET,test
0.24923790492148568,0.3802418236531773,0.49923732324565406,381.3048897027998,hybrid_var_svr,EURVND_RET,val
0.28016186166315743,0.3962778809238112,0.5293031850113481,189.6011422327979,hybrid_var_svr,EURVND_RET,test
0.4346110229594738,0.4908166797696028,0.6592503492296942,327.7887218946476,hybrid_var_svr,JPYVND_RET,val
0.4230667015783882,0.5024438035257504,0.6504357782121062,178.34879491643204,hybrid_var_svr,JPYVND_RET,test
0.2254794662498525,0.33142878709967705,0.47484678186742774,409.73067779680986,hybrid_var_svr,CNYVND_RET,val
0.0980633900852381,0.231085194240723,0.31315074658259734,428.46870369058536,hybrid_var_svr,CNYVND_RET,test
0.046946594885362174,0.14828353217553333,0.21667162916580052,228.46365821428356,var,USDVND_RET,val
0.05232336585386953,0.15144515771751793,0.22874301268862735,206.52726636020137,var,USDVND_RET,test
0.2327367534862393,0.3699104814454571,0.4824279775119176,307.51441538570197,var,EURVND_RET,val
0.26587653583559884,0.38502256470755514,0.5156321710634422,170.43316529387354,var,EURVND_RET,test
0.41421211989416945,0.47497310896996064,0.6435931322615006,221.78938221297352,var,JPYVND_RET,val
0.3979183889813193,0.4917555062205006,0.6308077274267646,160.11739928377918,var,JPYVND_RET,test
0.2151288654033669,0.30993616266063534,0.46381986309705076,367.48012114524136,var,CNYVND_RET,val
0.0770469342635541,0.18906187967494562,0.2775732952997354,251.47550720787723,var,CNYVND_RET,test
