Date,USDTHB,CNYTHB,JPYTHB,INRTHB,MYRTHB,REF_RATE,TARGET_RATE,USDTHB_RET,CNYTHB_RET,JPYTHB_RET,INRTHB_RET,MYRTHB_RET,IR_DIFF_LAGGED
2024-01-10,34.91400146484375,4.9163569658100865,0.2417398494046581,0.4199872248571974,7.522948290136467,5.33,0.0,-0.07443285432879355,-0.23791012070073528,-0.21161809439020537,-0.1712018083680752,0.09780343955635085,-5.33
2024-01-11,35.01300048828125,4.882991156926598,0.24025280334480076,0.42171332594092203,7.544279690229471,5.33,0.0,0.2831498185682379,-0.6809828043044647,-0.6170429235986862,0.41014669689779054,0.2831498185682379,-5.33
2024-01-12,34.98699951171875,4.925595920592255,0.2412131202900144,0.4211439651073827,7.5346184198703545,5.33,0.0,-0.07428850788080016,0.8687292323284687,0.3989143038181019,-0.13510256746650345,-0.12814294002927445,-5.33
2024-01-15,34.946998596191406,4.921696722666125,0.2407663717735166,0.4216979930054762,7.524383735812182,5.33,0.0,-0.11439620491276448,-0.07919330258929333,-0.18538076901427938,0.13146663441625722,-0.135927806214467,-5.33
2024-01-16,34.959999084472656,4.926024867289173,0.23979037245953744,0.4219195405166977,7.490893605334528,5.33,0.0,0.03719366833777563,0.0879014472981721,-0.4061958000381668,0.052523212833123986,-0.44608148422947247,-5.33
2024-01-17,35.38600158691406,4.972388404424384,0.24031892926714166,0.4258807172139822,7.619724629624648,5.33,0.0,1.211178193714524,0.9367941088642852,0.22018195408447555,0.9344666945330602,1.7052134335145581,-5.33
2024-01-18,35.57500076293945,5.000351470102119,0.2401801379428851,0.42769930878513746,7.5450688465860685,5.33,0.0,0.5326858885233233,0.5607915039006404,-0.05776965558846005,0.42610985904935,-0.9846014226818429,-5.33
2024-01-19,35.529998779296875,4.993675322875397,0.2398601030499756,0.42724558638667465,7.53552441770246,5.33,0.0,-0.12657897458939923,-0.13360276809490923,-0.13333671346492149,-0.10614074512206784,-0.12657897458941034,-5.33
2024-01-22,35.529998779296875,4.999225947251831,0.23987144464482144,0.4274300867317264,7.5403224925064105,5.33,0.0,0.0,0.1110913597010261,0.004728308947978537,0.04317435343504139,0.06365247663401746,-5.33
2024-01-23,35.57899856567383,4.946542885810536,0.24016821006951133,0.4281720389432399,7.531540799758068,5.33,0.0,0.1378160175562269,-1.0594164226157847,0.12364206147629594,0.1734339771320245,-0.11653096331632566,-5.33
2024-01-24,35.643001556396484,5.0360293807039005,0.2404233351153145,0.42829131293147826,7.545089273727746,5.33,0.0,0.17972819589906677,1.79290246261717,0.10617126843982146,0.02785267781706664,0.17972819589906677,-5.33
2024-01-25,35.709999084472656,5.042360943251529,0.24195241076682777,0.42973561044124237,7.5552732095806485,5.33,0.0,0.18779181579960688,0.12564632202324044,0.6339791277105338,0.3366558401667421,0.13488335009404656,-5.33
2024-01-26,35.72999954223633,5.04582615803767,0.24187159616472173,0.42972548674882266,7.555508321105705,5.33,0.0,0.05599232550580487,0.0686984665853836,-0.03340661137100843,-0.0023558233067842408,0.0031118380554785814,-5.33
2024-01-29,35.60300064086914,5.023989150080438,0.24033347365706123,0.4283258412785828,7.535026742743977,5.33,0.0,-0.35607372527301046,-0.43371286403579845,-0.6379558493095756,-0.3262384582153282,-0.2714494993263137,-5.33
2024-01-30,35.43000030517578,5.0010588080329414,0.2402555113512256,0.4260815376175688,7.487320635612259,5.33,0.0,-0.4870994479976876,-0.45746179234539064,-0.03244448331173353,-0.5253486517509087,-0.6351373231076137,-5.33
2024-01-31,35.35100173950195,4.983155262416042,0.2398808497640551,0.42535348384404986,7.480901690922749,5.33,0.0,-0.22321977986744518,-0.35863743866678727,-0.15606469059940856,-0.17101808890011072,-0.08576763416477493,-5.33
2024-02-01,35.54899978637695,5.006407858253913,0.2418365074899855,0.42802480911034274,7.520414217836795,5.33,0.0,0.5585290756945474,0.4655386337193414,0.8119568210497441,0.6260609189638101,0.526788696793409,-5.33
2024-02-02,35.29800033569336,4.979614900432957,0.24102259025050812,0.42564841612565674,7.469528120286155,5.33,0.0,-0.7085705828497257,-0.5366104756717359,-0.3371244382276063,-0.5567467861926396,-0.6789391429591047,-5.33
2024-02-05,35.57500076293945,5.00168735971212,0.23956067007515905,0.4286180917086716,7.5450688465860685,5.33,0.0,0.7816850801220123,0.44227686295038715,-0.6083960076836138,0.6952602070398735,1.0062389799875076,-5.33
2024-02-06,35.7599983215332,5.030596933578533,0.24058125987871604,0.4303057369024458,7.531909363375474,5.33,0.0,0.5186737946461705,0.5763324292390359,0.42512068909600664,0.3929678766214803,-0.17456397918774608,-5.33
2024-02-07,35.54999923706055,5.006971596822536,0.2404984567582633,0.4279492167230119,7.463783151720413,5.33,0.0,-0.5889768580097059,-0.4707391100070445,-0.03442386715002252,-0.549143606194436,-0.9086166615542639,-5.33
2024-02-08,35.481998443603516,4.996690456931286,0.23960400574386467,0.4274290509702197,7.455767966361086,5.33,0.0,-0.19146530141639573,-0.2055475975859142,-0.3726088154585738,-0.12162240649721166,-0.10744540592388639,-5.33
2024-02-09,35.83000183105469,5.041508718967927,0.24005253409430824,0.4317632475499559,7.515469827884537,5.33,0.0,0.976010064675522,0.8929601626739972,0.18702068831530236,1.0089087976816398,0.7975583423748316,-5.33
2024-02-12,35.87200164794922,4.996796509756531,0.24048214321699615,0.43211728245802244,7.532179125374987,5.33,0.0,0.1171510408641224,-0.8908377238175166,0.1788046763037677,0.08196386319379996,0.22208524946495398,-5.33
2024-02-13,35.87099838256836,4.98748609125542,0.24009235752250493,0.43223175764047717,7.531968465968994,5.33,0.0,-0.002796831413515854,-0.18650155593265474,-0.1622165884230837,0.026488184243481035,-0.002796831413515854,-5.33
2024-02-14,36.0620002746582,5.016484103626495,0.23925851562000144,0.4340917702796849,7.569689491325647,5.33,0.0,0.5310562455132514,0.5797317069531331,-0.3479049649333297,0.42940435929457366,0.499562417732805,-5.33
2024-02-15,36.05500030517578,5.024456917368272,0.23949807886680508,0.4341721464910367,7.5381560448855005,5.33,0.0,-0.019412813755766135,0.15880613979675687,0.10007727081227695,0.018514235137250604,-0.4174452559302993,-5.33
2024-02-16,36.040000915527344,5.0307795231654975,0.2403532012918469,0.4341666732535348,7.5429053654860105,5.33,0.0,-0.04161006896702273,0.12575749298152097,0.35641181574959613,-0.0012606225536580479,0.06298390581775222,-5.33
2024-02-19,35.94499969482422,5.049447959130769,0.23948803643297462,0.43298882380441706,7.523809219629941,5.33,0.0,-0.2639474197467458,0.37039753996461594,-0.3606050203169763,-0.27165835365725144,-0.2534879913409737,-5.33
2024-02-20,36.119998931884766,5.018618327661843,0.24036732484810513,0.43507061239992284,7.549377784581432,5.33,0.0,0.4856715031728711,-0.6124260001895754,0.3664810149934351,0.479642867703992,0.33925923519932594,-5.33
2024-02-21,35.97999954223633,5.004381115824265,0.2399642564999885,0.4343883835935013,7.501615836048265,5.33,0.0,-0.3883483177826347,-0.2840910346906006,-0.16782924895108578,-0.15693182762594812,-0.6346705082803628,-5.33
2024-02-22,35.840999603271484,4.986157718399065,0.23837584797128783,0.43213999169526135,7.478560137846483,5.33,0.0,-0.38707373655900673,-0.3648135088343511,-0.6641359786745769,-0.5189436395089629,-0.3078163627253526,-5.33
2024-02-23,35.93000030517578,4.994926035649069,0.23876451092236972,0.4335586276051031,7.524607243470851,5.33,0.0,0.2480131184976607,0.1756987461827601,0.16291350324880918,0.327743893332548,0.6138337197570122,-5.33
2024-02-26,35.9370002746582,4.995135258736392,0.23878722649017742,0.43359339725574203,7.529227331951608,5.33,0.0,0.01948034410251807,0.004188624697850624,0.009513343181590441,0.008019274512587037,0.06138088740997856,-5.33
2024-02-27,35.930999755859375,4.992982450327944,0.23863954096547116,0.4336769286685844,7.524816552510355,5.33,0.0,-0.01669872213008304,-0.043107390290977814,-0.06186730174511947,0.01926306264698131,-0.05859926543754383,-5.33
2024-02-28,35.880001068115234,4.985133604371844,0.23841325115281198,0.432559146798997,7.53781498799292,5.33,0.0,-0.14203588790792882,-0.1573212324229416,-0.09486993195310216,-0.2580780278384783,0.17259186981043123,-5.33
2024-02-29,35.95399856567383,4.996386613413225,0.2386496201102924,0.4336409743279666,7.5430606513056375,5.33,0.0,0.20602367711620756,0.22547695267583706,0.09909342816659795,0.2497871023279553,0.06956709477272957,-5.33
2024-03-01,35.83000183105469,4.985251764935047,0.2387154904537389,0.43215328429539374,7.555883815441298,5.33,0.0,-0.345472131003942,-0.22310672206123724,0.027597468858477515,-0.34365935830869937,0.1698551477805193,-5.33
2024-03-04,35.797000885009766,4.974707710438081,0.23847974353889048,0.43209035728059925,7.547333049690795,5.33,0.0,-0.09214666851504141,-0.21172894251315388,-0.09880523409880053,-0.014562332166175813,-0.11323106514932932,-5.33
2024-03-05,35.70100021362305,4.959229758548413,0.23726954529689867,0.430596853204285,7.5621687656018715,5.33,0.0,-0.2685410154225205,-0.3116179151110868,-0.5087557168074474,-0.34624497737820753,0.19637604019095006,-5.33
2024-03-06,35.777000427246094,4.971789874115257,0.23843545367007093,0.43164728393003715,7.559852055039652,5.33,0.0,0.21265352019363354,0.25294728493760815,0.49018223908812075,0.24365053937163428,-0.030640224713644026,-5.33
2024-03-07,35.58700180053711,4.945455326178115,0.2384085273559613,0.4296955901122635,7.523678997258842,5.33,0.0,-0.5324787559624761,-0.5310871981724782,-0.011293553115763081,-0.45317543494416845,-0.47963738732977723,-5.33
2024-03-08,35.492000579833984,4.934722043769334,0.24002489712535047,0.4288944488959535,7.503594172666867,5.33,0.0,-0.2673117913627134,-0.21726910821885428,0.6756952321797249,-0.18661792297091967,-0.26731179136272454,-5.33
2024-03-11,35.39799880981445,4.92651530279444,0.24117349332533247,0.4277595327443928,7.5604437416703725,5.33,0.0,-0.2652047564523241,-0.16644448523288136,0.4773907827496132,-0.2649650477021448,0.7547755683210702,-5.33
2024-03-12,35.38999938964844,4.9263618563208,0.2411880209163094,0.42752751011828016,7.560349846268156,5.33,0.0,-0.02260106346707834,-0.0031147546280115,0.006023528226183193,-0.05425608484089892,-0.0012419374905288402,-5.33
2024-03-13,35.729000091552734,4.975490730228839,0.24203523458246692,0.43132682690325697,7.642403636328401,5.33,0.0,0.9533409409727805,0.9923249538389023,0.3506513912990625,0.8847464359505779,1.079470070115535,-5.33
2024-03-14,35.612998962402344,4.955472397276084,0.2412461535440111,0.4299471908855967,7.599871947952093,5.33,0.0,-0.3251975916514318,-0.40315042577315635,-0.32655167736477464,-0.32037125680970924,-0.5580767586625974,-5.33
2024-03-15,35.7599983215332,4.972052696995327,0.24113932308212793,0.4310219985954254,7.631241850470131,5.33,0.0,0.41191927641774434,0.3340271614103104,-0.04429257048818989,0.24967403742133684,0.41191927641774434,-5.33
2024-03-18,35.900001525878906,4.989576187541541,0.24101239357236773,0.4331098759675395,7.635049010684621,5.33,0.0,0.390743462950158,0.3518201455690599,-0.05265127481995402,0.4832321307580974,0.04987669012781409,-5.33
2024-03-19,35.970001220703125,4.997777206822855,0.24117632555003166,0.434086866723788,7.627226592386844,5.33,0.0,0.194795364640963,0.16422811531192194,0.06799494781967469,0.22532168803211233,-0.10250658795808222,-5.33
2024-03-20,36.04999923706055,5.008335574649063,0.2386863863539239,0.43411559320000226,7.621564289998044,5.33,0.0,0.2221550923356166,0.21103843171601894,-1.0377807990806311,0.006617460224023242,-0.07426559512452062,-5.33
2024-03-21,35.91699981689453,4.99013565307168,0.2382395935631713,0.43245043947194106,7.579824611277347,5.33,0.0,-0.3696126650464636,-0.36405448921183575,-0.18736363304689765,-0.38431134264209393,-0.5491574998625278,-5.33
2024-03-22,36.29100036621094,5.041676978640304,0.23933445501951212,0.4360504944825115,7.701335170402277,5.33,0.0,1.0359070819654044,1.0275666218619648,0.4585104143375842,0.8290320686922299,1.590365154868197,-5.33
2024-03-25,36.3390007019043,5.027462485545991,0.24017053277132822,0.43471033460560493,7.674551146196658,5.33,0.0,0.13217772814506296,-0.28233798106397334,0.34872571522578005,-0.30781378543869736,-0.3483903398506417,-5.33
2024-03-26,36.34000015258789,5.041340838295151,0.24006923222001253,0.43564054570805727,7.695891404732745,5.33,0.0,0.0027503148692440546,0.275670525915518,-0.042187490583985736,0.21375550428717496,0.2776793469352204,-5.33
2024-03-27,36.310001373291016,5.030688633534554,0.2396225279865306,0.4356564256383109,7.694427300266964,5.33,0.0,-0.08258439193883957,-0.21152060291268557,-0.18624641891528837,0.0036451246308953113,-0.019026304760298093,-5.33
2024-03-28,36.400001525878906,5.037504682880327,0.24060230495085855,0.4366341085423138,7.694746818179344,5.33,0.0,0.2475593314911302,0.1353976860169227,0.40804983691209745,0.22416460458879978,0.00415250240156966,-5.33
2024-03-29,36.36000061035156,5.031481413908442,0.24009508732291282,0.43600783752819067,7.686290859262434,5.33,0.0,-0.10995304668196683,-0.1196400438425068,-0.21103414511544571,-0.1435344987630524,-0.10995304668197793,-5.33
2024-04-01,36.40299987792969,5.041757112816896,0.24044571976731752,0.4366711141450404,7.709233150542395,5.33,0.0,0.1181899380042116,0.2040198382177969,0.14593245837090374,0.1520093370641161,0.29803867991521793,-5.33
2024-04-02,36.59000015258789,5.061067499990107,0.24138910341561898,0.4386780052751952,7.740638527996604,5.33,0.0,0.5123797725656399,0.3822774606009593,0.39158018821362417,0.45853582346860866,0.4065460395171079,-5.33
2024-04-03,36.571998596191406,5.056689189910863,0.24133562238674094,0.438774629421932,7.696127885482014,5.33,0.0,-0.049210128393493716,-0.08654705754899743,-0.022157982070610413,0.022023786425969676,-0.5766850994337858,-5.33
2024-04-04,36.582000732421875,5.056673914401848,0.2413363301755625,0.4387735801143952,7.697422470693704,5.33,0.0,0.02734542577190945,-0.0003020856436540656,0.00029327944902873674,-0.00023914527438633116,0.016819839280582928,-5.33
2024-04-05,36.678001403808594,5.0702941771274785,0.24243185098082484,0.4393743256243464,7.742875552547767,5.33,0.0,0.26208223733942826,0.2689901027642987,0.45291225038405863,0.13682105252238883,0.588760826819661,-5.33
2024-04-08,36.65999984741211,5.069557731789155,0.24167709972562548,0.44011295052023847,7.726027551440631,5.33,0.0,-0.04909202991871677,-0.014525761248456066,-0.311810746572461,0.16796719852199873,-0.21783067171453133,-5.33
2024-04-09,36.689998626708984,5.074899121343273,0.24163114576427747,0.44061696782930815,7.724210237201891,5.33,0.0,0.08179626883033216,0.10530657530625556,-0.019016419403277106,0.1144544663670164,-0.02352474145682253,-5.33
2024-04-10,36.33000183105469,5.024410050279358,0.23936435398638986,0.43653119735982676,7.655674040535428,5.33,0.0,-0.9860304303883728,-0.9998603039066452,-0.9425487601519258,-0.931610002010798,-0.8912505334424824,-5.33
2024-04-11,36.71900177001953,5.077646548378875,0.24004995087608555,0.44020878309649375,7.737646421058607,5.33,0.0,1.0650483836717382,1.053983224246965,0.286014559897435,0.8389277066522389,1.0650483836717382,-5.33
2024-04-12,36.4109992980957,5.031993210841513,0.23768211772770426,0.43684830942266095,7.672742308482637,5.33,0.0,-0.8423472955376747,-0.9031706165473179,-0.9912889226536641,-0.7663104596692998,-0.8423472955376747,-5.33
2024-04-15,36.619998931884766,5.061086704477014,0.23890449557042892,0.4379801158382542,7.681174518702019,5.33,0.0,0.5723602563751986,0.5765053771189144,0.5129730836328801,0.2587494906150373,0.10983791513311564,-5.33
2024-04-16,36.7599983215332,5.07945258804241,0.23838242243948274,0.4402078865280781,7.6960110100312,5.33,0.0,0.38157417485173883,0.3622273553103339,-0.21876708514827056,0.5073572999401592,0.1929676390427251,-5.33
2024-04-17,36.66600036621094,5.067024280264963,0.23701664423026847,0.4382346657314521,7.679547845109465,5.33,0.0,-0.25603466987578344,-0.24497792000865004,-0.5745833605993117,-0.44925513008110435,-0.21414728880276127,-5.33
2024-04-18,36.77000045776367,5.080553814723591,0.2382371719425006,0.4398546271817764,7.675607806850747,5.33,0.0,0.2832402633973697,0.26665559700683034,0.5136330752183225,0.3689746136924618,-0.05131876790433168,-5.33
2024-04-19,36.79600143432617,5.084638183080903,0.23799237623094982,0.44043332624075265,7.693884589350215,5.33,0.0,0.07068748328419441,0.08035989045738356,-0.10280577257338079,0.13147950965180757,0.23783207204766624,-5.33
2024-04-22,36.869998931884766,5.09296342105537,0.23842472243538326,0.44216425523707537,7.711775334204892,5.33,0.0,0.20090006808859065,0.1635992477429694,0.1814990789917765,0.3922356579772075,0.23226207752459313,-5.33
2024-04-23,37.06800079345703,5.118122426239693,0.23943725621129874,0.4445339974139941,7.762119607398899,5.33,0.0,0.535590185360187,0.49277924938024975,0.4237772982483703,0.5345105421877265,0.6507017272716001,-5.33
2024-04-24,36.887001037597656,5.091724787330435,0.23837434893721252,0.4429099233069219,7.7209837487114665,5.33,0.0,-0.48948715508218676,-0.5171026985757226,-0.44490716253823215,-0.3660120672923018,-0.5313657673189418,-5.33
2024-04-25,37.04100036621094,5.113193891940128,0.23857553974652124,0.44445325308398254,7.755653305841315,5.33,0.0,0.4166203561285988,0.42076055593233375,0.08436560150886908,0.34784660312205873,0.44802517497994465,-5.33
2024-04-26,37.00699996948242,5.11245283734784,0.23783877542914947,0.4442520854905979,7.750156906883741,5.33,0.0,-0.09183340256011983,-0.014494038630588976,-0.3092958717867815,-0.04527205769758076,-0.0708947047897373,-5.33
2024-04-29,36.981998443603516,5.104767601610924,0.2337319159663347,0.4434170201796499,7.761175126932254,5.33,0.0,-0.0675817415202682,-0.15043694578618333,-1.7418229633513713,-0.18814793754915846,0.1420667403374653,-5.33
2024-04-30,36.999000549316406,5.111983174685182,0.2366966595907887,0.4433614311366422,7.768003455893064,5.33,0.0,0.04596343992015487,0.1412498832932435,1.2604603676826536,-0.012537301283762136,0.08794192641244747,-5.33
2024-05-01,37.17599868774414,5.134310201853848,0.2357058537107788,0.4452300841113485,7.801888715510738,5.33,0.0,0.4772456385456896,0.4358075976539166,-0.4194758939518546,0.42058824493812164,0.43526715205339367,-5.33
2024-05-02,36.9640007019043,5.1055953990111815,0.23739918016247596,0.443179414949026,7.749266425515686,5.33,0.0,-0.5718871469552338,-0.5608426333061509,0.7158383704686289,-0.4616503552689288,-0.6767663284814779,-5.33
2024-05-03,36.79999923706055,5.083996370229957,0.2404521524867953,0.4412136461441402,7.744107819788462,5.33,0.0,-0.4446660571821171,-0.42394360088168276,1.2778090825681174,-0.4445471428244645,-0.06659112258151526,-5.33
2024-05-06,36.720001220703125,5.074486878806775,0.23911544607908844,0.44039340885439854,7.750923428460539,5.33,0.0,-0.21762254469963063,-0.18722271756136757,-0.5574646299718122,-0.18607780456459877,0.08797154394118042,-5.33
2024-05-07,36.75,5.09850153529918,0.23826967664271617,0.4402631691753922,7.758074749584995,5.33,0.0,0.08166266630074297,0.4721267757869868,-0.35433459528751166,-0.029577858885056565,0.09222158064880369,-5.33
2024-05-08,36.939998626708984,5.117477366022988,0.2387106674364361,0.44255471402898955,7.800654572425933,5.33,0.0,0.5156711935988315,0.37149357355729673,0.18490947262092056,0.5191444450387369,0.5473445583159242,-5.33
2024-05-09,36.917999267578125,5.110606375549882,0.23753851047661684,0.4423208288462904,7.7886078165082235,5.33,0.0,-0.05957204475795677,-0.13435540185828757,-0.4922462362232767,-0.05286284382676654,-0.15455199887070245,-5.33
2024-05-10,36.70000076293945,5.084018051470829,0.23618144769213636,0.43973479754899586,7.758164897246915,5.33,0.0,-0.5922441298189112,-0.5216157702448406,-0.572940393720173,-0.5863663536477681,-0.3916305812343459,-5.33
2024-05-13,36.790000915527344,5.091477860608841,0.23610880982654386,0.440467975055726,7.767339295853485,5.33,0.0,0.2449318152839977,0.14662303516040512,-0.03075984101254249,0.1665929031619184,0.11818488546763876,-5.33
2024-05-14,36.7760009765625,5.084966327408983,0.23539201432655857,0.44040213671102296,7.775875335736927,5.33,0.0,-0.03806089436364189,-0.12797267824033787,-0.3040486953454054,-0.014948479678478102,0.10983623328792433,-5.33
2024-05-15,36.55699920654297,5.054685258325316,0.23359403283050836,0.43768152241149816,7.757453255540494,5.33,0.0,-0.5972820436603904,-0.5972820436604016,-0.7667564166493038,-0.6196728471356833,-0.23719434923742988,-5.33
2024-05-16,36.2599983215332,5.023760796172777,0.23502416916188024,0.4347455875934967,7.7075134004969765,5.33,0.0,-0.8157505584723951,-0.6136771291214745,0.6103650115218882,-0.673052422939849,-0.6458472202947354,-5.33
