Date,USDPHP_RET,CNYPHP_RET,JPYPHP_RET,HKDPHP_RET,SGDPHP_RET
2010-01-04,0,0,0,0,0
2010-01-05,-0.010879664679485203,-0.012350283233462277,0.9776112637867825,-0.009589378097851691,0.0033888406860375373
2010-01-06,-0.22123515554019282,-0.2405463539815758,-0.9179212298874343,-0.20031890394553442,0.03360348330214876
2010-01-07,-0.11454679782449702,-0.10930661951639341,-1.2983075395368013,-0.12570109700967094,-0.337822671930419
2010-01-08,-0.16231136557546644,-0.15506582821950585,0.4691540061812605,-0.17520217589249054,-0.030722958975786287
2010-01-11,-0.7361450571601593,-0.7174899000261596,-0.010729318045045825,-0.7266287683485467,-0.23474123846632303
2010-01-12,-0.19930047870840514,-0.18634021518424568,1.1034618131815082,-0.1964519308404389,-0.30474770375923105
2010-01-13,0.5725209414363639,0.5755257172185964,0.39628427441510083,0.5577856020421109,0.7961037222916305
2010-01-14,-0.03143056240378747,-0.04106531180125068,0.05153514079042496,-0.04714281625638759,0.10938662085847023
2010-01-15,0.41867721806861075,0.4166051356802025,1.0025798967214066,0.3677040209163862,0.20983785323439863
2010-01-18,0.22259093456623263,0.21951922991834694,0.3011425848224223,0.18163280358356815,0.39901903630424035
2010-01-19,0.23480638625119168,0.23110746145851968,-0.3258531416426533,0.21849560477156596,0.09230824550439845
2010-01-20,0.3900157803271546,0.3786651603545438,0.2878656788999006,0.33040991252425206,-0.32530290438392734
2010-01-21,0.21416704532423891,0.200279773659865,1.0294736756238463,0.15777366486282962,-0.2942380781536837
2010-01-22,0.4370769756383736,0.44096907019782194,1.1722675124223927,0.41000347252160674,0.24302158360903117
2010-01-25,-1.760835845613345,-1.7640730227776682,-2.3841666504140173,-1.7139243399785686,-1.42399541535096
2010-01-26,1.9200283015515192,1.9465936734142444,2.9303561018260567,1.8298393350544746,1.7165500627400374
2010-01-27,0.3799014455126559,0.35579887740443666,-0.08037307546148392,0.35878779215761575,0.23365516740434955
2010-01-28,-0.7776905155396308,-0.7873943657294339,-0.7005542131507058,-0.6741947355094869,-0.7423288511893058
2010-01-29,0.9711015177484748,0.9787590923483193,0.5356950746851614,1.0435211200362904,0.8180225747481229
2010-02-01,0.24143745646329212,0.22925740024530636,-0.48679209778804056,0.21526689305683666,0.003550252805758214
2010-02-02,-0.5919295380081282,-0.5688810166286271,-0.3599186440137893,-0.5795419275255874,-0.521225028141069
2010-02-03,-0.48511095968367757,-0.49931199996054604,-0.8305119897183292,-0.48951682637539257,-0.8165939040331265
2010-02-04,0.40949753043551246,0.41217469625778375,2.009662390323299,0.36510645852816026,-0.318529310333706
2010-02-05,0.4339708098860545,0.40583966982927877,0.821088116172944,0.43084010851344184,0.11648993259997203
2010-02-08,-0.31354555624470265,-0.3044593316150455,-0.3144922641290069,-0.33337372502911783,-0.4854775238446335
2010-02-09,-0.19293593333338782,-0.18063036908967978,-0.7650164066214719,-0.1773791261112126,0.20847404127965638
2010-02-10,-0.0522345785859002,-0.0817444982453758,-0.2888911755073272,-0.05307629591863521,-0.010090324766180686
2010-02-11,-0.44751352970122305,-0.5248066587779951,-0.34084746280392353,-0.4394748830090417,0.037247110197312146
2010-02-12,0.52819356098377,0.5185179290946031,0.4452091059620108,0.5162191671515122,0.6399004093847788
2010-02-15,-0.08379254643082348,-0.09171731015318482,-0.2747185287241123,-0.11187608143661762,-0.09463018491778147
2010-02-16,-0.6626317552795215,-0.663579280246931,-0.894143861574153,-0.6374018347011591,-0.1089059123342054
