Date,USDMYR,CNYMYR,EURMYR,JPYMYR,SGDMYR,REF_RATE,TARGET_RATE,USDMYR_RET,CNYMYR_RET,EURMYR_RET,JPYMYR_RET,SGDMYR_RET,IR_DIFF_LAGGED
2012-02-28,3.0046000480651855,0.4767844355164321,4.028154191870101,0.037340924690541774,2.3950577701791294,0.1,0.0,-0.3422188241075174,-0.41523368942580363,-0.7923485114709012,0.901510795973383,-0.3183133066553905,-0.1
2012-02-29,2.997999906539917,0.47599389402531755,4.040703608432409,0.03725148833858281,2.4016662752868525,0.1,0.0,-0.21990951371239106,-0.16594451154406425,0.31105831808224577,-0.23980024558813592,0.2755426089251664,-0.1
2012-03-01,2.9972000122070312,0.4761768543641777,3.992540224743607,0.036876814510981314,2.3956135950350426,0.11,0.0,-0.026684492543143583,0.038430153713794546,-1.199116117900287,-1.010887889875431,-0.2523381427435255,-0.1
2012-03-02,2.994800090789795,0.47542546088757476,3.9898748982733423,0.03691814582582691,2.398718555028718,0.11,0.0,-0.08010418906253218,-0.15792177482550876,-0.0667799538921633,0.11201664443951527,0.12952629607585792,-0.11
2012-03-05,3.011199951171875,0.4780896714908096,3.970621199499874,0.036889754513827165,2.4014672848043768,0.11,0.0,0.5461172503214463,0.5588201898274957,-0.4837320709955605,-0.07693299299782734,0.11452598577704773,-0.11
2012-03-06,3.0192999839782715,0.4786689139857665,3.9932549142534413,0.03703844632623744,2.4031359520096265,0.11,0.0,0.2686356940441728,0.12108437269770772,0.5684110443166858,0.40226060210737274,0.06946118920107039,-0.11
2012-03-07,3.0195000171661377,0.47819269026420497,3.962598477956817,0.03743491048940492,2.390547027266187,0.11,0.0,0.006624931705032501,-0.09953869164910722,-0.7706674951440307,1.0647241523719868,-0.5252309649380156,-0.11
2012-03-08,3.0,0.47542073120922596,3.9419742822647095,0.036883130818916636,2.381670754760015,0.11,0.0,-0.6478971782801906,-0.5813607065052778,-0.5218306698840847,-1.484941744770445,-0.37199822588232145,-0.11
2012-03-09,3.006500005722046,0.47597560623012847,3.9911057768129865,0.0368533946830285,2.4027012389173135,0.12,0.0,0.21643247326016743,0.11664435986985229,1.238664487529986,-0.08065510897813909,0.879138145442479,-0.11
2012-03-12,3.025399923324585,0.4793851981462058,3.970862284612025,0.03672805267471066,2.40741611335421,0.12,0.0,0.6266675401356789,0.71378402309448,-0.5085058283532996,-0.34068949186276254,0.19603995501996954,-0.12
