Date,Actual,Forecast,Set,Pair,Nonlinear,Hybrid
2023-01-04,-0.4031835700410259,-0.0096109820524294,val,USDVND_RET,-0.27251415669515944,-0.2821251387475888
2023-01-05,-0.0212652845033182,0.2423550829303306,val,USDVND_RET,0.18099066635774666,0.4233457492880772
2023-01-06,-0.1489837457651526,0.1623327893287054,val,USDVND_RET,0.0890220541236337,0.2513548434523391
2023-01-09,-0.0639181868997254,0.1917032511482768,val,USDVND_RET,0.13668591350764683,0.3283891646559236
2023-01-10,-0.0554288286730707,0.157407189188412,val,USDVND_RET,0.0796030356036838,0.23701022479209582
2023-01-11,-0.0085302397049085,0.1310606793603104,val,USDVND_RET,0.02355031945864401,0.1546109988189544
2023-01-12,-0.02132878327378,0.0859576347511083,val,USDVND_RET,-0.0854433198291561,0.0005143149219522108
2023-01-13,-0.0085327872401325,0.0660650907386703,val,USDVND_RET,-0.1335699508881596,-0.0675048601494893
2023-01-16,-0.0128005461741169,0.0459360622556957,val,USDVND_RET,-0.17912591296100855,-0.13318985070531286
2023-01-17,-0.0042672128705624,0.0361689712177467,val,USDVND_RET,-0.19945855470081358,-0.16328958348306688
2023-01-18,-0.0298755897316164,0.0248998915249459,val,USDVND_RET,-0.22109794375398953,-0.19619805222904363
2023-01-19,0.0426766821089753,0.0337297787183989,val,USDVND_RET,-0.20431723893121145,-0.17058746021281257
2023-01-20,0.0127994539074377,-0.0055093458725728,val,USDVND_RET,-0.26770358698262203,-0.2732129328551948
2023-01-23,0.0,-0.0112742371406411,val,USDVND_RET,-0.27435867455425833,-0.2856329116948994
2023-01-24,0.0,-0.0069424770946585,val,USDVND_RET,-0.2694265640884459,-0.2763690411831044
2023-01-25,0.0,-0.0042750553858863,val,USDVND_RET,-0.2661836405040215,-0.2704586958899078
2023-01-26,0.0,-0.0026325039756281,val,USDVND_RET,-0.26410955915299145,-0.26674206312861953
2023-01-27,0.0,-0.0016210496838419,val,USDVND_RET,-0.26280335312331066,-0.26442440280715257
2023-01-30,0.0852878516517605,-0.00099821390653633,val,USDVND_RET,-0.2619880656656622,-0.2629862795721985
2023-01-31,0.042616663760273,-0.0531334427557208,val,USDVND_RET,-0.300025428707896,-0.3531588714636168
2023-02-01,-0.1065757321382516,-0.0589612328538085,val,USDVND_RET,-0.30044990581399494,-0.35941113866780344
2023-02-02,-0.02132878327378,0.029320171869037,val,USDVND_RET,-0.21286025850165774,-0.18354008663262072
2023-02-03,0.038388535095763,0.0311887364582608,val,USDVND_RET,-0.209278817597347,-0.1780900811390862
2023-02-06,-0.0383885350957622,-0.0044335094697298,val,USDVND_RET,-0.266380624907792,-0.27081413437752183
2023-02-07,0.1705030251083747,0.0209089080455395,val,USDVND_RET,-0.22824116389439092,-0.20733225584885143
