Date,Actual,Forecast,Set,Pair,Nonlinear,Hybrid
2023-01-04,1.2331112219669789,0.0046868326217241,val,USDEUR_RET,-0.028533195358641406,-0.023846362736917304
2023-01-05,-0.5626625791562057,-0.0111497868232792,val,USDEUR_RET,0.044746457854265585,0.03359667103098639
2023-01-06,0.7965313943903781,0.0305372339177079,val,USDEUR_RET,0.004119287366578513,0.03465652128428641
2023-01-09,-1.2664467644546156,-0.0048383284097337,val,USDEUR_RET,0.011038409209978024,0.006200080800244323
2023-01-10,-0.7186750031592477,0.0535392461020497,val,USDEUR_RET,0.0151460918372196,0.0686853379392693
2023-01-11,-0.0536749474138276,0.0395567637464538,val,USDEUR_RET,0.0133452035228178,0.0529019672692716
2023-01-12,-0.2516124555281878,0.0155684002844766,val,USDEUR_RET,-0.015811610082030636,-0.00024320979755403614
2023-01-13,-0.8715256660277498,0.0316923071977883,val,USDEUR_RET,-0.007342744664453987,0.024349562533334316
2023-01-16,0.3285220169886553,0.0405479202933153,val,USDEUR_RET,0.015098002851417262,0.05564592314473256
2023-01-17,-0.0508881770290067,0.0113585933250769,val,USDEUR_RET,-0.02737087341698479,-0.01601228009190789
2023-01-18,0.3405693577534288,0.0099256679997521,val,USDEUR_RET,-0.017320138877522363,-0.007394470877770263
2023-01-19,-0.0421047314192603,0.000523327444717475,val,USDEUR_RET,-0.02438065580528755,-0.023857328360570074
2023-01-20,-0.3331202612123108,0.0160657574517966,val,USDEUR_RET,-0.01827529291181245,-0.0022095354600158504
2023-01-23,-0.2875225962125917,0.0210892202099316,val,USDEUR_RET,-0.003350251978599206,0.01773896823133239
2023-01-24,-0.0847759459943247,0.0265909342047109,val,USDEUR_RET,-0.005325642308320023,0.021265291896390877
2023-01-25,-0.1273139780144961,0.0180477548415438,val,USDEUR_RET,-0.014928683602448898,0.003119071239094901
2023-01-26,-0.3107944369396772,0.0165369067811944,val,USDEUR_RET,-0.013273614630319777,0.0032632921508746245
2023-01-27,0.2530794507139402,0.0211544881633387,val,USDEUR_RET,-0.004414265838563907,0.016740222324774793
2023-01-30,0.2111230865447662,0.0119380576083685,val,USDEUR_RET,-0.030427452050180426,-0.018489394441811927
2023-01-31,0.1911550775081064,0.0096358967625334,val,USDEUR_RET,-0.030266403560495952,-0.02063050679796255
2023-02-01,-0.0944487935914255,0.0173313590342734,val,USDEUR_RET,-0.030179504845194598,-0.012848145810921197
