Date,USDPHP,CNYPHP,JPYPHP,HKDPHP,SGDPHP,REF_RATE,TARGET_RATE,USDPHP_RET,CNYPHP_RET,JPYPHP_RET,HKDPHP_RET,SGDPHP_RET,IR_DIFF_LAGGED
2014-04-18,44.43299865722656,7.156109630389175,0.4337338648133828,5.730354620867493,35.4695014784708,0.1,0.0,0.0,0.03703977318478002,-0.23651268609126488,0.00012914124852975796,-0.21656411290094774,-0.09
2014-04-21,44.43299865722656,7.156109630389175,0.433239076783728,5.730591086432756,35.48111299570664,0.1,0.0,0.0,0.0,-0.11414152844538791,0.004126458170822586,0.03273126646065637,-0.1
2014-04-22,44.417999267578125,7.153693919544603,0.43262881133481185,5.728708381497274,35.46205665075147,0.1,0.0,-0.033763019304788956,-0.033763019304788956,-0.14096043018553703,-0.032858988591588034,-0.05372284748049104,-0.1
2014-04-23,44.37099838256836,7.124895254476493,0.43237736362460355,5.723599051036031,35.33285401542032,0.1,0.0,-0.10587097645837604,-0.40338304810924364,-0.05813778550252727,-0.08922797139932671,-0.36500583887110627,-0.1
2014-04-24,44.720001220703125,7.180821096756815,0.4363778274376633,5.768417196462828,35.625518278542216,0.1,0.0,0.7834789708295802,0.7818710480888506,0.9209710929799844,0.7799914598857645,0.8248946901964966,-0.1
2014-04-25,44.678001403808594,7.161198301243312,0.43672656009488603,5.762813921132412,35.53205036559158,0.09,0.0,-0.09396142811150997,-0.27364079232447724,0.07988338639625057,-0.09718434596079531,-0.2627070274809237,-0.1
2014-04-28,44.51499938964844,7.129586494198712,0.43597275281442494,5.741692618297183,35.4359545535509,0.09,0.0,-0.3655044547819064,-0.44240899373180914,-0.1727530792748433,-0.3671835292244216,-0.2708146322590544,-0.09
2014-04-29,44.38999938964844,7.110363474716861,0.4330055785613088,5.725747189639446,35.332227610827175,0.1,0.0,-0.2811992218300564,-0.26998734125753626,-0.6829136418421102,-0.27809937006916174,-0.29314591341015045,-0.09
2014-04-30,44.36600112915039,7.100719022011011,0.43256893096463367,5.722518674001941,35.34322747588445,0.09,0.0,-0.05407693213436999,-0.13573145027815967,-0.10089198073856923,-0.05640182996351612,0.03112782261563532,-0.1
2014-05-01,44.59999847412109,7.136684719038127,0.4363138127715853,5.753108997310462,35.59684365412637,0.09,0.0,0.5260389038639727,0.5052293829027056,0.8620046888041593,0.5331367772051013,0.715018337913351,-0.09
2014-05-02,44.59999847412109,7.136684719038127,0.4361175657586358,5.752878992751098,35.597412657002735,0.09,0.0,0.0,0.0,-0.04498852771438152,-0.00399799755732253,0.0015984516332192141,-0.09
2014-05-05,44.494998931884766,7.119883179705816,0.4353718225101186,5.739697837980242,35.561291669945696,0.09,0.0,-0.23570255099476445,-0.2357025509947533,-0.17114228597095593,-0.22938564161346797,-0.10152233799397088,-0.09
2014-05-06,44.3390007019043,7.1106229937582786,0.43410026401858304,5.719464149746173,35.48710006676804,0.09,0.0,-0.3512132538840613,-0.1301455779819117,-0.29248998737416215,-0.3531446589862451,-0.20884816202377102,-0.09
2014-05-07,44.20800018310547,7.112198195739213,0.43472018563887066,5.703109951895277,35.453758502811155,0.08,0.0,-0.29588944417292484,0.02215034508817498,0.14270422058673146,-0.28634892415936786,-0.09399820381126181,-0.09
2014-05-08,44.11800003051758,7.087912043294399,0.4330728690595599,5.691227692038175,35.30880537694956,0.08,0.0,-0.2037909189102314,-0.34205616316327825,-0.37965700441722045,-0.20856436829669783,-0.4096893064965406,-0.08
2014-05-09,44.17300033569336,7.103938475039802,0.43480357236460987,5.698793519760196,35.425689462532375,0.08,0.0,0.12458871699743643,0.22585410602058054,0.39883686585914224,0.13285012721378384,0.33048710458375774,-0.08
2014-05-12,43.625,7.0162600266790145,0.4281157933930043,5.62811737761272,34.919274975162146,0.08,0.0,-1.24833697812495,-1.2419028705735211,-1.550066702148915,-1.2479494194117142,-1.4398279681842665,-0.08
2014-05-13,43.720001220703125,7.02036105965717,0.427851468075181,5.6404388405021795,34.96593045139664,0.09,0.0,0.21753107066777772,0.058433337619100516,-0.061760615884284296,0.21868760401074303,0.13352034348628217,-0.08
2014-05-14,43.61100006103516,7.012429462741439,0.4265885348782176,5.626333032860803,34.84030293830038,0.08,0.0,-0.24962777174354417,-0.11304377055601203,-0.29561680453199946,-0.2503967448712873,-0.35993246626477116,-0.09
2014-05-15,43.54999923706055,7.002733590406763,0.4277365633038534,5.61849189538212,34.83749100630667,0.09,0.0,-0.13997277320233972,-0.13836262688832207,0.2687569683014286,-0.1394621757051412,-0.008071242891163968,-0.08
2014-05-16,43.650001525878906,7.016895690114629,0.4300535107699924,5.631204636278526,34.861991879052574,0.09,0.0,0.22936314629347815,0.20203251086930088,0.540214481566156,0.22601047543095734,0.07030432003454219,-0.09
2014-05-19,43.630001068115234,7.010525049562794,0.4296744317306236,5.628145246031134,34.897580963737575,0.09,0.0,-0.045830562601585,-0.09083125270226396,-0.08818581907035655,-0.0543439959618279,0.10203355990383298,-0.09
2014-05-20,43.51599884033203,6.987715633382935,0.4287290526141087,5.61377250592198,34.79720866333958,0.09,0.0,-0.2616351707124748,-0.32589004409388644,-0.2202645995681515,-0.2556992188926974,-0.2880340706351432,-0.09
2014-05-21,43.64599990844727,7.0079159212058375,0.4310205157040291,5.6303614345478765,34.83403481070767,0.09,0.0,0.29829780495839125,0.2886658136316724,0.5330548802359795,0.29506835741601173,0.10577479006341599,-0.09
2014-05-22,43.58599853515625,7.003116626207502,0.4297574376066418,5.622280567881531,34.82867485120749,0.09,0.0,-0.1375673693694434,-0.06850737331167023,-0.2934738277324008,-0.14362614670818494,-0.015388317614325919,-0.09
2014-05-23,43.4900016784668,6.986233377130154,0.42735716542332736,5.6092462717529,34.74363878710398,0.09,0.0,-0.22048990616313507,-0.24137300546868815,-0.5600834356121314,-0.23210204927962913,-0.24445386965829263,-0.09
2014-05-26,43.525001525878906,6.990171255035274,0.42687474142987586,5.614042908504402,34.74134602026738,0.09,0.0,0.08044555079180389,0.05635037211584552,-0.11294919819055574,0.0854764938603666,-0.006599315935064618,-0.09
2014-05-27,43.573001861572266,6.994622865771886,0.4276307050679686,5.619850186459733,34.77743911112389,0.09,0.0,0.11022144868091618,0.06366358844488341,0.17693598991358458,0.10338853011210326,0.10383695293666428,-0.09
