Date,USDEUR,CNYEUR,GBPEUR,CHFEUR,TRYEUR,REF_RATE,TARGET_RATE,USDEUR_RET,CNYEUR_RET,GBPEUR_RET,CHFEUR_RET,TRYEUR_RET,IR_DIFF_LAGGED
2013-11-19,0.7404999672060325,0.12175070742170227,1.1933346945257377,0.8112400918418575,0.3665242731193594,0.09,0.0,-0.15114296273465153,-0.14949657447533235,-0.1430795872622557,0.13547282149947618,0.33423127848413486,-0.09
2013-11-20,0.7370599904719847,0.12116718202952671,1.1895354556568591,0.811132602037493,0.36681695129983855,0.09,0.0,-0.465630234684071,-0.48043107559955134,-0.3188794897564517,-0.013250938570064468,0.07982046727305293,-0.09
2013-11-21,0.7443900370774852,0.12237621620107514,1.1984834107914357,0.8118817702825256,0.3694903321538375,0.09,0.0,0.9895853774490513,0.9928777479451278,0.7494075643672039,0.09231813482577676,0.7261622047217186,-0.09
2013-11-22,0.7422900519105239,0.12202897403183996,1.201544308000082,0.8121335584628699,0.36835655639698467,0.09,0.0,-0.2825068525748379,-0.28415305137251184,0.2550719597311389,0.031008104160728876,-0.30732030365148133,-0.09
2013-11-25,0.7378800030892307,0.12128802887237554,1.19766274009489,0.8135839964409196,0.36759645238483596,0.09,0.0,-0.5958858383495887,-0.6090387773410233,-0.3235711811439317,0.17843669812385587,-0.20656326514023665,-0.09
2013-11-26,0.7392299717168975,0.12153190371395628,1.195120713197709,0.8116627690380371,0.3684525207136705,0.09,0.0,0.18278517193041052,0.2008689492519809,-0.21247454298664903,-0.23642296524995707,0.23261189027520063,-0.09
2013-11-27,0.7370399797636213,0.1211698763612431,1.1947285779893533,0.8127474176882681,0.3665060566190032,0.09,0.0,-0.2966928314919401,-0.2983312451265987,-0.03281673144168949,0.13354370962337028,-0.5296811835565951,-0.09
2013-11-28,0.7367200208388479,0.12112324733625178,1.1995962561035394,0.8111334097168613,0.3639219850464106,0.09,0.0,-0.04342076453013538,-0.03848976384917825,0.4066018738240745,-0.19878410726319484,-0.7075528883711746,-0.09
2013-11-29,0.7350800003154622,0.12085361354611208,1.2011896426778177,0.8114451093366538,0.36516641636187985,0.07,0.0,-0.22285924427150128,-0.22285924427150128,0.13273876767135315,0.038420282281139716,0.34136670437344674,-0.09
2013-12-02,0.7360999900228299,0.12100539069899127,1.205574982908502,0.8121317679849089,0.36459907238524814,0.09,0.0,0.1386628254187022,0.12550880483180102,0.3644182764859922,0.08458591629226421,-0.15548668707454805,-0.07
2013-12-03,0.7384399781512258,0.12139404174310583,1.2080817577259668,0.8126602303384205,0.36232495427652195,0.09,0.0,0.3173857804059332,0.3206702039179846,0.20771600837618784,0.06504984917352076,-0.6256845128966432,-0.09
2013-12-04,0.7358000144377568,0.1209719901968796,1.2058934642660695,0.8137580183984258,0.36031361023070496,0.09,0.0,-0.35814610221003584,-0.34827650513518266,-0.18130211440281052,0.13499457812540527,-0.5566681155845677,-0.09
2013-12-05,0.7360299781497067,0.12102570955843119,1.2054800602363707,0.815617994860198,0.3595055087409778,0.09,0.0,0.031248678852783693,0.04439658929672954,-0.0342878471168673,0.2283054684172876,-0.22452913736828636,-0.09
2013-12-06,0.7315299885499611,0.12029171637605378,1.1948809693029079,0.8158933549118338,0.35945653510064357,0.09,0.0,-0.6132633494046063,-0.6083236161099882,-0.8831304699511849,0.033755211606564875,-0.013623428616148946,-0.09
2013-12-09,0.7295800026770202,0.120158762608809,1.19132605470288,0.8177222819593385,0.360455524141963,0.09,0.0,-0.2669185814046397,-0.11058724553660981,-0.29795547446079707,0.22391164363971838,0.27753103166066556,-0.09
2013-12-10,0.7277900021672481,0.12005179181646129,1.1954107264723015,0.8176956430313855,0.35829485014300905,0.09,0.0,-0.24564817499182068,-0.08906419592994523,0.3422812091821007,-0.0032577517401848662,-0.6012325238173897,-0.09
2013-12-11,0.7265099581291075,0.11986635434346453,1.1955272644067274,0.8190641918946281,0.3586286710548272,0.08,0.0,-0.17603581154417167,-0.15458398032157,0.009748302545932291,0.16722663312793848,0.09312595446324899,-0.09
2013-12-12,0.7253699914359278,0.11966445177451196,1.1878848817148067,0.8180557260247728,0.3551539740159185,0.09,0.0,-0.15703322134573194,-0.16858175367226805,-0.6412998185316675,-0.12320001563392359,-0.9736085657075351,-0.08
2013-12-13,0.727230043000385,0.11997525930952213,1.1882843998528652,0.8177188212863091,0.3561239694793437,0.08,0.0,0.25609975726137774,0.25939583041530845,0.03362707740751423,-0.04119207549491578,0.27274740447710144,-0.09
2013-12-16,0.7278400145210391,0.1200798571976646,1.1867408579317271,0.8181655033328021,0.35650121412509406,0.09,0.0,0.0838408505805918,0.08714489929137682,-0.12998111353955186,0.05461046980790225,0.10587464200504026,-0.08
2013-12-17,0.7265900020216239,0.11986966812398919,1.1843164944937166,0.8190621320387181,0.35856196704252796,0.09,0.0,-0.17189040283474386,-0.17519445154552943,-0.20449646908769298,0.1095301320578832,0.5763850459354963,-0.09
2013-12-18,0.7261499787485814,0.11980498226680798,1.182019395490198,0.8207310011284408,0.35685502489918536,0.09,0.0,-0.06057839562805412,-0.053978056207724015,-0.19414823861563657,0.20354636596043996,-0.47718894061024375,-0.09
2013-12-19,0.7307300045541006,0.12054670299023744,1.1974469161561163,0.8170880416734069,0.35553447453095904,0.09,0.0,0.6287464919849289,0.6171981504413742,1.296739253851808,-0.4448556730104949,-0.37073872701153776,-0.09
2013-12-20,0.7322900440564322,0.12081402803256577,1.1983734527260201,0.8151954252578303,0.35344399636527757,0.09,0.0,0.21326298229232335,0.22151503312634357,0.07734608388251502,-0.23189811109105915,-0.589717264997758,-0.09
