Date,USDSGD=X
2010-04-19,1.3774700164794922
2010-04-20,1.3746999502182007
2010-04-21,1.3720999956130981
2010-04-22,1.371999979019165
2010-04-23,1.3696999549865723
2010-04-26,1.3666000366210938
2010-04-27,1.373900055885315
2010-04-28,1.3740400075912476
2010-04-29,1.367900013923645
2010-04-30,1.3700000047683716
2010-05-03,1.3698999881744385
2010-05-04,1.3801000118255615
2010-05-05,1.3925399780273438
2010-05-06,1.4035999774932861
2010-05-07,1.3945000171661377
2010-05-10,1.3810399770736694
2010-05-11,1.3827999830245972
2010-05-12,1.379889965057373
2010-05-13,1.382099986076355
2010-05-14,1.3871999979019165
2010-05-17,1.3884999752044678
2010-05-18,1.396299958229065
2010-05-19,1.3954999446868896
2010-05-20,1.409000039100647
2010-05-21,1.4048000574111938
2010-05-24,1.4077999591827393
2010-05-25,1.4108999967575073
2010-05-26,1.4119999408721924
2010-05-27,1.3991400003433228
2010-05-28,1.406999945640564
2010-05-31,1.399590015411377
2010-06-01,1.4119000434875488
2010-06-02,1.4034899473190308
2010-06-03,1.4069000482559204
2010-06-04,1.413100004196167
2010-06-07,1.4187999963760376
2010-06-08,1.4127000570297241
2010-06-09,1.4133000373840332
2010-06-10,1.403499960899353
2010-06-11,1.4006999731063843
2010-06-14,1.396399974822998
2010-06-15,1.3909399509429932
2010-06-16,1.392799973487854
2010-06-17,1.3914400339126587
2010-06-18,1.3840999603271484
2010-06-21,1.3774000406265259
2010-06-22,1.38510000705719
2010-06-23,1.3878999948501587
2010-06-24,1.3911000490188599
2010-06-25,1.386199951171875
2010-06-28,1.3863999843597412
2010-06-29,1.4019999504089355
2010-06-30,1.3992999792099
2010-07-01,1.3885999917984009
2010-07-02,1.391800045967102
2010-07-05,1.3918999433517456
2010-07-06,1.3871999979019165
2010-07-07,1.3833999633789062
2010-07-08,1.378499984741211
2010-07-09,1.3806999921798706
2010-07-12,1.382200002670288
2010-07-13,1.3746999502182007
2010-07-14,1.3736000061035156
2010-07-15,1.37253999710083
2010-07-16,1.3747999668121338
2010-07-19,1.3769999742507935
2010-07-20,1.3730000257492065
2010-07-21,1.3786799907684326
2010-07-22,1.3712999820709229
2010-07-23,1.3697999715805054
2010-07-26,1.3603899478912354
2010-07-27,1.361799955368042
2010-07-28,1.3665000200271606
2010-07-29,1.3625999689102173
2010-07-30,1.3594000339508057
2010-08-02,1.3486000299453735
2010-08-03,1.3494000434875488
2010-08-04,1.3494000434875488
2010-08-05,1.352020025253296
2010-08-06,1.3531999588012695
2010-08-09,1.3461999893188477
2010-08-10,1.3480000495910645
2010-08-11,1.3530000448226929
2010-08-12,1.3661400079727173
2010-08-13,1.361199975013733
2010-08-16,1.3622000217437744
2010-08-17,1.3615000247955322
2010-08-18,1.354200005531311
2010-08-19,1.3517999649047852
2010-08-20,1.354599952697754
2010-08-23,1.357300043106079
2010-08-24,1.356950044631958
2010-08-25,1.3615000247955322
2010-08-26,1.357699990272522
2010-08-27,1.3550000190734863
2010-08-30,1.351199984550476
2010-08-31,1.3551000356674194
2010-09-01,1.3547999858856201
2010-09-02,1.347100019454956
2010-09-03,1.3454999923706055
2010-09-06,1.3430999517440796
2010-09-07,1.3447999954223633
2010-09-08,1.3493000268936157
2010-09-09,1.343500018119812
2010-09-10,1.3423000574111938
2010-09-13,1.3378000259399414
2010-09-14,1.3366999626159668
2010-09-15,1.3330999612808228
2010-09-16,1.337399959564209
2010-09-17,1.3377000093460083
2010-09-20,1.3357000350952148
2010-09-21,1.3335000276565552
2010-09-22,1.3288999795913696
2010-09-23,1.325600028038025
2010-09-24,1.3285000324249268
2010-09-27,1.3209999799728394
2010-09-28,1.3206299543380737
2010-09-29,1.3178999423980713
2010-09-30,1.3177000284194946
2010-10-01,1.3154000043869019
2010-10-04,1.3114999532699585
2010-10-05,1.3142000436782837
2010-10-06,1.3086999654769897
2010-10-07,1.308500051498413
2010-10-08,1.30649995803833
2010-10-11,1.3049999475479126
2010-10-12,1.3077000379562378
2010-10-13,1.3047000169754028
2010-10-14,1.3028000593185425
2010-10-15,1.295799970626831
2010-10-18,1.2976000308990479
2010-10-19,1.3004000186920166
2010-10-20,1.3142000436782837
2010-10-21,1.3020999431610107
2010-10-22,1.3015999794006348
2010-10-25,1.2985999584197998
2010-10-26,1.2939000129699707
2010-10-27,1.2976000308990479
2010-10-28,1.3042999505996704
2010-10-29,1.3042999505996704
2010-11-01,1.2920299768447876
2010-11-02,1.2910000085830688
2010-11-03,1.2871999740600586
2010-11-04,1.2854000329971313
2010-11-05,1.2826999425888062
2010-11-08,1.284000039100647
2010-11-09,1.2890000343322754
2010-11-10,1.2899999618530273
2010-11-11,1.2867000102996826
2010-11-12,1.2905999422073364
2010-11-15,1.297029972076416
2010-11-16,1.3050999641418457
2010-11-17,1.3043500185012817
2010-11-18,1.2999999523162842
2010-11-19,1.2950999736785889
2010-11-22,1.294800043106079
2010-11-23,1.2989000082015991
2010-11-24,1.3138999938964844
2010-11-25,1.3061000108718872
2010-11-26,1.3087999820709229
2010-11-29,1.3182400465011597
2010-11-30,1.3208999633789062
2010-12-01,1.320099949836731
2010-12-02,1.3100999593734741
2010-12-03,1.3070000410079956
2010-12-06,1.301300048828125
2010-12-07,1.305799961090088
2010-12-08,1.3097000122070312
2010-12-09,1.3144999742507935
2010-12-10,1.310230016708374
2010-12-13,1.3083000183105469
2010-12-14,1.303320050239563
2010-12-15,1.3021999597549438
2010-12-16,1.3166699409484863
2010-12-17,1.3148000240325928
2010-12-20,1.315000057220459
2010-12-21,1.3169000148773193
2010-12-22,1.3134000301361084
2010-12-23,1.3055000305175781
2010-12-24,1.305299997329712
2010-12-27,1.3016899824142456
2010-12-28,1.29830002784729
2010-12-29,1.299299955368042
2010-12-30,1.2921299934387207
2010-12-31,1.2881200313568115
2011-01-03,1.2824000120162964
2011-01-04,1.2848999500274658
2011-01-05,1.2869800329208374
2011-01-06,1.2922999858856201
2011-01-07,1.2969000339508057
2011-01-10,1.2955000400543213
2011-01-11,1.2975000143051147
2011-01-12,1.2939000129699707
2011-01-13,1.2881200313568115
2011-01-14,1.2851500511169434
2011-01-17,1.2870999574661255
2011-01-18,1.288100004196167
2011-01-19,1.2829999923706055
2011-01-20,1.2833000421524048
2011-01-21,1.2869999408721924
2011-01-24,1.2831000089645386
2011-01-25,1.280400037765503
2011-01-26,1.2798099517822266
2011-01-27,1.2781399488449097
2011-01-28,1.2793999910354614
2011-01-31,1.287350058555603
2011-02-01,1.2788000106811523
2011-02-02,1.270550012588501
2011-02-03,1.2721500396728516
2011-02-04,1.274049997329712
2011-02-07,1.2752000093460083
2011-02-08,1.2735199928283691
2011-02-09,1.272629976272583
2011-02-10,1.2728999853134155
2011-02-11,1.2782000303268433
2011-02-14,1.2826999425888062
2011-02-15,1.2819000482559204
2011-02-16,1.2811000347137451
2011-02-17,1.278499960899353
2011-02-18,1.2756999731063843
2011-02-21,1.2726000547409058
2011-02-22,1.2755000591278076
2011-02-23,1.2803000211715698
2011-02-24,1.2763999700546265
2011-02-25,1.274999976158142
2011-02-28,1.2745000123977661
2011-03-01,1.2705999612808228
2011-03-02,1.2734299898147583
2011-03-03,1.2690000534057617
2011-03-04,1.2676000595092773
2011-03-07,1.2668999433517456
2011-03-08,1.2656999826431274
2011-03-09,1.267799973487854
2011-03-10,1.267899990081787
2011-03-11,1.2731000185012817
2011-03-14,1.2692999839782715
2011-03-15,1.267699956893921
2011-03-16,1.2768000364303589
2011-03-17,1.2848999500274658
2011-03-18,1.2773799896240234
2011-03-21,1.2726000547409058
2011-03-22,1.2656999826431274
2011-03-23,1.264299988746643
2011-03-24,1.2634999752044678
2011-03-25,1.2608400583267212
2011-03-28,1.2619999647140503
2011-03-29,1.2627500295639038
2011-03-30,1.260699987411499
2011-03-31,1.2610000371932983
2011-04-01,1.26010000705719
2011-04-04,1.2598999738693237
2011-04-05,1.2604000568389893
2011-04-06,1.260200023651123
2011-04-07,1.2598999738693237
2011-04-08,1.260200023651123
2011-04-11,1.2568999528884888
2011-04-12,1.256100058555603
2011-04-13,1.256100058555603
2011-04-14,1.2554999589920044
2011-04-18,1.2425999641418457
2011-04-19,1.2482000589370728
2011-04-20,1.2431000471115112
2011-04-21,1.2382999658584595
2011-04-22,1.2351000308990479
2011-04-25,1.2335000038146973
2011-04-26,1.2353999614715576
2011-04-27,1.2317999601364136
2011-04-28,1.229099988937378
2011-04-29,1.2267999649047852
2011-05-02,1.223099946975708
2011-05-03,1.2228000164031982
2011-05-04,1.2278000116348267
2011-05-05,1.2308000326156616
2011-05-06,1.2395000457763672
2011-05-09,1.2352999448776245
2011-05-10,1.2310999631881714
2011-05-11,1.2311999797821045
2011-05-12,1.235200047492981
2011-05-13,1.2381999492645264
2011-05-16,1.246399998664856
2011-05-17,1.2502000331878662
2011-05-18,1.2444000244140625
2011-05-19,1.2395000457763672
2011-05-20,1.2372000217437744
2011-05-23,1.240399956703186
2011-05-24,1.248729944229126
2011-05-25,1.2470999956130981
2011-05-26,1.2467000484466553
2011-05-27,1.242799997329712
2011-05-30,1.2359000444412231
2011-05-31,1.2330000400543213
2011-06-01,1.232100009918213
2011-06-02,1.2383999824523926
2011-06-03,1.2327200174331665
2011-06-06,1.2269999980926514
2011-06-07,1.2302000522613525
2011-06-08,1.2263000011444092
2011-06-09,1.2315000295639038
2011-06-10,1.2295000553131104
2011-06-13,1.23580002784729
2011-06-14,1.2343000173568726
2011-06-15,1.2295000553131104
2011-06-16,1.2373000383377075
2011-06-17,1.2396999597549438
2011-06-20,1.2330000400543213
2011-06-21,1.2346500158309937
2011-06-22,1.2325999736785889
2011-06-23,1.2343000173568726
2011-06-24,1.2345000505447388
2011-06-27,1.238800048828125
2011-06-28,1.2407000064849854
2011-06-29,1.2390999794006348
2011-06-30,1.2330000400543213
2011-07-01,1.2272000312805176
2011-07-04,1.225600004196167
2011-07-05,1.225000023841858
2011-07-06,1.2282999753952026
2011-07-07,1.227869987487793
2011-07-08,1.2223999500274658
2011-07-11,1.2218999862670898
2011-07-12,1.2273999452590942
2011-07-13,1.2257000207901
2011-07-14,1.2158000469207764
2011-07-15,1.2165000438690186
2011-07-18,1.2187000513076782
2011-07-19,1.2164000272750854
2011-07-20,1.215000033378601
2011-07-21,1.2128000259399414
2011-07-22,1.2100000381469727
2011-07-25,1.2080999612808228
2011-07-26,1.207200050354004
2011-07-27,1.2032999992370605
2011-07-28,1.2038999795913696
2011-07-29,1.2021000385284424
2011-08-01,1.2029000520706177
2011-08-02,1.20169997215271
2011-08-03,1.2080999612808228
2011-08-04,1.20524001121521
2011-08-05,1.2273999452590942
2011-08-08,1.214400053024292
2011-08-09,1.2228000164031982
2011-08-10,1.2073999643325806
2011-08-11,1.2204999923706055
2011-08-12,1.2122999429702759
2011-08-15,1.2085000276565552
2011-08-16,1.2002999782562256
2011-08-17,1.200600028038025
2011-08-18,1.2021000385284424
2011-08-19,1.2170000076293945
2011-08-22,1.2102999687194824
2011-08-23,1.2086999416351318
2011-08-24,1.2032999992370605
2011-08-25,1.2059999704360962
2011-08-26,1.2106000185012817
2011-08-29,1.2031999826431274
2011-08-30,1.204300045967102
2011-08-31,1.2058000564575195
2011-09-01,1.2035000324249268
2011-09-02,1.2039999961853027
2011-09-05,1.204800009727478
2011-09-06,1.2080999612808228
2011-09-07,1.2100000381469727
2011-09-08,1.2075999975204468
2011-09-09,1.2139999866485596
2011-09-12,1.2302000522613525
2011-09-13,1.2339999675750732
2011-09-14,1.239300012588501
2011-09-15,1.2431999444961548
2011-09-16,1.2412999868392944
2011-09-19,1.2443000078201294
2011-09-20,1.2645000219345093
2011-09-21,1.260599970817566
2011-09-22,1.288349986076355
2011-09-23,1.3035000562667847
2011-09-26,1.2955000400543213
2011-09-27,1.2930999994277954
2011-09-28,1.2834999561309814
2011-09-29,1.2985999584197998
2011-09-30,1.297379970550537
2011-10-03,1.305799961090088
2011-10-04,1.3158999681472778
2011-10-05,1.307800054550171
2011-10-06,1.3021999597549438
2011-10-07,1.299399971961975
2011-10-10,1.2979999780654907
2011-10-11,1.2755999565124512
2011-10-12,1.2834999561309814
2011-10-13,1.2763999700546265
2011-10-14,1.2773000001907349
2011-10-17,1.2647000551223755
2011-10-18,1.2726999521255493
2011-10-19,1.268399953842163
2011-10-20,1.266800045967102
2011-10-21,1.2724499702453613
2011-10-24,1.2736999988555908
2011-10-25,1.2634999752044678
2011-10-26,1.263700008392334
2011-10-27,1.268399953842163
2011-10-28,1.2426999807357788
2011-10-31,1.2441999912261963
2011-11-01,1.2532000541687012
2011-11-02,1.277899980545044
2011-11-03,1.2797000408172607
2011-11-04,1.263569951057434
2011-11-07,1.2663999795913696
2011-11-08,1.2694000005722046
2011-11-09,1.2670999765396118
2011-11-10,1.2883000373840332
2011-11-11,1.2901999950408936
2011-11-14,1.2754000425338745
2011-11-15,1.2898999452590942
2011-11-16,1.292799949645996
2011-11-17,1.2970000505447388
2011-11-18,1.2973999977111816
2011-11-21,1.2977999448776245
2011-11-22,1.3035999536514282
2011-11-23,1.2999999523162842
2011-11-24,1.3102600574493408
2011-11-25,1.3085999488830566
2011-11-28,1.302899956703186
2011-11-29,1.299399971961975
2011-11-30,1.2968000173568726
2011-12-01,1.2818000316619873
2011-12-02,1.2827999591827393
2011-12-05,1.2818000316619873
2011-12-06,1.2824000120162964
2011-12-07,1.2826999425888062
2011-12-08,1.284000039100647
2011-12-09,1.2936999797821045
2011-12-12,1.2932000160217285
2011-12-13,1.3028000593185425
2011-12-14,1.3066999912261963
2011-12-15,1.3097000122070312
2011-12-16,1.305899977684021
2011-12-19,1.3030600547790527
2011-12-20,1.3075000047683716
2011-12-21,1.298200011253357
2011-12-22,1.295680046081543
2011-12-23,1.2937999963760376
2011-12-26,1.2940000295639038
2011-12-27,1.291700005531311
2011-12-28,1.2960000038146973
2011-12-29,1.299299955368042
2011-12-30,1.2992000579833984
2012-01-02,1.2961000204086304
2012-01-03,1.2963000535964966
2012-01-04,1.28410005569458
2012-01-05,1.2878999710083008
2012-01-06,1.2913999557495117
2012-01-09,1.2962000370025635
2012-01-10,1.2943999767303467
2012-01-11,1.289720058441162
2012-01-12,1.2904000282287598
2012-01-13,1.2891000509262085
2012-01-16,1.2934000492095947
2012-01-17,1.2908999919891357
2012-01-18,1.2833800315856934
2012-01-19,1.276859998703003
2012-01-20,1.2720999717712402
2012-01-23,1.2728999853134155
2012-01-24,1.2672899961471558
2012-01-25,1.2670999765396118
2012-01-26,1.2603000402450562
2012-01-27,1.2584999799728394
2012-01-30,1.2511999607086182
2012-01-31,1.257200002670288
2012-02-01,1.2581000328063965
2012-02-02,1.2502599954605103
2012-02-03,1.2474000453948975
2012-02-06,1.243499994277954
2012-02-07,1.2486000061035156
2012-02-08,1.2453999519348145
2012-02-09,1.2461999654769897
2012-02-10,1.2482000589370728
2012-02-13,1.2553999423980713
2012-02-14,1.2584999799728394
2012-02-15,1.263800024986267
2012-02-16,1.2645000219345093
2012-02-17,1.261299967765808
2012-02-20,1.25
2012-02-21,1.2546800374984741
2012-02-22,1.2562299966812134
2012-02-23,1.2577199935913086
2012-02-24,1.2516000270843506
2012-02-27,1.2547999620437622
2012-02-28,1.2545000314712524
2012-02-29,1.2482999563217163
2012-03-01,1.2511199712753296
2012-03-02,1.2484999895095825
2012-03-05,1.2539000511169434
2012-03-06,1.2563999891281128
2012-03-07,1.263100028038025
2012-03-08,1.259619951248169
2012-03-09,1.2512999773025513
2012-03-12,1.256700038909912
2012-03-13,1.2568000555038452
2012-03-14,1.2583999633789062
2012-03-15,1.2689000368118286
2012-03-16,1.2639000415802002
2012-03-19,1.2569999694824219
2012-03-20,1.2563999891281128
2012-03-21,1.263200044631958
2012-03-22,1.263800024986267
2012-03-23,1.2640000581741333
2012-03-26,1.2590399980545044
2012-03-27,1.257099986076355
2012-03-28,1.2573000192642212
2012-03-29,1.2575000524520874
2012-03-30,1.258870005607605
2012-04-02,1.2529000043869019
2012-04-03,1.2525999546051025
2012-04-04,1.2556999921798706
2012-04-05,1.2583999633789062
2012-04-06,1.2594000101089478
2012-04-09,1.2617000341415405
2012-04-10,1.2608000040054321
2012-04-11,1.2625000476837158
2012-04-12,1.256500005722046
2012-04-13,1.250499963760376
2012-04-16,1.2489999532699585
2012-04-17,1.2496999502182007
2012-04-18,1.2472399473190308
2012-04-19,1.2509000301361084
2012-04-20,1.250499963760376
2012-04-23,1.2476999759674072
2012-04-24,1.247499942779541
2012-04-25,1.2452000379562378
2012-04-26,1.2431000471115112
2012-04-27,1.2417000532150269
2012-04-30,1.2374999523162842
2012-05-01,1.2366000413894653
2012-05-02,1.235200047492981
2012-05-03,1.2404999732971191
2012-05-04,1.242799997329712
2012-05-07,1.2503999471664429
2012-05-08,1.2451000213623047
2012-05-09,1.2488000392913818
2012-05-10,1.2520999908447266
2012-05-11,1.252269983291626
2012-05-14,1.2523000240325928
2012-05-15,1.2574000358581543
2012-05-16,1.2609000205993652
2012-05-17,1.266800045967102
2012-05-18,1.2723000049591064
2012-05-21,1.2726999521255493
2012-05-22,1.2668999433517456
2012-05-23,1.2761000394821167
2012-05-24,1.277899980545044
2012-05-25,1.2764999866485596
2012-05-28,1.276900053024292
2012-05-29,1.2783000469207764
2012-05-30,1.2792999744415283
2012-05-31,1.2884000539779663
2012-06-01,1.287619948387146
2012-06-04,1.294160008430481
2012-06-05,1.2843999862670898
2012-06-06,1.2848000526428223
2012-06-07,1.274549961090088
2012-06-08,1.2763999700546265
2012-06-11,1.2762000560760498
2012-06-12,1.285599946975708
2012-06-13,1.282099962234497
2012-06-14,1.2810200452804565
2012-06-15,1.2782800197601318
2012-06-18,1.2663400173187256
2012-06-19,1.2692999839782715
2012-06-20,1.2662999629974365
2012-06-21,1.2691700458526611
2012-06-22,1.2782800197601318
2012-06-25,1.2783000469207764
2012-06-26,1.281000018119812
2012-06-27,1.278499960899353
2012-06-28,1.2768700122833252
2012-06-29,1.2806600332260132
2012-07-02,1.2659000158309937
2012-07-03,1.2674700021743774
2012-07-04,1.2619999647140503
2012-07-05,1.266800045967102
2012-07-06,1.2648999691009521
2012-07-09,1.2725000381469727
2012-07-10,1.2689599990844727
2012-07-11,1.2683000564575195
2012-07-12,1.263200044631958
2012-07-13,1.2690999507904053
2012-07-16,1.2644000053405762
2012-07-17,1.2640999555587769
2012-07-18,1.2603000402450562
2012-07-19,1.2578999996185303
2012-07-20,1.2537000179290771
2012-07-23,1.2582999467849731
2012-07-24,1.2608400583267212
2012-07-25,1.2624000310897827
2012-07-26,1.2561700344085693
2012-07-27,1.2512999773025513
2012-07-30,1.2477200031280518
2012-07-31,1.2467600107192993
2012-08-01,1.2457200288772583
2012-08-02,1.2474000453948975
2012-08-03,1.2487000226974487
2012-08-06,1.2405999898910522
2012-08-07,1.2415000200271606
2012-08-08,1.242799997329712
2012-08-09,1.2450000047683716
2012-08-10,1.2446999549865723
2012-08-13,1.244860053062439
2012-08-14,1.2461999654769897
2012-08-15,1.2468199729919434
2012-08-16,1.2490999698638916
2012-08-17,1.2489999532699585
2012-08-20,1.2522000074386597
2012-08-21,1.2524000406265259
2012-08-22,1.250309944152832
2012-08-23,1.246500015258789
2012-08-24,1.2474000453948975
2012-08-27,1.250100016593933
2012-08-28,1.2523000240325928
2012-08-29,1.2524000406265259
2012-08-30,1.2539199590682983
2012-08-31,1.253499984741211
2012-09-03,1.248900055885315
2012-09-04,1.2457000017166138
2012-09-05,1.2477999925613403
2012-09-06,1.2472000122070312
2012-09-07,1.2424999475479126
2012-09-10,1.236199975013733
2012-09-11,1.2367000579833984
2012-09-12,1.2298500537872314
2012-09-13,1.2286299467086792
2012-09-14,1.225119948387146
2012-09-17,1.2206000089645386
2012-09-18,1.2238199710845947
2012-09-19,1.2247999906539917
2012-09-20,1.2238399982452393
2012-09-21,1.2238999605178833
2012-09-24,1.2249000072479248
2012-09-25,1.2271499633789062
2012-09-26,1.2288199663162231
2012-09-27,1.2307000160217285
2012-09-28,1.2259999513626099
2012-10-01,1.2289999723434448
2012-10-02,1.2289999723434448
2012-10-03,1.2310999631881714
2012-10-04,1.2297999858856201
2012-10-05,1.2283999919891357
2012-10-08,1.229490041732788
2012-10-09,1.229099988937378
2012-10-10,1.2310999631881714
2012-10-11,1.2306400537490845
2012-10-12,1.2280700206756592
2012-10-15,1.222599983215332
2012-10-16,1.2210999727249146
2012-10-17,1.2187000513076782
2012-10-18,1.2164000272750854
2012-10-19,1.218999981880188
2012-10-22,1.2225600481033325
2012-10-23,1.2207800149917603
2012-10-24,1.2245999574661255
2012-10-25,1.2225600481033325
2012-10-26,1.2209700345993042
2012-10-29,1.2214000225067139
2012-10-30,1.2211999893188477
2012-10-31,1.2193000316619873
2012-11-01,1.219599962234497
2012-11-02,1.2200000286102295
2012-11-05,1.2242000102996826
2012-11-06,1.2238999605178833
2012-11-07,1.2230000495910645
2012-11-08,1.2237000465393066
2012-11-09,1.2247300148010254
2012-11-12,1.2235499620437622
2012-11-13,1.222599983215332
2012-11-14,1.2227100133895874
2012-11-15,1.2231999635696411
2012-11-16,1.2239500284194946
2012-11-19,1.2259999513626099
2012-11-20,1.2245800495147705
2012-11-21,1.2240999937057495
2012-11-22,1.224370002746582
2012-11-23,1.2245999574661255
2012-11-26,1.2222299575805664
2012-11-27,1.221119999885559
2012-11-28,1.2230000495910645
2012-11-29,1.222000002861023
2012-11-30,1.2202999591827393
2012-12-03,1.2200000286102295
2012-12-04,1.218400001525879
2012-12-05,1.2175400257110596
2012-12-06,1.2182999849319458
2012-12-07,1.2203199863433838
2012-12-10,1.2206000089645386
2012-12-11,1.2216999530792236
2012-12-12,1.2204400300979614
2012-12-13,1.2204999923706055
2012-12-14,1.221119999885559
2012-12-17,1.2201999425888062
2012-12-18,1.219599962234497
2012-12-19,1.2174999713897705
2012-12-20,1.220020055770874
2012-12-21,1.2181999683380127
2012-12-24,1.2211999893188477
2012-12-25,1.2207000255584717
2012-12-26,1.2214800119400024
2012-12-27,1.2237299680709839
2012-12-28,1.2228000164031982
2012-12-31,1.2229000329971313
2013-01-01,1.2207000255584717
2013-01-02,1.2213000059127808
2013-01-03,1.220960021018982
2013-01-04,1.2272299528121948
2013-01-07,1.2266099452972412
2013-01-08,1.2290400266647339
2013-01-09,1.2279800176620483
2013-01-10,1.2282600402832031
2013-01-11,1.2225500345230103
2013-01-14,1.2271300554275513
2013-01-15,1.2252600193023682
2013-01-16,1.2242000102996826
2013-01-17,1.2234899997711182
2013-01-18,1.2234100103378296
2013-01-21,1.226989984512329
2013-01-22,1.228600025177002
2013-01-23,1.2269999980926514
2013-01-24,1.226699948310852
2013-01-25,1.2304699420928955
2013-01-28,1.2359800338745117
2013-01-29,1.2381600141525269
2013-01-30,1.2343000173568726
2013-01-31,1.2358700037002563
2013-02-01,1.2376799583435059
2013-02-04,1.2403000593185425
2013-02-05,1.238800048828125
2013-02-06,1.2368600368499756
2013-02-07,1.2388999462127686
2013-02-08,1.2394100427627563
2013-02-11,1.2375400066375732
2013-02-12,1.2415200471878052
2013-02-13,1.2386300563812256
2013-02-14,1.2355300188064575
2013-02-15,1.235200047492981
2013-02-18,1.2377500534057617
2013-02-19,1.2389099597930908
2013-02-20,1.2370400428771973
2013-02-21,1.2401800155639648
2013-02-22,1.240149974822998
2013-02-25,1.2391999959945679
2013-02-26,1.239400029182434
2013-02-27,1.2383999824523926
2013-02-28,1.236299991607666
2013-03-01,1.2378000020980835
2013-03-04,1.2425999641418457
2013-03-05,1.2445000410079956
2013-03-06,1.2448400259017944
2013-03-07,1.2480700016021729
2013-03-08,1.2448999881744385
2013-03-11,1.2482999563217163
2013-03-12,1.2487599849700928
2013-03-13,1.246500015258789
2013-03-14,1.2482999563217163
2013-03-15,1.2489999532699585
2013-03-18,1.251099944114685
2013-03-19,1.2490999698638916
2013-03-20,1.2511999607086182
2013-03-21,1.250849962234497
2013-03-22,1.248900055885315
2013-03-25,1.246500015258789
2013-03-26,1.24399995803833
2013-03-27,1.2407000064849854
2013-03-28,1.2422000169754028
2013-03-29,1.2404999732971191
2013-04-01,1.2410600185394287
2013-04-02,1.2388999462127686
2013-04-03,1.2387499809265137
2013-04-04,1.238510012626648
2013-04-05,1.2402600049972534
2013-04-08,1.239590048789978
2013-04-09,1.2414000034332275
2013-04-10,1.2390799522399902
2013-04-11,1.2381099462509155
2013-04-12,1.2364399433135986
2013-04-15,1.2371799945831299
2013-04-16,1.2383699417114258
2013-04-17,1.2338999509811401
2013-04-18,1.2354999780654907
2013-04-19,1.235859990119934
2013-04-22,1.2373000383377075
2013-04-23,1.2405099868774414
2013-04-24,1.2415000200271606
2013-04-25,1.2419899702072144
2013-04-26,1.2386000156402588
2013-04-29,1.2361500263214111
2013-04-30,1.2336000204086304
2013-05-01,1.2312899827957153
2013-05-02,1.2335200309753418
2013-05-03,1.2346999645233154
2013-05-06,1.2324600219726562
2013-05-07,1.231029987335205
2013-05-08,1.2325999736785889
2013-05-09,1.2266000509262085
2013-05-10,1.2335000038146973
2013-05-13,1.239799976348877
2013-05-14,1.2401800155639648
2013-05-15,1.2432700395584106
2013-05-16,1.2456300258636475
2013-05-17,1.2508000135421753
2013-05-20,1.2566699981689453
2013-05-21,1.2539000511169434
2013-05-22,1.2582999467849731
2013-05-23,1.2684099674224854
2013-05-24,1.2649400234222412
2013-05-27,1.264430046081543
