Date,USDEUR_RET,CNYEUR_RET,GBPEUR_RET,CHFEUR_RET,TRYEUR_RET
2010-01-28,0.449367812987633,0.48125159884107577,0.2328219361920499,0.24400635279757296,0.7498236732533132
2010-01-29,0.7264974338785335,0.7634336732026819,-0.25821894976998894,-0.12478769395745373,0.7950050451800628
2010-02-01,-0.4321987427387526,-0.3750738480507187,-0.6349977905000342,-0.02058745928634493,0.266057817208011
2010-02-02,-0.3529727554191665,-0.3524192163103535,-0.105400758509118,-0.19731348363314927,-0.951887827598625
2010-02-03,0.5394201396022196,0.48450016091039283,0.08786572220763567,0.20593720452210926,0.1271757048150547
2010-02-04,1.1293223003581458,1.1665078680301482,0.18180725753188703,0.41710570835062294,-0.9826571798097086
2010-02-05,0.47307332202859215,0.5391310152194427,-0.2387660023244228,-0.13907785616451687,0.03975607454453467
2010-02-08,0.1858784015432831,0.2492602035832409,-0.3388418110096074,0.129575974197169,0.5209929817809984
2010-02-09,-0.9287239831575876,-0.9037243400631199,-0.17512835405224025,-0.21559549764600816,-0.07745645133004436
2010-02-10,0.20927069825137432,0.10470869874106487,-0.31353666275029063,0.09134048743180334,-0.1798244741548491
2010-02-11,0.5212626465916881,0.45892760135309646,1.0958681999307365,0.115433478566837,0.8796171396853073
2010-02-12,0.3428251752621496,0.3824434959667838,0.3177078076245586,-0.06826572111261266,-0.026055233346830686
2010-02-15,0.23424364887808297,0.26506385405299865,0.03664589962863592,0.0536442775553843,-0.04002902003693487
2010-02-16,-1.1987830695040438,-1.1784393200535286,-0.4170881660473174,-0.15669625535338702,-0.7057524319771009
2010-02-17,1.1702183600792886,1.0797727036714897,0.4841367009098004,0.06241246407505602,0.7760085421144861
2010-02-18,1.074595306545133,1.1574682634236895,-0.5910080966202285,0.13266046418246044,-0.0788630795825509
2010-02-19,-1.1344846050983954,-0.982608460769003,-0.8688496101580006,-0.038295799898270276,-0.476328534316896
2010-02-22,0.06941288237529232,0.011592423055020035,0.2148720697832776,0.0915076964204055,-1.0814101432426892
2010-02-23,0.5792763300923539,0.5757669861911024,0.3163510564823025,-0.04557604841330594,-0.5900764839881996
2010-02-24,-0.11911152884734712,-0.057316775575945306,-0.30583384645857337,0.004418282549864214,0.5110371006913649
2010-02-25,0.05280938935949676,0.049879229368178894,-1.0770252314864897,0.018661471742072503,0.135630860264886
2010-02-26,-0.6995482680619858,-0.6927891013095293,-0.7315533591156083,0.01812122345582229,-0.46269605521920143
2010-03-01,0.5071458325896265,0.45837404601587806,-1.2151804559541763,-0.028994838127468673,1.674574934453871
2010-03-02,-0.4308478211709144,-0.4118046199148053,-0.10227906917270072,0.01646059523560136,-0.32874425788121053
2010-03-03,-0.5928833785703079,-0.6010138734904164,-0.0957191190031468,0.015683264166602907,-0.6267131100420353
2010-03-04,0.8622155066121757,0.8058179362882679,0.4176611106012793,-0.03155672164869634,0.20702292432986702
2010-03-05,-0.3306393455641423,-0.26733050430225336,0.3119615397021117,-0.16315503028207703,0.5674440297669902
2010-03-08,0.08855623903916204,0.0607076788981199,-0.5149422227063608,0.17690546140920768,0.44900119833427055
2010-03-09,0.07350346069986674,0.07229431236166504,-0.09631817938991168,0.03675689155358281,-0.3382438081415988
2010-03-10,-0.26706168401980757,-0.24244447894867122,-0.5759219160967852,0.07919329861654999,-0.1481914682135209
2010-03-11,-0.30743866417601046,-0.327508468721077,0.37150928550654255,-0.09859493606556001,-0.1780059872445807
2010-03-12,-0.6163676066468603,-0.6297716181606449,0.33466538401140034,0.45643442538149975,-0.38226675291863954
2010-03-15,0.6738314588262927,0.6152259679419713,-0.3947077918290752,0.22369845135451386,0.727147161443745
