Date,USDTHB=X
2010-04-07,32.19200134277344
2010-04-08,32.07899856567383
2010-04-09,31.948999404907227
2010-04-12,32.17399978637695
2010-04-13,32.10499954223633
2010-04-14,32.07699966430664
2010-04-15,31.961000442504883
2010-04-16,31.969999313354492
2010-04-19,31.975000381469727
2010-04-20,31.979999542236328
2010-04-21,31.9689998626709
2010-04-22,32.13100051879883
2010-04-23,32.099998474121094
2010-04-26,31.836999893188477
2010-04-27,32.22999954223633
2010-04-28,31.926000595092773
2010-04-29,31.990999221801758
2010-04-30,32.154998779296875
2010-05-03,32.09700012207031
2010-05-04,32.2599983215332
2010-05-05,32.31700134277344
2010-05-06,32.4119987487793
2010-05-07,31.96500015258789
2010-05-10,32.279998779296875
2010-05-11,32.31399917602539
2010-05-12,32.069000244140625
2010-05-13,32.37099838256836
2010-05-14,32.233001708984375
2010-05-17,31.601999282836914
2010-05-18,32.73899841308594
2010-05-19,31.15999984741211
2010-05-20,32.04899978637695
2010-05-21,32.16299819946289
2010-05-24,32.51300048828125
2010-05-25,32.17399978637695
2010-05-26,32.41999816894531
2010-05-27,32.374000549316406
2010-05-28,32.59600067138672
2010-05-31,32.43000030517578
2010-06-01,32.4630012512207
2010-06-02,32.28499984741211
2010-06-03,32.41400146484375
2010-06-04,32.50299835205078
2010-06-07,32.5260009765625
2010-06-08,32.47200012207031
2010-06-09,32.53300094604492
2010-06-10,32.284000396728516
2010-06-11,32.12900161743164
2010-06-14,32.34600067138672
2010-06-15,32.20500183105469
2010-06-16,32.222999572753906
2010-06-17,32.137001037597656
2010-06-18,32.10900115966797
2010-06-21,32.23899841308594
2010-06-22,32.16899871826172
2010-06-23,31.93400001525879
2010-06-24,32.2400016784668
2010-06-25,32.073001861572266
2010-06-28,32.27399826049805
2010-06-29,32.19900131225586
2010-06-30,32.369998931884766
2010-07-01,32.040000915527344
2010-07-02,32.198001861572266
2010-07-05,32.202999114990234
2010-07-06,32.26900100708008
2010-07-07,32.13100051879883
2010-07-08,32.125999450683594
2010-07-09,32.124000549316406
2010-07-12,32.09299850463867
2010-07-13,32.15599822998047
2010-07-14,31.631999969482422
2010-07-15,31.945999145507812
2010-07-16,31.996000289916992
2010-07-19,32.1510009765625
2010-07-20,32.125999450683594
2010-07-21,32.20899963378906
2010-07-22,32.04100036621094
2010-07-23,31.902000427246094
2010-07-26,31.95400047302246
2010-07-27,31.95400047302246
2010-07-28,32.047000885009766
2010-07-29,32.01100158691406
2010-07-30,32.12300109863281
2010-08-02,32.0099983215332
2010-08-03,31.990999221801758
2010-08-04,31.986000061035156
2010-08-05,31.948999404907227
2010-08-06,31.79199981689453
2010-08-09,31.808000564575195
2010-08-10,31.77199935913086
2010-08-11,31.538000106811523
2010-08-12,31.875999450683594
2010-08-13,31.81399917602539
2010-08-16,31.659000396728516
2010-08-17,31.631999969482422
2010-08-18,31.565000534057617
2010-08-19,31.454999923706055
2010-08-20,31.388999938964844
2010-08-23,31.23900032043457
2010-08-24,31.327999114990234
2010-08-25,31.410999298095703
2010-08-26,31.23699951171875
2010-08-27,31.160999298095703
2010-08-30,30.613000869750977
2010-08-31,31.141000747680664
2010-09-01,31.125
2010-09-02,30.979000091552734
2010-09-03,30.924999237060547
2010-09-06,30.905000686645508
2010-09-07,30.965999603271484
2010-09-08,31.051000595092773
2010-09-09,30.809999465942383
2010-09-10,30.621999740600586
2010-09-13,30.583999633789062
2010-09-14,30.56399917602539
2010-09-15,30.599000930786133
2010-09-16,30.6299991607666
2010-09-17,30.555999755859375
2010-09-20,30.23900032043457
2010-09-21,30.554000854492188
2010-09-22,30.30500030517578
2010-09-23,30.426000595092773
2010-09-24,30.55900001525879
2010-09-27,30.46500015258789
2010-09-28,30.458999633789062
2010-09-29,30.371999740600586
2010-09-30,30.2549991607666
2010-10-01,30.091999053955078
2010-10-04,29.933000564575195
2010-10-05,29.972999572753906
2010-10-06,29.900999069213867
2010-10-07,29.73699951171875
2010-10-08,29.739999771118164
2010-10-11,29.29599952697754
2010-10-12,29.577999114990234
2010-10-13,29.615999221801758
2010-10-14,29.641000747680664
2010-10-15,29.590999603271484
2010-10-18,29.499000549316406
2010-10-19,29.7549991607666
2010-10-20,29.979999542236328
2010-10-21,29.66200065612793
2010-10-22,29.750999450683594
2010-10-25,29.67300033569336
2010-10-26,29.711000442504883
2010-10-27,29.722000122070312
2010-10-28,29.80699920654297
2010-10-29,29.80699920654297
2010-11-01,29.56399917602539
2010-11-02,29.590999603271484
2010-11-03,29.618999481201172
2010-11-04,29.384000778198242
2010-11-05,29.441999435424805
2010-11-08,29.392000198364258
2010-11-09,29.562000274658203
2010-11-10,29.5310001373291
2010-11-11,29.30299949645996
2010-11-12,29.659000396728516
2010-11-15,29.639999389648438
2010-11-16,29.788999557495117
2010-11-17,29.780000686645508
2010-11-18,29.8439998626709
2010-11-19,29.672000885009766
2010-11-22,29.584999084472656
2010-11-23,29.82900047302246
2010-11-24,29.843000411987305
2010-11-25,29.804000854492188
2010-11-26,29.972999572753906
2010-11-29,30.04599952697754
2010-11-30,29.985000610351562
2010-12-01,30.059999465942383
2010-12-02,29.8799991607666
2010-12-03,29.823999404907227
2010-12-06,29.735000610351562
2010-12-07,29.775999069213867
2010-12-08,29.988000869750977
2010-12-09,29.90399932861328
2010-12-10,29.775999069213867
2010-12-13,29.959999084472656
2010-12-14,29.80500030517578
2010-12-15,29.875999450683594
2010-12-16,30.07200050354004
2010-12-17,29.861000061035156
2010-12-20,29.804000854492188
2010-12-21,29.966999053955078
2010-12-22,30.027000427246094
2010-12-23,29.913999557495117
2010-12-24,29.9060001373291
2010-12-27,29.67099952697754
2010-12-28,29.89299964904785
2010-12-29,30.054000854492188
2010-12-30,29.857999801635742
2010-12-31,29.868999481201172
2011-01-03,29.7450008392334
2011-01-04,29.910999298095703
2011-01-05,29.863000869750977
2011-01-06,30.04800033569336
2011-01-07,30.15399932861328
2011-01-10,30.243000030517578
2011-01-11,30.416000366210938
2011-01-12,29.8700008392334
2011-01-13,30.0049991607666
2011-01-14,30.214000701904297
2011-01-17,29.826000213623047
2011-01-18,30.386999130249023
2011-01-19,30.31399917602539
2011-01-20,30.3700008392334
2011-01-21,30.007999420166016
2011-01-24,29.878999710083008
2011-01-25,30.785999298095703
2011-01-26,30.658000946044922
2011-01-27,30.152999877929688
2011-01-28,30.64699935913086
2011-01-31,30.889999389648438
2011-02-01,30.69099998474121
2011-02-02,30.60300064086914
2011-02-03,30.604000091552734
2011-02-04,30.79599952697754
2011-02-07,30.617000579833984
2011-02-08,30.027999877929688
2011-02-09,30.586999893188477
2011-02-10,30.43899917602539
2011-02-11,30.645000457763672
2011-02-14,30.600000381469727
2011-02-15,30.520000457763672
2011-02-16,30.513999938964844
2011-02-17,30.360000610351562
2011-02-18,30.386999130249023
2011-02-21,30.259000778198242
2011-02-22,30.31999969482422
2011-02-23,30.371000289916992
2011-02-24,30.388999938964844
2011-02-25,30.527999877929688
2011-02-28,30.625
2011-03-01,30.514999389648438
2011-03-02,30.59600067138672
2011-03-03,30.534000396728516
2011-03-04,30.399999618530273
2011-03-07,30.420000076293945
2011-03-08,30.41699981689453
2011-03-09,30.347000122070312
2011-03-10,30.292999267578125
2011-03-11,30.409000396728516
2011-03-14,30.183000564575195
2011-03-15,30.31100082397461
2011-03-16,30.395999908447266
2011-03-17,30.476999282836914
2011-03-18,30.2189998626709
2011-03-21,30.240999221801758
2011-03-22,30.198999404907227
2011-03-23,30.250999450683594
2011-03-24,30.266000747680664
2011-03-25,30.222000122070312
2011-03-28,29.98699951171875
2011-03-29,30.30299949645996
2011-03-30,30.233999252319336
2011-03-31,30.225000381469727
2011-04-01,30.250999450683594
2011-04-04,30.211000442504883
2011-04-05,30.18400001525879
2011-04-06,30.163000106811523
2011-04-07,30.09000015258789
2011-04-08,30.03700065612793
2011-04-11,29.959999084472656
2011-04-12,30.062000274658203
2011-04-13,30.091999053955078
2011-04-14,30.16900062561035
2011-04-18,30.180999755859375
2011-04-19,30.033000946044922
2011-04-20,29.951000213623047
2011-04-21,29.881000518798828
2011-04-22,29.902000427246094
2011-04-25,29.940000534057617
2011-04-26,29.89699935913086
2011-04-27,29.781999588012695
2011-04-28,29.670000076293945
2011-04-29,29.766000747680664
2011-05-02,29.905000686645508
2011-05-03,29.87299919128418
2011-05-04,30.020999908447266
2011-05-05,30.038000106811523
2011-05-06,30.232999801635742
2011-05-09,30.461999893188477
2011-05-10,29.98200035095215
2011-05-11,30.009000778198242
2011-05-12,30.187000274658203
2011-05-13,30.21500015258789
2011-05-16,30.3799991607666
2011-05-17,30.367000579833984
2011-05-18,29.597000122070312
2011-05-19,30.229999542236328
2011-05-20,30.073999404907227
2011-05-23,30.426000595092773
2011-05-24,30.319000244140625
2011-05-25,30.361000061035156
2011-05-26,30.422000885009766
2011-05-27,30.29800033569336
2011-05-30,30.27400016784668
2011-05-31,30.19099998474121
2011-06-01,30.17099952697754
2011-06-02,30.354000091552734
2011-06-03,30.148000717163086
2011-06-06,30.160999298095703
2011-06-07,30.30699920654297
2011-06-08,30.215999603271484
2011-06-09,30.326000213623047
2011-06-10,30.386999130249023
2011-06-13,30.090999603271484
2011-06-14,30.3439998626709
2011-06-15,30.441999435424805
2011-06-16,30.54199981689453
2011-06-17,30.459999084472656
2011-06-20,30.56399917602539
2011-06-21,30.482999801635742
2011-06-22,30.472000122070312
2011-06-23,30.545000076293945
2011-06-24,30.31100082397461
2011-06-27,30.72599983215332
2011-06-28,30.111000061035156
2011-06-29,30.92300033569336
2011-06-30,30.679000854492188
2011-07-01,30.145999908447266
2011-07-04,30.690000534057617
2011-07-05,30.325000762939453
2011-07-06,30.506999969482422
2011-07-07,30.413999557495117
2011-07-08,30.218000411987305
2011-07-11,30.309999465942383
2011-07-12,30.253000259399414
2011-07-13,30.389999389648438
2011-07-14,29.909000396728516
2011-07-15,30.070999145507812
2011-07-18,30.125
2011-07-19,29.827999114990234
2011-07-20,29.82200050354004
2011-07-21,29.711999893188477
2011-07-22,29.743999481201172
2011-07-25,29.28700065612793
2011-07-26,29.663999557495117
2011-07-27,29.62700080871582
2011-07-28,29.69700050354004
2011-07-29,29.608999252319336
2011-08-01,29.795000076293945
2011-08-02,29.56100082397461
2011-08-03,29.804000854492188
2011-08-04,29.655000686645508
2011-08-05,29.975000381469727
2011-08-08,29.55500030517578
2011-08-09,29.999000549316406
2011-08-10,29.61199951171875
2011-08-11,29.990999221801758
2011-08-12,29.92300033569336
2011-08-15,29.298999786376953
2011-08-16,29.052000045776367
2011-08-17,29.857999801635742
2011-08-18,29.841999053955078
2011-08-19,29.825000762939453
2011-08-22,29.868999481201172
2011-08-23,29.847999572753906
2011-08-24,29.774999618530273
2011-08-25,29.84600067138672
2011-08-26,29.961000442504883
2011-08-29,29.909000396728516
2011-08-30,29.922000885009766
2011-08-31,29.982999801635742
2011-09-01,29.961000442504883
2011-09-02,29.957000732421875
2011-09-05,29.96500015258789
2011-09-06,29.979999542236328
2011-09-07,29.895000457763672
2011-09-08,29.884000778198242
2011-09-09,30.072999954223633
2011-09-12,30.19499969482422
2011-09-13,30.05299949645996
2011-09-14,30.1299991607666
2011-09-15,30.152000427246094
2011-09-16,30.250999450683594
2011-09-19,30.46299934387207
2011-09-20,30.565000534057617
2011-09-21,30.360000610351562
2011-09-22,30.836999893188477
2011-09-23,30.672000885009766
2011-09-26,30.812000274658203
2011-09-27,31.138999938964844
2011-09-28,30.87299919128418
2011-09-29,31.174999237060547
2011-09-30,31.256000518798828
2011-10-03,31.309999465942383
2011-10-04,31.2810001373291
2011-10-05,30.224000930786133
2011-10-06,31.097999572753906
2011-10-07,30.93600082397461
2011-10-10,31.179000854492188
2011-10-11,30.892000198364258
2011-10-12,30.944000244140625
2011-10-13,30.791000366210938
2011-10-14,30.819000244140625
2011-10-17,30.020999908447266
2011-10-18,30.66900062561035
2011-10-19,30.674999237060547
2011-10-20,30.701000213623047
2011-10-21,30.697999954223633
2011-10-24,30.98699951171875
2011-10-25,30.808000564575195
2011-10-26,30.770000457763672
2011-10-27,30.645000457763672
2011-10-28,30.44700050354004
2011-10-31,30.507999420166016
2011-11-01,30.819000244140625
2011-11-02,30.97800064086914
2011-11-03,30.85099983215332
2011-11-04,30.569000244140625
2011-11-07,30.59000015258789
2011-11-08,30.589000701904297
2011-11-09,30.533000946044922
2011-11-10,30.829999923706055
2011-11-11,30.759000778198242
2011-11-14,30.738000869750977
2011-11-15,30.711999893188477
2011-11-16,30.85300064086914
2011-11-17,30.916000366210938
2011-11-18,30.9950008392334
2011-11-21,30.5310001373291
2011-11-22,31.277000427246094
2011-11-23,31.117000579833984
2011-11-24,31.32200050354004
2011-11-25,31.256000518798828
2011-11-28,31.23200035095215
2011-11-29,30.83799934387207
2011-11-30,31.250999450683594
2011-12-01,30.847999572753906
2011-12-02,30.80299949645996
2011-12-05,30.392000198364258
2011-12-06,30.898000717163086
2011-12-07,30.76799964904785
2011-12-08,30.666000366210938
2011-12-09,30.672000885009766
2011-12-12,30.405000686645508
2011-12-13,30.70599937438965
2011-12-14,31.36199951171875
2011-12-15,31.268999099731445
2011-12-16,31.33799934387207
2011-12-19,31.277000427246094
2011-12-20,31.266000747680664
2011-12-21,31.163999557495117
2011-12-22,31.231000900268555
2011-12-23,31.16200065612793
2011-12-26,31.256999969482422
2011-12-27,31.246999740600586
2011-12-28,31.402999877929688
2011-12-29,31.538000106811523
2011-12-30,31.740999221801758
2012-01-02,31.56100082397461
2012-01-03,31.457000732421875
2012-01-04,31.298999786376953
2012-01-05,31.465999603271484
2012-01-06,31.56800079345703
2012-01-09,31.80299949645996
2012-01-10,31.658000946044922
2012-01-11,31.64699935913086
2012-01-12,31.617000579833984
2012-01-13,31.735000610351562
2012-01-16,31.88599967956543
2012-01-17,31.847000122070312
2012-01-18,31.70599937438965
2012-01-19,31.594999313354492
2012-01-20,30.868000030517578
2012-01-23,30.982999801635742
2012-01-24,31.339000701904297
2012-01-25,31.36199951171875
2012-01-26,31.214000701904297
2012-01-27,31.323999404907227
2012-01-30,30.332000732421875
2012-01-31,30.56399917602539
2012-02-01,30.86199951171875
2012-02-02,31.0049991607666
2012-02-03,30.917999267578125
2012-02-06,30.839000701904297
2012-02-07,30.93199920654297
2012-02-08,30.857999801635742
2012-02-09,30.69099998474121
2012-02-10,30.756000518798828
2012-02-13,30.2810001373291
2012-02-14,30.76300048828125
2012-02-15,30.792999267578125
2012-02-16,30.79599952697754
2012-02-17,30.790000915527344
2012-02-20,29.9689998626709
2012-02-21,30.724000930786133
2012-02-22,30.67300033569336
2012-02-23,30.468000411987305
2012-02-24,30.24799919128418
2012-02-27,30.270000457763672
2012-02-28,30.385000228881836
2012-02-29,30.270999908447266
2012-03-01,30.43899917602539
2012-03-02,30.47100067138672
2012-03-05,30.572999954223633
2012-03-06,30.636999130249023
2012-03-07,30.766000747680664
2012-03-08,30.71299934387207
2012-03-09,30.542999267578125
2012-03-12,30.52400016784668
2012-03-13,30.584999084472656
2012-03-14,30.594999313354492
2012-03-15,30.777000427246094
2012-03-16,30.724000930786133
2012-03-19,30.687000274658203
2012-03-20,30.67799949645996
2012-03-21,30.768999099731445
2012-03-22,30.729999542236328
2012-03-23,30.7189998626709
2012-03-26,30.05699920654297
2012-03-27,30.638999938964844
2012-03-28,30.700000762939453
2012-03-29,30.763999938964844
2012-03-30,30.88599967956543
2012-04-02,30.78499984741211
2012-04-03,30.805999755859375
2012-04-04,30.850000381469727
2012-04-05,30.97800064086914
2012-04-06,30.972999572753906
2012-04-09,30.360000610351562
2012-04-10,30.288999557495117
2012-04-11,30.930999755859375
2012-04-12,30.849000930786133
2012-04-13,30.697999954223633
2012-04-16,30.405000686645508
2012-04-17,30.81999969482422
2012-04-18,30.784000396728516
2012-04-19,30.836999893188477
2012-04-20,30.86400032043457
2012-04-23,30.91200065612793
2012-04-24,30.958999633789062
2012-04-25,30.895000457763672
2012-04-26,30.871000289916992
2012-04-27,30.327999114990234
2012-04-30,30.753000259399414
2012-05-01,30.707000732421875
2012-05-02,30.707000732421875
2012-05-03,30.840999603271484
2012-05-04,30.927000045776367
2012-05-07,30.718000411987305
2012-05-08,30.940000534057617
2012-05-09,30.9950008392334
2012-05-10,31.107999801635742
2012-05-11,31.121000289916992
2012-05-14,31.18899917602539
2012-05-15,31.325000762939453
2012-05-16,31.343000411987305
2012-05-17,31.358999252319336
2012-05-18,31.37700080871582
2012-05-21,31.42099952697754
2012-05-22,31.27400016784668
2012-05-23,31.424999237060547
2012-05-24,31.547000885009766
2012-05-25,31.594999313354492
2012-05-28,31.055999755859375
2012-05-29,31.63599967956543
2012-05-30,31.726999282836914
2012-05-31,31.840999603271484
2012-06-01,31.790000915527344
2012-06-04,31.06399917602539
2012-06-05,31.47599983215332
2012-06-06,31.5310001373291
2012-06-07,31.37700080871582
2012-06-08,31.636999130249023
2012-06-11,30.558000564575195
2012-06-12,31.64299964904785
2012-06-13,31.562999725341797
2012-06-14,31.488000869750977
2012-06-15,31.464000701904297
2012-06-18,30.61400032043457
2012-06-19,31.413000106811523
2012-06-20,31.395999908447266
2012-06-21,31.518999099731445
2012-06-22,31.78700065612793
2012-06-25,31.88800048828125
2012-06-26,31.79800033569336
2012-06-27,31.83099937438965
2012-06-28,31.82200050354004
2012-06-29,31.875
2012-07-02,30.915000915527344
2012-07-03,31.5310001373291
2012-07-04,31.385000228881836
2012-07-05,31.506000518798828
2012-07-06,31.56800079345703
2012-07-09,31.257999420166016
2012-07-10,31.677000045776367
2012-07-11,31.714000701904297
2012-07-12,31.673999786376953
2012-07-13,31.76300048828125
2012-07-16,31.648000717163086
2012-07-17,31.56100082397461
2012-07-18,31.586999893188477
2012-07-19,31.64699935913086
2012-07-20,31.6200008392334
2012-07-23,31.266000747680664
2012-07-24,31.715999603271484
2012-07-25,31.773000717163086
2012-07-26,31.6200008392334
2012-07-27,31.569000244140625
2012-07-30,30.892000198364258
2012-07-31,31.55900001525879
2012-08-01,31.533000946044922
2012-08-02,31.555999755859375
2012-08-03,31.604000091552734
2012-08-06,30.562000274658203
2012-08-07,31.42099952697754
2012-08-08,31.47599983215332
2012-08-09,31.472000122070312
2012-08-10,31.445999145507812
2012-08-13,30.82900047302246
2012-08-14,31.420000076293945
2012-08-15,31.452999114990234
2012-08-16,31.489999771118164
2012-08-17,31.46500015258789
2012-08-20,30.94099998474121
2012-08-21,31.48900032043457
2012-08-22,31.347999572753906
2012-08-23,31.132999420166016
2012-08-24,31.135000228881836
2012-08-27,30.648000717163086
2012-08-28,31.26099967956543
2012-08-29,31.246999740600586
2012-08-30,31.30900001525879
2012-08-31,31.367000579833984
2012-09-03,30.732999801635742
2012-09-04,31.187000274658203
2012-09-05,31.19700050354004
2012-09-06,31.23200035095215
2012-09-07,31.194000244140625
2012-09-10,30.329999923706055
2012-09-11,31.072999954223633
2012-09-12,31.027999877929688
2012-09-13,30.88800048828125
2012-09-14,30.85099983215332
2012-09-17,30.090999603271484
2012-09-18,30.797000885009766
2012-09-19,30.820999145507812
2012-09-20,30.757999420166016
2012-09-21,30.8439998626709
2012-09-24,30.288999557495117
2012-09-25,30.922000885009766
2012-09-26,30.91200065612793
2012-09-27,30.983999252319336
2012-09-28,30.83099937438965
2012-10-01,30.459999084472656
2012-10-02,30.746999740600586
2012-10-03,30.64900016784668
2012-10-04,30.636999130249023
2012-10-05,30.54599952697754
2012-10-08,29.930999755859375
2012-10-09,30.58300018310547
2012-10-10,30.68000030517578
2012-10-11,30.69300079345703
2012-10-12,30.670000076293945
2012-10-15,30.091999053955078
2012-10-16,30.697999954223633
2012-10-17,30.614999771118164
2012-10-18,30.604000091552734
2012-10-19,30.60700035095215
2012-10-22,30.163000106811523
2012-10-23,30.672000885009766
2012-10-24,30.733999252319336
2012-10-25,30.707000732421875
2012-10-26,30.709999084472656
2012-10-29,30.05299949645996
2012-10-30,30.708999633789062
2012-10-31,30.698999404907227
2012-11-01,30.670000076293945
2012-11-02,30.674999237060547
2012-11-05,30.240999221801758
2012-11-06,30.7810001373291
2012-11-07,30.71299934387207
2012-11-08,30.70400047302246
2012-11-09,30.660999298095703
2012-11-12,29.993000030517578
2012-11-13,30.615999221801758
2012-11-14,30.63800048828125
2012-11-15,30.680999755859375
2012-11-16,30.70599937438965
2012-11-19,30.066999435424805
2012-11-20,30.65399932861328
2012-11-21,30.667999267578125
2012-11-22,30.673999786376953
2012-11-23,30.687000274658203
2012-11-26,29.933000564575195
2012-11-27,30.655000686645508
2012-11-28,30.65999984741211
2012-11-29,30.68600082397461
2012-11-30,30.684999465942383
2012-12-03,30.0939998626709
2012-12-04,30.607999801635742
2012-12-05,30.650999069213867
2012-12-06,30.6560001373291
2012-12-07,30.652000427246094
2012-12-10,30.114999771118164
2012-12-11,30.61400032043457
2012-12-12,30.582000732421875
2012-12-13,30.600000381469727
2012-12-14,30.604999542236328
2012-12-17,30.57699966430664
2012-12-18,30.55699920654297
2012-12-19,30.566999435424805
2012-12-20,30.572999954223633
2012-12-21,30.611000061035156
2012-12-24,30.586000442504883
2012-12-25,30.591999053955078
2012-12-26,30.608999252319336
2012-12-27,30.611000061035156
2012-12-28,30.59000015258789
2012-12-31,29.898000717163086
2013-01-01,30.579999923706055
2013-01-02,30.548999786376953
2013-01-03,30.292999267578125
2013-01-04,30.391000747680664
2013-01-07,29.756000518798828
2013-01-08,30.423999786376953
2013-01-09,30.415000915527344
2013-01-10,30.36199951171875
2013-01-11,30.22100067138672
2013-01-14,29.424999237060547
2013-01-15,30.214000701904297
2013-01-16,29.9060001373291
2013-01-17,29.791000366210938
2013-01-18,29.759000778198242
2013-01-21,29.214000701904297
2013-01-22,29.740999221801758
2013-01-23,29.72100067138672
2013-01-24,29.785999298095703
2013-01-25,29.80299949645996
2013-01-28,29.24799919128418
2013-01-29,29.884000778198242
2013-01-30,29.759000778198242
2013-01-31,29.7450008392334
2013-02-01,29.83099937438965
2013-02-04,29.176000595092773
2013-02-05,29.753000259399414
2013-02-06,29.750999450683594
2013-02-07,29.756000518798828
2013-02-08,29.77899932861328
2013-02-11,29.277999877929688
2013-02-12,29.83300018310547
2013-02-13,29.792999267578125
2013-02-14,29.826000213623047
2013-02-15,29.826000213623047
2013-02-18,29.233999252319336
2013-02-19,29.892000198364258
2013-02-20,29.839000701904297
2013-02-21,29.83799934387207
2013-02-22,29.79599952697754
2013-02-25,29.170000076293945
2013-02-26,29.81399917602539
2013-02-27,29.790000915527344
2013-02-28,29.791000366210938
2013-03-01,29.756000518798828
2013-03-04,29.73900032043457
2013-03-05,29.804000854492188
2013-03-06,29.73900032043457
2013-03-07,29.774999618530273
2013-03-08,29.691999435424805
2013-03-11,29.33799934387207
2013-03-12,29.687000274658203
2013-03-13,29.55299949645996
2013-03-14,29.613000869750977
2013-03-15,29.606000900268555
2013-03-18,29.31399917602539
2013-03-19,29.492000579833984
2013-03-20,29.219999313354492
2013-03-21,29.093000411987305
2013-03-22,29.155000686645508
2013-03-25,28.503000259399414
2013-03-26,29.257999420166016
2013-03-27,29.288999557495117
2013-03-28,29.268999099731445
2013-03-29,29.288999557495117
2013-04-01,28.672000885009766
2013-04-02,28.579999923706055
2013-04-03,29.381999969482422
2013-04-04,29.322999954223633
2013-04-05,29.24799919128418
2013-04-08,28.542999267578125
2013-04-09,29.18400001525879
2013-04-10,28.969999313354492
2013-04-11,29.04400062561035
2013-04-12,29.007999420166016
2013-04-15,29.062999725341797
2013-04-16,29.059999465942383
2013-04-17,28.940000534057617
2013-04-18,28.799999237060547
2013-04-19,28.415000915527344
2013-04-22,28.06999969482422
2013-04-23,28.68000030517578
2013-04-24,28.802000045776367
2013-04-25,28.92300033569336
2013-04-26,29.148000717163086
2013-04-29,28.625
2013-04-30,29.23699951171875
2013-05-01,29.243000030517578
2013-05-02,29.326000213623047
2013-05-03,29.440000534057617
2013-05-06,28.969999313354492
2013-05-07,29.55900001525879
2013-05-08,29.558000564575195
2013-05-09,28.673999786376953
2013-05-10,29.509000778198242
2013-05-13,29.179000854492188
2013-05-14,29.6299991607666
2013-05-15,29.700000762939453
2013-05-16,29.71299934387207
2013-05-17,29.70400047302246
2013-05-20,29.81800079345703
2013-05-21,29.770999908447266
2013-05-22,29.746000289916992
2013-05-23,29.88800048828125
2013-05-24,29.906999588012695
2013-05-27,29.351999282836914
2013-05-28,29.832000732421875
2013-05-29,30.070999145507812
2013-05-30,30.17099952697754
2013-05-31,30.101999282836914
2013-06-03,29.665000915527344
2013-06-04,30.31100082397461
2013-06-05,30.444000244140625
2013-06-06,30.524999618530273
2013-06-07,30.530000686645508
2013-06-10,30.113000869750977
2013-06-11,30.76099967956543
2013-06-12,30.93400001525879
2013-06-13,30.93899917602539
2013-06-14,30.695999145507812
2013-06-17,29.906999588012695
2013-06-18,30.6299991607666
2013-06-19,30.851999282836914
2013-06-20,30.988000869750977
2013-06-21,31.131999969482422
2013-06-24,31.160999298095703
2013-06-25,31.033000946044922
2013-06-26,31.014999389648438
2013-06-27,31.089000701904297
2013-06-28,31.113000869750977
2013-07-01,30.51799964904785
2013-07-02,30.908000946044922
2013-07-03,30.944000244140625
2013-07-04,31.02899932861328
2013-07-05,31.04800033569336
2013-07-08,30.635000228881836
2013-07-09,31.393999099731445
2013-07-10,31.224000930786133
2013-07-11,31.117000579833984
2013-07-12,31.089000701904297
2013-07-15,30.518999099731445
2013-07-16,31.0939998626709
2013-07-17,31.02400016784668
2013-07-18,30.957000732421875
2013-07-19,30.9950008392334
2013-07-22,30.340999603271484
2013-07-23,30.908000946044922
2013-07-24,30.868999481201172
2013-07-25,31.02199935913086
2013-07-26,31.017000198364258
2013-07-29,30.486000061035156
2013-07-30,31.14299964904785
2013-07-31,31.23200035095215
