MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.18046652319758202,0.3218216190811078,0.42481351578967214,100.0,arima,USDEUR_RET,val
0.22678489670294888,0.34933725944790456,0.4762193787562082,100.0,arima,USDEUR_RET,test
0.292839142763826,0.38272491437778305,0.5411461380845529,104.86098731735561,arima,CNYEUR_RET,val
0.22123931211616044,0.34208298823537003,0.47036083182612093,114.65961564273807,arima,CNYEUR_RET,test
0.07531154730920228,0.2106013790276689,0.2744294942406925,100.0,arima,GBPEUR_RET,val
0.08706325905786987,0.21672904665954765,0.2950648387352683,100.0,arima,GBPEUR_RET,test
0.10552166477742442,0.2510517125194841,0.324840983832743,484.0727693934036,arima,CHFEUR_RET,val
0.09648405059947222,0.2250144580659582,0.31061881881088954,179.25131305515006,arima,CHFEUR_RET,test
0.6347498312947456,0.5248759057749084,0.7967118872558295,264.84072198102876,arima,TRYEUR_RET,val
0.3266434716580498,0.41358939246976983,0.5715273148835931,400.9490079314677,arima,TRYEUR_RET,test
0.18026788516881537,0.3219415866706938,0.4245796570360094,103.51778183700662,baseline_ar1,USDEUR_RET,val
0.2269620534903987,0.34845253793756475,0.47640534578276794,100.653055831858,baseline_ar1,USDEUR_RET,test
0.29368085965861074,0.3834545054705723,0.5419232968406237,104.4986972526289,baseline_ar1,CNYEUR_RET,val
0.2213305648146003,0.341243695270223,0.4704578246927139,109.54886501805387,baseline_ar1,CNYEUR_RET,test
0.07532879591321882,0.21069732371560942,0.2744609187356532,103.3132162842848,baseline_ar1,GBPEUR_RET,val
0.08701522212891129,0.21669473065403755,0.2949834268715978,103.81255260878383,baseline_ar1,GBPEUR_RET,test
0.10590428121569073,0.2507895425456905,0.32542937976724035,297.80065580347707,baseline_ar1,CHFEUR_RET,val
0.0959320592996349,0.22480436526101455,0.30972900945767884,178.82868705198044,baseline_ar1,CHFEUR_RET,test
0.5678439806024146,0.467911004390584,0.7535542320247526,127.94334320048463,baseline_ar1,TRYEUR_RET,val
0.2758078944116074,0.3694181227557064,0.5251741562678113,209.78271574943275,baseline_ar1,TRYEUR_RET,test
0.18067669745344375,0.32194702999513797,0.4250608161821597,100.54392048947926,baseline_mean,USDEUR_RET,val
0.227045246909047,0.3487381988507146,0.47649265147434017,101.69584264928066,baseline_mean,USDEUR_RET,test
0.30228399557791097,0.3870879686421742,0.5498035972762555,101.40170456381499,baseline_mean,CNYEUR_RET,val
0.22306371689221005,0.343340975228618,0.4722962173172786,106.33953492442593,baseline_mean,CNYEUR_RET,test
0.07530748247884368,0.21059819182955364,0.27442208817594055,100.00478665500852,baseline_mean,GBPEUR_RET,val
0.08706596010301772,0.21672159031838806,0.29506941573639534,112.24562916906203,baseline_mean,GBPEUR_RET,test
0.10521718063324845,0.25063519619475827,0.3243719788040398,194.4722374758838,baseline_mean,CHFEUR_RET,val
0.09765191471597523,0.2271127146296151,0.31249306346857564,222.3894533028186,baseline_mean,CHFEUR_RET,test
0.5724115768091773,0.4653945276982011,0.7565788635754883,128.0433220895594,baseline_mean,TRYEUR_RET,val
0.2681635367610732,0.3628292635862084,0.5178450895403693,212.59316037095778,baseline_mean,TRYEUR_RET,test
0.18046652319758202,0.3218216190811078,0.42481351578967214,100.0,baseline_rw,USDEUR_RET,val
0.22678489670294888,0.34933725944790456,0.4762193787562082,100.0,baseline_rw,USDEUR_RET,test
0.30193013401972346,0.38661773837813335,0.5494816958004365,100.0,baseline_rw,CNYEUR_RET,val
0.22297532999622213,0.3439868022256715,0.47220263658330214,100.0,baseline_rw,CNYEUR_RET,test
0.07531154730920228,0.2106013790276689,0.2744294942406925,100.0,baseline_rw,GBPEUR_RET,val
0.08706325905786987,0.21672904665954765,0.2950648387352683,100.0,baseline_rw,GBPEUR_RET,test
0.10524760469287045,0.2504546317988827,0.32441887228222477,100.0,baseline_rw,CHFEUR_RET,val
0.0977156750519097,0.22661135427774876,0.3125950656230992,100.0,baseline_rw,CHFEUR_RET,test
0.5873238659044864,0.4775943599429188,0.7663705800097538,100.0,baseline_rw,TRYEUR_RET,val
0.27390558566153567,0.36211975719536926,0.5233599007007851,100.0,baseline_rw,TRYEUR_RET,test
0.18023994211438646,0.3218705699603929,0.42454674903287914,108.21866318997944,hybrid_arima_mlp,USDEUR_RET,val
0.22862688709874832,0.35129225132930647,0.47814944013221256,106.47006740993801,hybrid_arima_mlp,USDEUR_RET,test
0.29566861508108416,0.38450617897230616,0.5437541862653419,105.48631668830251,hybrid_arima_mlp,CNYEUR_RET,val
0.22274237725643573,0.34255954846218173,0.4719559060510163,114.7179145907216,hybrid_arima_mlp,CNYEUR_RET,test
0.07508630220215178,0.21058759408021227,0.2740187989940686,115.39770409688843,hybrid_arima_mlp,GBPEUR_RET,val
0.08733029716257293,0.21754446864696964,0.2955169997860917,258.18992054386877,hybrid_arima_mlp,GBPEUR_RET,test
0.10637872398767814,0.2514877327884665,0.3261575140751446,606.9005613630499,hybrid_arima_mlp,CHFEUR_RET,val
0.0951582044017252,0.2231334311426972,0.3084772348192411,230.87163220541473,hybrid_arima_mlp,CHFEUR_RET,test
0.6059624264938787,0.5094264230252985,0.7784358846391132,256.3760105164022,hybrid_arima_mlp,TRYEUR_RET,val
0.30695498449584824,0.4014166417296007,0.5540351834458244,379.47818813965506,hybrid_arima_mlp,TRYEUR_RET,test
0.178193160609695,0.319988602022528,0.42212931740130893,114.26255727742503,hybrid_arima_svr,USDEUR_RET,val
0.23341965406416723,0.3533520714510855,0.48313523372257505,105.6289969844632,hybrid_arima_svr,USDEUR_RET,test
0.28813129160389495,0.3823453161467523,0.5367786243917458,112.20833089425287,hybrid_arima_svr,CNYEUR_RET,val
0.22253176870618238,0.34489126270029025,0.4717327301620933,128.07620001235372,hybrid_arima_svr,CNYEUR_RET,test
0.07605030661733776,0.21112793472765445,0.27577220058834384,109.24216905532016,hybrid_arima_svr,GBPEUR_RET,val
0.08653273560311203,0.21647911333028674,0.2941644703275908,348.1890949514897,hybrid_arima_svr,GBPEUR_RET,test
0.1247888523648389,0.2791143384589469,0.3532546565366675,1329.6011661324078,hybrid_arima_svr,CHFEUR_RET,val
0.11180550308317426,0.2544825988824859,0.3343732989985508,980.334863951604,hybrid_arima_svr,CHFEUR_RET,test
0.6805895389548506,0.5664892701461753,0.8249785081775468,405.86860857001017,hybrid_arima_svr,TRYEUR_RET,val
0.3769307880508711,0.46893147607635227,0.6139468935102377,498.99626305196927,hybrid_arima_svr,TRYEUR_RET,test
0.1799615218460366,0.3217213239948246,0.42421871934891864,109.07258168858591,hybrid_var_mlp,USDEUR_RET,val
