MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.1693399918840109,0.2997480865509562,0.4115094067989344,133.81084043111233,hybrid_arima_mlp,USDPHP_RET,val
0.2894009065845674,0.37727547283116347,0.5379599488666117,124.59205953484317,hybrid_arima_mlp,USDPHP_RET,test
0.2937019058011123,0.39691159511721985,0.5419427145013689,122.36445216552274,hybrid_arima_mlp,CNYPHP_RET,val
0.2962097773355537,0.3778030600899426,0.5442515754093448,175.8594654445093,hybrid_arima_mlp,CNYPHP_RET,test
0.4410115479958081,0.4888388273774993,0.6640870033330031,120.53637706292744,hybrid_arima_mlp,JPYPHP_RET,val
0.5733565089479901,0.5740742746614024,0.7572030830285823,131.41173100725447,hybrid_arima_mlp,JPYPHP_RET,test
0.16588430423995956,0.29323739725117887,0.40728896896424727,186.9211475503073,hybrid_arima_mlp,HKDPHP_RET,val
0.2874993509204271,0.37613267296990954,0.5361896594680161,158.91067285221203,hybrid_arima_mlp,HKDPHP_RET,test
0.14036568327349655,0.2749245621501505,0.3746540848215812,378.131509961492,hybrid_arima_mlp,SGDPHP_RET,val
0.276506010195721,0.3676479073000958,0.5258383879061332,154.29862555362718,hybrid_arima_mlp,SGDPHP_RET,test
0.16934119752050003,0.300358541472085,0.4115108716917453,133.96195404922798,hybrid_arima_svr,USDPHP_RET,val
0.28121102825204297,0.37306439885547144,0.5302933417006506,122.95129318228963,hybrid_arima_svr,USDPHP_RET,test
0.32711056988280846,0.40744900742770385,0.5719358092328268,130.29410802478674,hybrid_arima_svr,CNYPHP_RET,val
0.30513976305340157,0.38208094536779436,0.552394571889878,155.79422395857353,hybrid_arima_svr,CNYPHP_RET,test
0.4409928871398198,0.48940877368256397,0.6640729531759443,112.11502743201267,hybrid_arima_svr,JPYPHP_RET,val
0.5708076145566707,0.5732557703146773,0.7555181100123747,122.90109847600854,hybrid_arima_svr,JPYPHP_RET,test
0.1668581172075553,0.2938931371368447,0.40848270123415914,183.41405417715367,hybrid_arima_svr,HKDPHP_RET,val
0.2804411117568461,0.37218285400536955,0.529566909612795,158.29151481732038,hybrid_arima_svr,HKDPHP_RET,test
0.13817467254093416,0.27372574898896446,0.3717185394097719,371.53339929188394,hybrid_arima_svr,SGDPHP_RET,val
0.265741256779486,0.36636729890327274,0.515500976506821,151.99793879216745,hybrid_arima_svr,SGDPHP_RET,test
0.17412915219730574,0.30885315977751676,0.41728785292326176,155.5018105474199,hybrid_var_mlp,USDPHP_RET,val
0.29066894152859296,0.38113093617542937,0.5391372195727104,151.8070036702679,hybrid_var_mlp,USDPHP_RET,test
0.32715923932903157,0.4095936351732965,0.571978355647337,133.5530071298934,hybrid_var_mlp,CNYPHP_RET,val
0.30370965184767906,0.3874582970848498,0.5510985863234265,209.9572959665426,hybrid_var_mlp,CNYPHP_RET,test
0.4753469523276177,0.5127127164825472,0.6894540973318076,156.13458222955123,hybrid_var_mlp,JPYPHP_RET,val
0.5753563164495478,0.5746545940118648,0.7585224561274029,178.6741984118259,hybrid_var_mlp,JPYPHP_RET,test
0.17078001426286601,0.3033776279884769,0.4132553862478576,230.4863897921469,hybrid_var_mlp,HKDPHP_RET,val
0.29155502551381485,0.3810510540091337,0.5399583553514241,248.67704993336906,hybrid_var_mlp,HKDPHP_RET,test
0.15838727743247846,0.29685393300578994,0.39797899119486,864.5235623750469,hybrid_var_mlp,SGDPHP_RET,val
0.2962687592990629,0.3808365065262671,0.5443057590169912,164.30763026431117,hybrid_var_mlp,SGDPHP_RET,test
0.17264265832812298,0.30803683444404983,0.4155028980983442,155.0786819755684,hybrid_var_svr,USDPHP_RET,val
0.2858629125408868,0.378315297273259,0.5346614934151204,147.14399109329125,hybrid_var_svr,USDPHP_RET,test
0.3645187494227846,0.4257908571846391,0.6037538814970754,146.76808866707478,hybrid_var_svr,CNYPHP_RET,val
0.3147230183117488,0.3938235580317817,0.5610017988489421,204.7130486500974,hybrid_var_svr,CNYPHP_RET,test
0.478164947397718,0.5139947822703114,0.6914947197178862,152.228681742267,hybrid_var_svr,JPYPHP_RET,val
0.5741140894938693,0.5756107485290175,0.7577031671399225,174.91917288863596,hybrid_var_svr,JPYPHP_RET,test
0.1699083156648956,0.3019153080564976,0.4121993639792468,221.4663311852646,hybrid_var_svr,HKDPHP_RET,val
0.2832628363047745,0.3764438963544827,0.5322244228751387,257.9369801476702,hybrid_var_svr,HKDPHP_RET,test
