Date,Pair,Model,Actual,Forecast,lo50,hi50,lo90,hi90
2024-09-25,CNYPHP_RET,hybrid_arima_mlp,0.1852104687373324,-0.0845833662951061,-0.3121795127847267,0.14301278019451452,-0.6396138137221637,0.47044708113195155
2024-09-26,CNYPHP_RET,hybrid_arima_mlp,-0.2645946377308981,-0.0361001436799882,-0.2672980552153103,0.1950977678553339,-0.5999140845698141,0.5277137972098378
2024-09-27,CNYPHP_RET,hybrid_arima_mlp,0.2888207351790959,0.0089403133452438,-0.22438840611970645,0.24226903281019407,-0.5600699513699355,0.5779505780604232
2024-09-30,CNYPHP_RET,hybrid_arima_mlp,0.5719458687150089,-0.0240247841185937,-0.2684972992947881,0.22044773105760068,-0.6202110182649145,0.5721614500277272
2024-10-01,CNYPHP_RET,hybrid_arima_mlp,0.091632494945273,-0.0744623952864742,-0.319428287524336,0.17050349695138756,-0.6718518101347144,0.5229270195617659
2024-10-02,CNYPHP_RET,hybrid_arima_mlp,0.0226897266453082,-0.0251383035291205,-0.2687557225079844,0.2184791154497434,-0.6192392456688864,0.5689626386106454
2024-10-03,CNYPHP_RET,hybrid_arima_mlp,-0.157114727278989,-0.0104395496903149,-0.2559377238086162,0.23505862442798636,-0.6091270210074994,0.5882479216268696
2024-10-04,CNYPHP_RET,hybrid_arima_mlp,-0.1282099591528549,0.0061534030332908,-0.2197924047526823,0.23209921081926388,-0.5448524234007508,0.5571592294673324
2024-10-07,CNYPHP_RET,hybrid_arima_mlp,0.5400294356045445,0.0082761114088621,-0.22121413370802817,0.23776635652575234,-0.5513734054742436,0.5679256282919678
2024-10-08,CNYPHP_RET,hybrid_arima_mlp,0.8188950537970672,-0.0505629442580798,-0.294887930945016,0.1937620424288564,-0.6463894060415372,0.5452635175253775
2024-10-09,CNYPHP_RET,hybrid_arima_mlp,-0.4794225382629632,-0.1450398708610975,-0.3905895124476447,0.10050977072544973,-0.7438528540218218,0.4537731122996268
2024-10-10,CNYPHP_RET,hybrid_arima_mlp,0.1112042256608796,0.0136777723688929,-0.22788937792100833,0.2552449226587941,-0.5754232540634577,0.6027787988012435
2024-10-11,CNYPHP_RET,hybrid_arima_mlp,0.4579978694612074,-0.0076168776991706,-0.2536662470372359,0.2384324916388947,-0.6076485287582526,0.5924147733599113
2024-10-14,CNYPHP_RET,hybrid_arima_mlp,0.011650576975778,-0.0476404243813354,-0.29372970283195093,0.19844885406928012,-0.6477694003421647,0.5524885515794938
2024-10-15,CNYPHP_RET,hybrid_arima_mlp,0.0205816939111784,-0.0137585539726705,-0.23559309893942276,0.20807599099408175,-0.5547383932481534,0.5272212853028125
2024-10-16,CNYPHP_RET,hybrid_arima_mlp,0.0539537361040501,-0.0079368332401678,-0.22859948943788191,0.2127258229575463,-0.5460588299825231,0.5301851635021875
2024-10-17,CNYPHP_RET,hybrid_arima_mlp,0.149184678209182,-0.0089223143050057,-0.22862805918699936,0.21078343057698795,-0.5447107262134168,0.5268660976034054
2024-10-18,CNYPHP_RET,hybrid_arima_mlp,-0.2239520573240999,-0.0165173363272619,-0.237680730898029,0.20464605824350518,-0.5558604655339675,0.5228257928794436
2024-10-21,CNYPHP_RET,hybrid_arima_mlp,-0.0003461598043435,0.0096293842290955,-0.20575402133809537,0.2250127897962864,-0.5156182959453713,0.5348770644035624
2024-10-22,CNYPHP_RET,hybrid_arima_mlp,-0.0421647577679225,-0.0003516503433206,-0.20575401837570662,0.2050507176890654,-0.5012589371755758,0.5005556364889345
2024-10-23,CNYPHP_RET,hybrid_arima_mlp,0.1231564505371748,0.0001911936983967,-0.20395220400314398,0.2043345913999374,-0.4976458879620924,0.49802827535888583
2024-10-24,CNYPHP_RET,hybrid_arima_mlp,0.5263887014972574,-0.0119822273187348,-0.21759432922267552,0.19362987458520592,-0.5134009845179759,0.48943652988050634
2024-10-25,CNYPHP_RET,hybrid_arima_mlp,-0.1971113548581709,-0.0600457553647794,-0.2693102703187126,0.14921875958915376,-0.5703715194733759,0.45028000874381713
2024-10-28,CNYPHP_RET,hybrid_arima_mlp,1.1190667523330506,0.0001878707979939,-0.24781939993395852,0.24819514152994632,-0.6046184432043238,0.6049941848003115
2024-10-29,CNYPHP_RET,hybrid_arima_mlp,-0.7910612597175168,-0.1950943372851719,-0.4682341497616428,0.07804547519129901,-0.861190467062448,0.47100179249210417
2024-10-30,CNYPHP_RET,hybrid_arima_mlp,-0.0261500031184682,0.0770943000742889,-0.19800970165482684,0.35219830180340467,-0.5937918266187593,0.747980426767337
2024-10-31,CNYPHP_RET,hybrid_arima_mlp,0.226845946591651,0.0078136741850849,-0.2644000251959074,0.28002737356607715,-0.6560239772581785,0.6716513256283484
2024-11-01,CNYPHP_RET,hybrid_arima_mlp,0.0304932075361462,-0.0182697727721706,-0.2875191502798797,0.25097960473553843,-0.6748784402408691,0.6383388946965279
2024-11-04,CNYPHP_RET,hybrid_arima_mlp,0.066653173792393,-0.0097012290916807,-0.27194925331950237,0.252546795136141,-0.6492359508742733,0.6298334926909119
2024-11-05,CNYPHP_RET,hybrid_arima_mlp,0.5247260158456587,-0.0103228200282309,-0.25393812632655965,0.23329248627009783,-0.6044186100507893,0.5837729699943275
2024-11-06,CNYPHP_RET,hybrid_arima_mlp,-0.1853578690680053,-0.0587346061518693,-0.29528401722192094,0.17781480491818233,-0.6355990543854215,0.5181298420816829
2024-11-07,CNYPHP_RET,hybrid_arima_mlp,-0.2674179315316645,-0.0005454537761719,-0.24404757640079172,0.2429566688484479,-0.5943652268888263,0.5932743193364826
2024-11-08,CNYPHP_RET,hybrid_arima_mlp,-0.5068076750909168,0.0183363097171845,-0.23495292644102653,0.27162554587539556,-0.599350941326676,0.6360235607610449
2024-11-11,CNYPHP_RET,hybrid_arima_mlp,-0.2747472252638792,0.0976864926369454,-0.163389284918871,0.3587622701927618,-0.5389895138075664,0.7343624990814572
2024-11-12,CNYPHP_RET,hybrid_arima_mlp,0.0437918213382706,0.0536271195514195,-0.20750132997577922,0.31475556907861824,-0.5831773361146372,0.6904315752174762
2024-11-13,CNYPHP_RET,hybrid_arima_mlp,-0.009603936591415,0.0010218768361219,-0.2600846609840902,0.2621284146563341,-0.6357291435467798,0.6377728972190235
2024-11-14,CNYPHP_RET,hybrid_arima_mlp,-0.1280879743469964,-0.0018800488351676,-0.2629205341778133,0.25916043650747805,-0.6384699894425861,0.634709891772251
2024-11-15,CNYPHP_RET,hybrid_arima_mlp,0.1969993678470409,0.0061970173570913,-0.25394402581906583,0.2663380605332484,-0.6281994863411321,0.6405935210553148
2024-11-18,CNYPHP_RET,hybrid_arima_mlp,-0.3792471355340932,-0.0161189978851635,-0.2828068493327615,0.25056885356243447,-0.6664809648838944,0.6342429691135675
2024-11-19,CNYPHP_RET,hybrid_arima_mlp,-0.1530376742471781,0.0315928135983954,-0.23660656284152415,0.2997921900383149,-0.6224552544425765,0.6856408816393673
2024-11-20,CNYPHP_RET,hybrid_arima_mlp,0.478948263885641,0.0140235802593447,-0.2627095029433223,0.2907566634620117,-0.6608353281925611,0.6888824887112505
2024-11-21,CNYPHP_RET,hybrid_arima_mlp,0.1527700280363868,-0.0420178592996419,-0.307937144077172,0.22390142547788816,-0.6905055507038834,0.6064698321045997
2024-11-22,CNYPHP_RET,hybrid_arima_mlp,-0.0596727968058155,-0.0256599330220884,-0.29074784272424176,0.23942797668006494,-0.6721201802574231,0.6208003142132464
2024-11-25,CNYPHP_RET,hybrid_arima_mlp,-0.2030572614515401,-0.0044011011267429,-0.2033300470707674,0.19452784481728158,-0.4895218888749666,0.4807196866214808
2024-11-26,CNYPHP_RET,hybrid_arima_mlp,0.2570319853496736,0.0111312001372969,-0.17342707568136084,0.19568947595595465,-0.4389443568698488,0.4612067571444426
2024-11-27,CNYPHP_RET,hybrid_arima_mlp,-0.1674254240170879,-0.0199288391567894,-0.2051002515037066,0.1652425731901278,-0.47149962992277744,0.43164195160919866
2024-11-28,CNYPHP_RET,hybrid_arima_mlp,-0.3893356184817135,0.0046809038551816,-0.1846191889171924,0.1939809966275556,-0.4569583497524175,0.4663201574627807
2024-11-29,CNYPHP_RET,hybrid_arima_mlp,0.03021429417723,0.0522039388003747,-0.1365107654610196,0.24091864306176897,-0.40800774912925036,0.5124156267299997
2024-12-02,CNYPHP_RET,hybrid_arima_mlp,-0.1436588120310007,0.0019371763498936,-0.18608290828398175,0.18995726098376894,-0.45658056794931495,0.46045492064910215
2024-12-03,CNYPHP_RET,hybrid_arima_mlp,-0.3445204619421829,0.0083403479068403,-0.15833136875756884,0.17501206457124943,-0.39811590761636795,0.41479660343004854
2024-12-04,CNYPHP_RET,hybrid_arima_mlp,-0.6630960520213576,0.043803673191327,-0.14573088482365532,0.2333382312063093,-0.41840736227865494,0.5060147086613089
2024-12-05,CNYPHP_RET,hybrid_arima_mlp,0.0352971180634238,0.1499789421056738,-0.038468470781850284,0.3384263549931979,-0.30958091206876365,0.6095387962801113
2024-12-06,CNYPHP_RET,hybrid_arima_mlp,-0.8300197792998781,0.0081583826878506,-0.20078179161770934,0.21709855699341055,-0.5013764236740444,0.5176931890497457
2024-12-09,CNYPHP_RET,hybrid_arima_mlp,0.2193362952780551,0.1790158696311171,-0.0284940627841003,0.38652580204633447,-0.3270310578340149,0.6850627970962491
2024-12-10,CNYPHP_RET,hybrid_arima_mlp,0.4627141007362395,-0.003460416934387,-0.22896748214953072,0.2220466482807567,-0.5533962978128969,0.5464754639441228
2024-12-11,CNYPHP_RET,hybrid_arima_mlp,0.1437083804510244,-0.0466326999234997,-0.2760877370632199,0.1828223372162205,-0.6061963563927842,0.5129309565457848
2024-12-12,CNYPHP_RET,hybrid_arima_mlp,0.4010705175723424,-0.0259040836851446,-0.26818018031633173,0.21637201294604255,-0.61673399178388,0.5649258244135907
2024-12-13,CNYPHP_RET,hybrid_arima_mlp,-0.2832100583069274,-0.0474012530327376,-0.2874639462526984,0.19266144018722317,-0.6328334147081802,0.5380309086427051
2024-12-16,CNYPHP_RET,hybrid_arima_mlp,0.376205494942911,0.0082469927487168,-0.23683579930694973,0.25332978480438334,-0.589427501434921,0.6059214869323545
2024-12-17,CNYPHP_RET,hybrid_arima_mlp,-0.0183451746704645,-0.0333876243777742,-0.27767098734743406,0.21089573859188568,-0.6291125799152789,0.5623373311597305
2024-12-18,CNYPHP_RET,hybrid_arima_mlp,0.5059067652101641,-0.0089014032617338,-0.2557505156736198,0.2379477091501522,-0.6108833586776149,0.5930805521541472
2024-12-19,CNYPHP_RET,hybrid_arima_mlp,0.7684519448947275,-0.0545308864829441,-0.33177752962089513,0.22271575665500695,-0.7306421948768425,0.6215804219109542
2024-12-20,CNYPHP_RET,hybrid_arima_mlp,-1.0541880659714558,-0.1351127210552927,-0.44481325950561285,0.17458781739502743,-0.8903681639778332,0.6201427218672478
2024-12-23,CNYPHP_RET,hybrid_arima_mlp,-0.1769251121269807,0.1649044664017016,-0.14719352850106554,0.4770024613044687,-0.5961975664038941,0.9260064992072974
2024-12-24,CNYPHP_RET,hybrid_arima_mlp,-0.4946927629160246,0.0442511006498975,-0.2720636574396977,0.3605658587394927,-0.7271341992249227,0.8156364005247176
2024-12-25,CNYPHP_RET,hybrid_arima_mlp,-2.305488859939244,0.1022857588550558,-0.3687539306710081,0.5733254483811197,-1.0464216057728264,1.2509931234829381
2024-12-26,CNYPHP_RET,hybrid_arima_mlp,1.5247456396470385,1.90012010419748,1.429247707476803,2.370992500918157,0.7518207104516066,3.048419497943353
2024-12-27,CNYPHP_RET,hybrid_arima_mlp,-0.0565559247903685,-0.1323724253992162,-0.6043981948992917,0.33965334410085923,-1.2834845074074936,1.0187396566090612
2024-12-30,CNYPHP_RET,hybrid_arima_mlp,-0.1104091578816104,-0.0170804771410598,-0.4893237666809556,0.455162812398836,-1.1687230173617802,1.1345620630796607
2024-12-31,CNYPHP_RET,hybrid_arima_mlp,0.206343861712833,0.0010507146730561,-0.47436507061274713,0.47646649995885937,-1.1583284755765424,1.1604299049226545
2025-01-02,CNYPHP_RET,hybrid_arima_mlp,-1.4126524549616364,-0.0185264931102758,-0.5228640476980404,0.4858110614774888,-1.2484361506091597,1.2113831643886082
2025-01-03,CNYPHP_RET,hybrid_arima_mlp,1.4729853890343982,0.6106779507880876,0.08117612654942141,1.1401797750267537,-0.6805988961774773,1.9019547977536524
2025-01-06,CNYPHP_RET,hybrid_arima_mlp,-0.1530807091546298,-0.2010864703132302,-0.7200884201290388,0.31791547950257837,-1.4667576552817352,1.0645847146552747
2025-01-07,CNYPHP_RET,hybrid_arima_mlp,-0.4159495286911399,-0.0139740403263003,-0.5341226865273435,0.5061746058747428,-1.2824416320775043,1.2544935514249038
2025-01-08,CNYPHP_RET,hybrid_arima_mlp,0.218132513751631,0.0424364812683174,-0.4714726717399314,0.5563456342765662,-1.2108150852912094,1.295688047827844
2025-01-09,CNYPHP_RET,hybrid_arima_mlp,0.9001131986075517,-0.0127870093756406,-0.5492198708732222,0.523645852121941,-1.3209663249035406,1.2953923061522594
2025-01-10,CNYPHP_RET,hybrid_arima_mlp,-0.7646353197950053,-0.14137674533846,-0.6758306938146355,0.39307720313771544,-1.4447301576310414,1.1619766669541214
2025-01-13,CNYPHP_RET,hybrid_arima_mlp,0.7738442391602,0.0823385257958756,-0.46732045618036094,0.6319975077721122,-1.2580948488635872,1.4227719004553383
2025-01-14,CNYPHP_RET,hybrid_arima_mlp,-0.1395852095598211,-0.0752917551056157,-0.6195995445454681,0.46901603433423666,-1.4026753710870548,1.2520918608758236
2025-01-15,CNYPHP_RET,hybrid_arima_mlp,-0.0389160093175491,-0.0057110486133651,-0.5497345621233438,0.5383124648966136,-1.3324014112204212,1.320979313993691
2025-01-16,CNYPHP_RET,hybrid_arima_mlp,-0.3929876383437638,-0.0014317519727486,-0.5362632143701246,0.5333997104246274,-1.305705793739184,1.3028422897936867
2025-01-17,CNYPHP_RET,hybrid_arima_mlp,0.3215750428386585,0.047277592754413,-0.4687543669991634,0.5633095525079894,-1.211150785433223,1.3057059709420489
2025-01-20,CNYPHP_RET,hybrid_arima_mlp,-0.1149243041585567,-0.021270440741679,-0.5252875201030976,0.4827466386197396,-1.2503985669580189,1.2078576854746608
2025-01-21,CNYPHP_RET,hybrid_arima_mlp,-0.2553970918516877,0.0005219161299072,-0.5029833238843384,0.5040271561441527,-1.2273580060801088,1.2284018383399233
2025-01-22,CNYPHP_RET,hybrid_arima_mlp,0.9206689227542828,0.0169436434639984,-0.5079054485539285,0.5417927354819252,-1.262986754600451,1.2968740415284479
2025-01-23,CNYPHP_RET,hybrid_arima_mlp,-0.0514250114490299,-0.1232806250919383,-0.49904847989966195,0.2524872297157853,-1.039652030317588,0.7930907801337115
2025-01-24,CNYPHP_RET,hybrid_arima_mlp,-0.1992177430037685,-0.0166162916865305,-0.3885748373947113,0.3553422540216503,-0.9236980733112656,0.8904654899382047
2025-01-27,CNYPHP_RET,hybrid_arima_mlp,0.3202960041996959,0.0077657305525677,-0.36653030285055954,0.3820617639556949,-0.90501639732667,0.9205478584318054
2025-01-28,CNYPHP_RET,hybrid_arima_mlp,0.3000513693340269,-0.0277308658112463,-0.4036528697994475,0.3481911381769549,-0.9444781890387189,0.8890164574162264
2025-01-29,CNYPHP_RET,hybrid_arima_mlp,-0.6838262084385727,-0.0373374295731465,-0.4274537451392431,0.3527788859929501,-0.9886999043640822,0.9140250452177893
2025-01-30,CNYPHP_RET,hybrid_arima_mlp,1.85809196399242,0.1003196998666971,-0.30466997935918255,0.5053093790925768,-0.8873139061105971,1.0879533058439914
2025-01-31,CNYPHP_RET,hybrid_arima_mlp,-0.328583647392146,-0.4426413808626544,-0.8330064364080408,-0.052276325317268,-1.3946104487973123,0.5093276870720036
2025-02-03,CNYPHP_RET,hybrid_arima_mlp,0.0705514055786027,-0.0121304784274948,-0.40232452838553723,0.3780635715305476,-0.9636825212537756,0.939421564398786
2025-02-04,CNYPHP_RET,hybrid_arima_mlp,0.1268179580990671,-0.011239117865851,-0.39163179919478,0.3691535634630779,-0.9388889193777673,0.9164106836460654
2025-02-05,CNYPHP_RET,hybrid_arima_mlp,-0.8648921363276965,-0.0152446629905698,-0.4257441057616574,0.39525477978051776,-1.016314728999728,0.9858254030185885
2025-02-06,CNYPHP_RET,hybrid_arima_mlp,-1.632458998845483,0.1659726184100678,-0.3168116496919512,0.6487568865120867,-1.0113758229776613,1.343321059797797
2025-02-07,CNYPHP_RET,hybrid_arima_mlp,0.1082722040206062,1.157517261426185,0.6578648105697246,1.6571697122826454,-0.0609670039457435,2.3760015267981136
2025-02-10,CNYPHP_RET,hybrid_arima_mlp,-1.078296558306878,0.0390332287761636,-0.47203079891217886,0.550097256464506,-1.2072800341097298,1.2853464916620572
2025-02-11,CNYPHP_RET,hybrid_arima_mlp,0.6852346607562791,0.3994545153467266,-0.1153187139289733,0.9142277446224265,-0.8559042425898578,1.654813273283311
2025-02-12,CNYPHP_RET,hybrid_arima_mlp,0.316970054969748,-0.0384614775625479,-0.5578932800256773,0.48097032490058145,-1.3051809285533469,1.2282579734282513
2025-02-13,CNYPHP_RET,hybrid_arima_mlp,-0.3066642839336916,-0.0418667490945617,-0.5598749650444662,0.47614146685534287,-1.3051145514147964,1.221381053225673
2025-02-14,CNYPHP_RET,hybrid_arima_mlp,0.1789213212795415,0.0110124389436319,-0.5054914054220806,0.5275162833093444,-1.2485667070906812,1.270591584977945
2025-02-17,CNYPHP_RET,hybrid_arima_mlp,0.1284241628374235,-0.0133473043235518,-0.5309980064537491,0.5043033978066455,-1.2757232506902736,1.2490286420431702
2025-02-18,CNYPHP_RET,hybrid_arima_mlp,0.4071924259767441,-0.0160338714630706,-0.538124132864499,0.5060563899383579,-1.2892364096095563,1.2571686666834152
2025-02-19,CNYPHP_RET,hybrid_arima_mlp,0.2166707484384398,-0.0453173237129378,-0.5482129051493634,0.45757825772348776,-1.2717104937153956,1.18107584628952
2025-02-20,CNYPHP_RET,hybrid_arima_mlp,-0.1419475561505274,-0.0331738496340113,-0.5355579625437946,0.46921026327577203,-1.2583197199366913,1.1919720206686688
2025-02-21,CNYPHP_RET,hybrid_arima_mlp,-0.2043386649121388,0.0003439745619269,-0.5021565985398995,0.5028445476637533,-1.2250859029767898,1.2257738521006436
2025-02-24,CNYPHP_RET,hybrid_arima_mlp,-0.151168912411492,0.0124493211694163,-0.4861820544697897,0.5110806968086223,-1.2035448851947896,1.2284435275336223
2025-02-25,CNYPHP_RET,hybrid_arima_mlp,0.4520482553038616,0.0116084103284839,-0.4896593263241932,0.512876146981161,-1.2108149937855743,1.2340318144425422
2025-02-26,CNYPHP_RET,hybrid_arima_mlp,-0.2092541186792136,-0.0400839889240921,-0.5340465420193776,0.4538785641711934,-1.244692507501058,1.164524529652874
2025-02-27,CNYPHP_RET,hybrid_arima_mlp,-0.1001183374539332,0.0040853202680518,-0.3948974601772489,0.40306810071335253,-0.9688994800538893,0.9770701205899928
2025-02-28,CNYPHP_RET,hybrid_arima_mlp,-0.0558203582663642,0.0056509275184828,-0.39120242509648584,0.4025042801334514,-0.96214091457608,0.9734427696130457
2025-03-03,CNYPHP_RET,hybrid_arima_mlp,-0.1988118280921135,0.002754983066848,-0.3919079554593853,0.3974179215930813,-0.9596951758293276,0.9652051419630235
2025-03-04,CNYPHP_RET,hybrid_arima_mlp,-0.3010633708017596,0.0126589297965754,-0.37877352775128836,0.40409138734443917,-0.9419131725925634,0.967231032185714
2025-03-05,CNYPHP_RET,hybrid_arima_mlp,0.1476944882838763,0.0367802504297918,-0.34411766615391226,0.4176781670134958,-0.8921016499284312,0.9656621507880149
2025-03-06,CNYPHP_RET,hybrid_arima_mlp,-0.3868927604361251,-0.0079772690816202,-0.29102830431432375,0.2750737661510833,-0.698243537438953,0.6822889992757125
2025-03-07,CNYPHP_RET,hybrid_arima_mlp,-0.1537610598717438,0.0403914746860538,-0.19997766925083116,0.2807606186229388,-0.5457880172107138,0.6265709665828213
2025-03-10,CNYPHP_RET,hybrid_arima_mlp,0.0874585800649028,0.0147525234326046,-0.15681688435526525,0.18632193122047447,-0.4036475533614876,0.43315260022669677
2025-03-11,CNYPHP_RET,hybrid_arima_mlp,0.2281072290246806,-0.0055713420425892,-0.17526706668779637,0.164124382602618,-0.41940213588067127,0.4082594517954929
2025-03-12,CNYPHP_RET,hybrid_arima_mlp,-0.6620709280294804,-0.0229288590436912,-0.20859275650920606,0.16273503842182369,-0.4757006553624639,0.42984293727508155
2025-03-13,CNYPHP_RET,hybrid_arima_mlp,0.714564205796363,0.1042606756501435,-0.10259119523652317,0.3111125465368102,-0.400181461091334,0.608702812391621
2025-03-14,CNYPHP_RET,hybrid_arima_mlp,-0.078582068395356,-0.0609289404100053,-0.26597744636555737,0.14411956554554678,-0.5609732766613219,0.4391153958413113
2025-03-17,CNYPHP_RET,hybrid_arima_mlp,-0.0384375715293367,-0.0087360247477639,-0.21230902943287103,0.19483697993734325,-0.5051821096976175,0.4877100602020897
2025-03-18,CNYPHP_RET,hybrid_arima_mlp,0.0293629397850412,-0.0022468430251667,-0.19352391182266102,0.18903022577232761,-0.46870727618566804,0.46421359013533464
2025-03-19,CNYPHP_RET,hybrid_arima_mlp,0.0047346904088618,-0.0056246056278717,-0.19102437975388997,0.17977516849814656,-0.4577522939616992,0.4465030827059558
2025-03-20,CNYPHP_RET,hybrid_arima_mlp,-0.442266327347627,-0.0046606279558127,-0.19881978536074518,0.18949852944911977,-0.47814950581532734,0.468828249903702
2025-03-21,CNYPHP_RET,hybrid_arima_mlp,0.0641406450762624,0.0580704976478778,-0.13519525513477387,0.2513362504305295,-0.41323966684198615,0.5293806621377417
2025-03-24,CNYPHP_RET,hybrid_arima_mlp,0.3420461026513234,-0.0001940957441748,-0.20182753146742993,0.2014393399790803,-0.49191022438626,0.4915220328979104
2025-03-25,CNYPHP_RET,hybrid_arima_mlp,-0.2664167415474032,-0.0328707247425919,-0.2217132272733131,0.15597177778812932,-0.4933940696650922,0.4276526201799084
2025-03-26,CNYPHP_RET,hybrid_arima_mlp,0.4345996377760326,0.0096703565428973,-0.19235929872301782,0.21170001180881243,-0.4830120182919896,0.5023527313777841
2025-03-27,CNYPHP_RET,hybrid_arima_mlp,0.4253710953695308,-0.0389636025975779,-0.2543195187623062,0.17639231356715038,-0.5641442453657282,0.4862170401705723
2025-03-28,CNYPHP_RET,hybrid_arima_mlp,-0.8533799263579562,-0.0548714893810355,-0.30094239973756964,0.19119942097549864,-0.6549556717386618,0.5452126929765908
2025-03-31,CNYPHP_RET,hybrid_arima_mlp,0.1638802440348422,0.1373499553088281,-0.10769000317020794,0.38238991378786413,-0.46022008218883836,0.7349199928064946
