Date,USDSGD_RET,CNYSGD_RET,EURSGD_RET,MYRSGD_RET,JPYSGD_RET
2010-02-03,0.33967618763187435,0.29759044204697527,0,0.7439848074058499,-0.1292164668665685
2010-02-04,0.5917004780293942,0.6367331045390686,0,0.23783260281322272,2.1908499713843415
2010-02-05,0.12385649529060128,0.17445600744222742,0,0.1876846551367618,0.4672314084850192
2010-02-08,0.1308635966462703,0.15668051746396708,0,-0.5658457342141707,0.12603820406021024
2010-02-09,-0.4743282938671675,-0.43866283901166186,0,-0.20100917959653664,-1.0554846373011626
2010-02-10,0.03861204767822142,-0.010895847629037801,0,0.29467291651175115,-0.21286704400672601
2010-02-11,-0.4561134726672573,-0.559808637374428,0,-0.17553309376932635,-0.3400984759587523
2010-02-12,0.005572099887791833,-0.047425240745529,0,-0.012033207046042417,-0.17559056138575324
2010-02-15,0.05202810407697554,0.0480235831175782,0,-0.13067422445208923,-0.030231162190505687
2010-02-16,-0.5567434859735282,-0.5563568122709314,0,-0.4509499922030632,-0.7927904852188721
2010-02-17,0.12120345070417976,0.05027184949034809,0,0.5462213808701377,-0.8116849282400816
2010-02-18,0.5844057495713282,0.5913359064243524,0,0.09772272637388857,-0.472762063500655
2010-02-19,-0.1924572719592279,-0.056674067875509285,0,0.810957681122697,0.2414048411964203
2010-02-22,-0.1061766623864843,-0.11312661049267116,0,0.050369925251797565,0.21308553480421502
2010-02-23,0.05137690057152352,0.04006239196119506,0,-0.17597852859744204,1.2650971551588697
2010-02-24,-0.130630245539295,-0.07164802349779718,0,-0.1566248378300416,-0.13050486798271851
2010-02-25,0.02251236906062635,-0.011509442089952669,0,0.41656794149588305,1.1081066864618336
2010-02-26,-0.20418791546722687,-0.22114330711262586,0,-0.5843344264075725,0.2555890458234257
2010-03-01,-0.1537950259741683,-0.13145638462030138,0,0.632191707988998,-0.36565893014375395
2010-03-02,-0.23683721484165324,-0.28276407292233413,0,2.0708056069003176,0.21709427817850604
2010-03-03,-0.11713682975841759,-0.14894011227244605,0,-1.2366824381863282,0.04798093980339799
2010-03-04,0.12751921007275033,0.12261752561004101,0,-0.10010712982702397,-0.48824022281344387
2010-03-05,-0.03270715486211249,-0.017400562308833935,0,0.3683085843385268,-1.244423176287024
2010-03-08,-0.05986244249789377,-0.09560123680048487,0,0.6270826125217239,-0.2532446349479017
2010-03-09,-0.10555118596207437,-0.11105304532347601,0,0.1286993543832474,0.21445717139710468
2010-03-10,-0.06842007794723977,-0.0413678846972248,0,0.39451910512213534,-0.5616995838109488
2010-03-11,0.003601667018226592,-0.02617627775888002,0,0.4643442322913024,-0.23573052006170844
2010-03-12,-0.27929989778820735,-0.27459235670905396,0,0.2629224409182579,-0.18527336756561164
2010-03-15,0.2205459889269625,0.20401900829676722,0,0.02998502547427981,0.4765364031874785
2010-03-16,-0.20768675818842972,-0.2030342448412842,0,0.005426381070151785,-0.14788121793056463
2010-03-17,-0.10285843131697046,-0.14209062364494035,0,0.05632283196774228,-0.24492705405085086
2010-03-18,0.16475490417821703,0.14698283041946036,0,0.17391182055593038,0.08383159005694066
2010-03-19,0.1813271023572029,0.21535520776789824,0,0.20656306285928927,0.13550708597708494
2010-03-22,0.20049732546787843,0.2056186460920805,0,-0.14778405381892745,0.39353311409780084
2010-03-23,0.1051434515899228,0.13085525631121778,0,-0.24393859946919608,0.09232206511366745
2010-03-24,0.3082272116204662,0.33262851795363946,0,0.4691238473905214,-1.4838099073749502
2010-03-25,0.10129474832292701,0.1255212117396629,0,0.16457131699469296,-0.559418122128277
2010-03-26,-0.26321145768105975,-0.2445997873300858,0,0.550540499995827,-0.3184283092309286
2010-03-29,-0.31455587475960767,-0.32308040540247185,0,1.134979578714286,-0.31208903449507097
2010-03-30,0.013800935125617584,-0.008942758491684508,0,0.4725262261094224,-0.3253494165256976
2010-03-31,-0.01651080942367549,-0.02511637392633167,0,0.3119573398787702,-0.7990048926963224
2010-04-01,-0.13635342107924425,-0.14820379704399425,0,0.2668363252013377,-0.5396344291103483
2010-04-02,0.17499277933053176,0.1586831187173606,0,1.9912244914176767,-0.584053252198578
2010-04-05,-0.17132217587895332,-0.15649170522850983,0,-1.6962442236585251,-0.0020162136543018447
2010-04-06,-0.09539855895520087,-0.10168114048341816,0,1.360526756133035,0.48257826731219716
2010-04-07,-0.07050345788648311,-0.08113359974268451,0,0.4822545228676005,0.47876084480886594
2010-04-08,-0.11355591085494122,-0.1156968936987232,0,0.42029048602898234,-0.17737758900468292
2010-04-09,-0.3047578936865188,-0.28865205807829775,0,0.6081416600583196,-0.036108660515778275
2010-04-12,0.08569906598448127,0.01126566681104492,0,-0.633169915825908,0.05913051926208336
2010-04-13,0.009248661983004227,0.007873520699810463,0,-0.42326948395913977,0.020238307795607396
2010-04-14,-1.3050586660416446,-1.298153096775315,0,-1.0777508926584645,-1.4427362162581054
2010-04-15,0.03639566274027459,-0.10579293496037354,0,9.604885587168877e-4,0.25765263756484036
2010-04-16,0.06994213266281891,0.03877489101303382,0,0.17808029442875006,1.0746078688714198
2010-04-19,0.1422236163395384,0.16801169575605138,0,-0.4995166647374878,-0.10606214192651772
2010-04-20,-0.14802410884112402,-0.17674657811592884,0,-0.3395054300332814,-0.9448750428894593
2010-04-21,-0.1999120152286849,-0.2244403909046762,0,0.035575334026365396,-0.14258275739515947
2010-04-22,-0.052042051906991266,-0.0319041442217716,0,-0.2697691905364423,-0.3963037859884693
2010-04-23,-0.14645247882816495,-0.20265927002849532,0,0.333266499683151,-0.7834870755248031
2010-04-26,-0.21716426317067944,-0.24807365755725028,0,0.569709160274589,-0.216522761136925
2010-04-27,0.493555049747999,0.5086271767408463,0,-0.35029071653327365,1.3154958527775875
2010-04-28,0.02714010383960779,0.09171175307506682,0,0.061612115029067493,-0.7674560456397224
2010-04-29,-0.4157203935695995,-0.43121589290020845,0,-0.10382854623125007,-0.5472559008933711
2010-04-30,0.13165651921090243,0.09741206397184077,0,0.10184681804741907,0.3153172486062538
2010-05-03,-0.03314516728132932,0.006066859379557983,0,-0.46769087027737605,-0.9286988734310851
2010-05-04,0.7603705288811624,0.7266935627286174,0,-0.3535157538878005,0.6837914268452997
2010-05-05,0.9384788750130415,0.9802202972401894,-0.25880971753024673,0.2705974702195,1.92295140259279
2010-05-06,0.8032503286356433,0.9463796224230553,-0.6471088858053269,-0.028617791393696385,4.113968417209703
2010-05-07,-0.5956618723948002,-0.4796059010863273,0.2938140052333094,-0.09580536548611424,-1.163183031950544
2010-05-10,-0.9589824304813221,-1.0147887721634596,-0.7947549474640301,0.21447887847960767,-2.7807389425485862
2010-05-11,0.05841038155908488,-0.03615448972978816,-1.0798035951727756,-0.10909102219023081,0.6821833122802441
2010-05-12,-0.2423477772002747,-0.24674763977197742,-0.20166421754352082,0.46730577792762934,-0.9668122056543625
2010-05-13,0.18894952743286322,0.12680099864943345,-0.6234567068630972,2.5449749915213005,0.5573930800815318
2010-05-14,0.3801932355843217,0.39148009770398307,-1.1528357469526327,-0.44744269983594354,0.765071470805305
2010-05-17,0.06648427886418143,0.13250138488714844,0.29532276455488915,1.6618960487482073,0.02061655149599639
2010-05-18,0.5940461840137203,0.6003417047004709,-1.1766179871617601,-2.159953675273897,1.3002238349646542
2010-05-19,-0.015560837359373227,0.017642362879078957,1.6343816718294357,2.8076377925164087,0.40407369219981065
2010-05-20,0.9296850968028879,0.9786125885379091,1.6573603188695898,-1.1855474215182475,3.3957007975351017
2010-05-21,-0.2553683858366187,-0.14733219850043494,0.5266576001237477,-3.119410586911556,-0.743739231387732
2010-05-24,0.23858478616455203,0.225858241414228,-1.5162382478179721,0.6020179259924661,-0.07351823344047606
2010-05-25,0.21116515369112965,0.1712096277646562,0.253403328393439,-2.0998735352518163,0.08310078979073718
2010-05-26,0.06078409771866918,0.15587955889442257,-1.3437190299556845,-0.38811668255863896,0.4195724948021793
2010-05-27,-0.8730854453831881,-0.9257991754138053,0.4350198469110743,-0.05792403988114839,-1.8402823654600526
2010-05-28,0.5334029686975252,0.44788564123480223,-0.12080046387816754,-0.12124305936344934,0.21734712973941417
2010-05-31,-0.5610816365860332,-0.46755453077848697,-0.36623813804795624,1.294641118536815,-0.652842348465043
2010-06-01,0.8783804632862544,0.8191848866940054,0.36366236861990553,-0.4193846997334141,0.9028523392824195
2010-06-02,-0.5336417729796472,-0.5427977713116595,-0.4916308589552181,0.3071907372795257,-1.6836325535355106
2010-06-03,0.1845112932252205,0.2177315802644622,-0.3543166672354549,0.8379878445732631,-0.3728668075072536
2010-06-04,0.4538809530943582,0.4694989934514781,-1.2320812177150495,0.3816155820374605,1.2483398625101056
2010-06-07,0.4354362560237284,0.44274341978273657,-0.026147023677839196,-1.164893844144265,0.8416508485443625
2010-06-08,-0.42301374500352346,-0.3420086547196645,-0.07635813732519314,-0.6449991464559182,-0.20770667774309876
2010-06-09,0.034050707970713,0.016756509524932007,0.19968438617008702,-0.21982631786099832,0.0644868573456772
2010-06-10,-0.6910578528059177,-0.7032600441072174,0.24779313748663778,0.10300962846678208,-0.6343417637155531
2010-06-11,-0.23847590822156492,-0.33744768978004536,-0.11225230213702464,0.7017933019017768,-0.5927853073967613
2010-06-14,-0.31650952372360175,-0.38872896060676587,0.5489965698520362,0.32797312312520066,-0.3393032015354744
2010-06-15,-0.4059881455741888,-0.45320537209691575,0.45701198658696895,-0.4392543002497163,-0.2683510032733699
2010-06-16,0.11640779840094773,0.06216548501706566,0.10342921179502335,0.2859476234898265,0.21066111154195188
2010-06-17,-0.10109847232837936,-0.04564800539957499,0.4757794077526494,-0.0598971108896125,0.5250731545743995
2010-06-18,-0.5301549485083884,-0.522565571653882,-0.39866149739523643,0.07211470877728537,-0.3352013770472264
2010-06-21,-0.4944443285861511,-0.09156576109507591,-1.1099136340365767,0.713191185750753,-0.8288719426347171
2010-06-22,0.5238422983687926,0.30935369256578765,0.174861433382451,0.6479123412009629,0.9995140374990648
2010-06-23,0.20286435831558972,0.2627052554665723,0.5526622032854088,0.40208251160420344,0.9583353335199875
2010-06-24,0.26146930184162814,0.4127719930990413,0.3651654400137196,-0.4759960104921399,0.61560806519203215
2010-06-25,-0.3299550369947559,-0.16106444581310003,-0.06743250250108873,-0.31258425932561273,0.24360755845697724
2010-06-28,-0.019747127051119327,-0.021147811339843135,-0.7169046789084679,-0.002189724451457181,-0.16677657377884691
2010-06-29,1.120862539748526,1.0387670982198198,0.37037565544622647,0.49355371296737965,1.8556840176947318
2010-06-30,-0.14755893900675876,0.1922374770897114,0.15755284950700604,0.05392083832082234,0.17565337549261717
2010-07-01,-0.76139678910029,-0.6942322771084202,1.4706701196897676,0.035745556496203604,0.19276728595749829
2010-07-02,0.21462409049322892,0.2851317335309849,0.7657973897909709,0.35387057761595425,0.041243578668140414
2010-07-05,-0.02097410510730007,-0.049212899322709655,-0.174706910740954,0.7787746908378863,0.16651955777251146
2010-07-06,-0.33724006144036517,-0.3959785157548513,0.3690557513877789,-0.1541057022600139,-0.14195898977597182
2010-07-07,-0.24801332601434095,-0.2904211737603194,-0.14317820072240253,-0.2942562777078957,-0.5243410500037574
2010-07-08,-0.39491277474447156,-0.3699145861320742,0.11204743721105478,0.0492304309921478,-1.2125715740751473
2010-07-09,0.12362509712075682,0.1286119034029261,-0.26101866817423847,0.16104876587083344,-0.1139557340292709
2010-07-12,0.144668424474183,0.1443692428152276,-0.30815139665334257,0.027605006127159125,0.02306725604853327
2010-07-13,-0.5463336984925017,-0.5300441273384522,0.4598956251060108,-0.6213076665189465,-0.7191342838267499
2010-07-14,-0.11445489547655992,-0.15607108847263712,0.08811054746691575,1.9160611535629442,0.47804180810618246
2010-07-15,-0.06983323264320025,-0.15011719545142746,1.3864536514387888,-1.2040146034268815,1.0034058046330587
2010-07-16,0.15524888078777765,0.1532709821725219,0.23563115879591445,-0.6839992000407331,1.1319581207731622
2010-07-19,0.15747737432264955,0.1099231673006223,0.27982040791970964,-1.0428178068389073,0.022385208749862592
2010-07-20,-0.27381623533007116,-0.26427142081903165,-0.6370951202679034,-0.20727025488342776,-0.8483466946773449
2010-07-21,0.4094231801587099,0.3820589865758804,-0.5295282139508752,-0.04065248071248442,0.7905343242614693
2010-07-22,-0.5395402974762302,-0.48973741336184917,0.455676809843869,0.11230614045857912,-0.7999005309375005
2010-07-23,-0.1205670511952193,-0.18139095499652924,-0.03046889582618329,0.610859227747803,-0.6122994643127857
2010-07-26,-0.6816114915703755,-0.7302359179000367,-0.051114879220735335,-0.6577614175363684,-0.12066492345517758
2010-07-27,0.05379796558186193,0.0323885856990378,0.04242281401622772,0.1914553712047763,-0.8674103452495943
2010-07-28,0.34189338319732804,0.31476634211768184,0.3860429633015277,0.054525648601551735,0.7217714909785504
2010-07-29,-0.26222051716427874,-0.22465974372772088,0.3707517827738375,-0.07573099359742982,0.6392460181272447
2010-07-30,-0.23861621901582591,-0.22751182509312903,-0.5151053389682311,-0.22915281217344652,0.08991604109210935
2010-08-02,-0.816124397228027,-0.8211664885221673,0.24429060853896806,-0.05962431610772714,-0.955709898709165
2010-08-03,0.025723848343785247,-0.045886114950610915,0.4430170776049846,0.03836659601869519,0.9269819283169312
2010-08-04,-0.0028598123021602957,-0.032546780261467456,0.016908266139170087,-0.23695151681835147,0.06255168793502686
2010-08-05,0.18518480547479182,0.19860631694726177,-0.33091553988454514,0.6796920339103616,-0.4105745683894209
2010-08-06,0.10490676838333804,0.13416871490670657,0.28015547738251334,0.4861095427632466,0.6249887524295399
2010-08-09,-0.5125768252011529,-0.4474317424171609,0.28016058176749986,-0.20259138883347722,0.06786657736393045
2010-08-10,0.11163992124068077,0.12127318690950695,-0.2866224553953005,0.39593589763858833,-0.49337471405145245
2010-08-11,0.36831780158358657,0.2605431949601712,0.01645140464901477,-1.041629103115241,0.966405776718123
2010-08-12,0.9761381137556088,0.9939152071535642,-1.637324712799254,0.2630476992767763,1.2421547189723086
2010-08-13,-0.3155294428116695,-0.3886615149540192,-0.5238711630484667,0.4543470401939036,-1.3258244410788151
2010-08-16,0.07962574480488252,-0.11006107938367071,-0.4558233993286125,-0.24089575949985953,-0.07879000947785363
2010-08-17,-0.057027493250314594,-0.19757596875067146,0.24208183915111336,0.7878362039386357,0.8985049460616149
2010-08-18,-0.5573651525039386,-0.3930229553451966,-0.07075377734495619,0.08861450852000918,-0.8301652414958506
2010-08-19,-0.1737531203964522,-0.20093367156249037,-0.3308473730356006,0.23342821880415013,-0.021734907332301878
2010-08-20,0.19259021257861583,0.1680851270232075,-0.18094111718465775,0.4133650690851241,0.3047293328412749
2010-08-23,0.17633729391889544,0.20266945032233802,-0.5604312572496694,0.3023580472781834,-0.04475339052896535
2010-08-24,0.007103693264997285,-0.12960209930965838,-0.6506136183452339,-0.34466313039855634,0.48175304022683474
2010-08-25,0.3506120941212474,0.3701353030510457,0.275737960250194,0.49909474958062844,1.496400446876553
2010-08-26,-0.29928265005652566,-0.2739058636464322,-0.039587871177132,0.011095857465586695,-0.7745320382535693
2010-08-27,-0.19657174152487789,-0.23297637698596793,0.12184568966949469,-0.36862708167595787,0.1555719360910441
2010-08-30,-0.26425394784126527,-0.28757048612627406,0.09093870508205129,-0.4026158763600084,-1.6314097720326668
2010-08-31,0.24330996286562914,0.16526502356666867,-0.37097603526324074,-0.10798269988812581,1.291078921291398
2010-09-01,-0.019019043376042037,-0.09090898851285482,0.12825287156652004,0.7646169398203115,0.5546313865991112
2010-09-02,-0.5368783631847056,-0.6073125598432355,0.3396949336922732,-0.202870821887277,-0.8735923442823669
2010-09-03,-0.14716734610514756,-0.12862183891054446,0.07086245120315354,0.26215397007932484,0.05499413864923412
2010-09-06,-0.21570170310509781,-0.17517280177658057,0.34608196442714345,-0.25537335736924416,-0.43290525099576155
2010-09-07,0.13603561945972933,0.3398055993620169,-0.043349035706068934,-0.5284704192110625,0.4770613911075099
2010-09-08,0.35097099604453214,0.31206718414003715,-1.1421829091045566,1.1112043591026963,0.8340422987794154
2010-09-09,-0.4449298279073765,-0.46178017102957186,-0.046744211242434795,-0.05226221283164123,-0.6394773856812375
2010-09-10,-0.08817407144542097,0.06576803609729495,-0.4115058784538752,-0.11008525503563027,-0.094933298859719
2010-09-13,-0.32587253169099967,-0.161922825743427,-0.18102102980631102,-0.21514628132255104,-0.8007543199066511
2010-09-14,-0.1270129818781856,0.0601863739615491,1.0767464299695648,-0.1911943258960241,0.5977357485034416
2010-09-15,-0.26855794870108557,-0.0639272476329483,0.7147681799889716,-0.6502136066330383,0.5433516184668967
2010-09-16,0.3312281666725171,0.4122263970026151,0.5322395624259412,-0.04463187484414041,-2.7949029154946317
2010-09-17,0.010218440990600507,0.2970692351113151,0.5341668970074596,0.4491696498740919,-0.3194795643208822
2010-09-20,-0.15057620113092274,-0.13341281968005864,-0.3201325788709059,-0.0059720574455067454,-0.012810325682531126
2010-09-21,-0.13993302004491667,0.022655277309621302,0.00955505800789582,0.8882014420002556,-0.19475569957832845
2010-09-22,-0.3713865564437355,-0.240964664453486,1.0930952636675757,-0.4605808143003232,0.3753461422014552
2010-09-23,-0.27825728856193455,-0.23887425676263085,0.7923122354778638,-0.8673311360528624,0.4991157623678989
2010-09-24,0.23138930937731922,0.17969248249435993,-0.2985760316024464,0.27956617298492636,0.22940178754747112
2010-09-27,-0.5701821946573145,-0.5505362330164713,0.6521013343632412,-0.7771284254574652,-0.3205420294870871
2010-09-28,-0.05892515619128287,0.0812034794602614,-0.2685647775854021,-0.2407107817368196,-0.001672184331214771
2010-09-29,-0.19372644822995333,-0.1932540845563545,0.7681461589409727,-0.017500329321883036,0.24284112474678057
2010-09-30,-0.03465973383021216,-2.226612862211777e-4,0.39459918373842096,0.10093549924800871,0.15023057379932786
2010-10-01,-0.18320154696434968,-0.251340462229466,-0.16067182403706148,-0.058815849492186496,0.07617961335878604
2010-10-04,-0.291039393212495,-0.28319328633904056,-0.019649185728837573,-0.7518427227790576,-0.009292495717242756
2010-10-05,0.19231976785602778,0.16073442162182278,0.3224838652459785,-0.15669405141286402,5.566158403481078e-5
2010-10-06,-0.4301340325316746,-0.40767391439180445,-2.0450958795223406e-4,-0.43791699801280715,-0.04435419899543073
2010-10-07,-0.0170379802024029,-0.08998519588907256,-0.010393609363981461,-0.06479164868953163,0.24959694399349744
2010-10-08,-0.14817276587522307,-0.15091737325650545,0.005889179576953039,-0.9250065646852328,0.5745971506056716
2010-10-11,-0.14436513163515613,0.13242045236303882,0.011628793143240302,1.2753813679812138,0.6068116202310152
2010-10-12,0.21210514939555628,0.2640546500639613,-0.00896270864491832,-0.316551529140523,-0.0757805868249447
2010-10-13,-0.21360015825227316,-0.27364586535700813,-3.474806674791301e-4,-0.4291001896597644,0.14265754675740566
2010-10-14,-0.16659715870413314,-0.04511173271898139,3.8663558225623967e-4,0.1277332464987645,-0.1611391377072878
2010-10-15,-0.5412298164254169,-0.3639987605772252,1.7184999733326438e-4,-0.7619542816169445,-0.15390390046865862
2010-10-18,0.1242254164347245,0.27689228194812276,-6.351314951696456e-4,-0.7328308470806543,0.24716773480023754
2010-10-19,0.2030468771415317,0.19149420628605426,2.3490658873280389e-4,-0.8663392768993702,0.44704028081714875
2010-10-20,1.0602681242479075,1.083437166063733,1.8634447847210473e-5,1.0010987542322918,0.6692391466246843
2010-10-21,-0.8685247154398407,-0.8669022690202398,-4.213920648221291e-6,-0.48214961079825625,-0.27813433857672704
2010-10-22,-0.056630225500586946,-0.090361301965725,-2.4961456294660524e-5,0.06917255946223272,-0.35855892656540767
2010-10-25,-0.2491215410028198,-0.42408393049843013,2.57959824373686e-5,0.07017721002458896,-0.26831307840939433
2010-10-26,-0.3921847097917205,-0.4085720772886592,-5.9303372796880466e-06,-0.305578931179541,0.2055128285565196
2010-10-27,0.29953858616631307,0.16910766871945648,0.03775889756566814,-0.12369501037875463,-0.32468129075090996
2010-10-28,0.5139457763440347,0.2549972565756175,-0.03507944051318354,0.4697307903183465,0.07223248721257078
2010-10-29,-0.003902785338320315,-0.06778790038426664,-3.035404593525995e-4,0.4135579664779753,0.009236507811583014
2010-11-01,-0.9061583243230249,-0.7088061498992193,-4.830749976938326e-4,-0.18828021883491505,0.6181982378275662
2010-11-02,-0.10451579657033915,-0.5067834792562802,-0.06448247805631784,-0.25281826164004184,-0.21752424372865214
2010-11-03,-0.35189455079417026,-0.16936893319468627,-0.004327501069104213,0.4491961204387378,-0.4500542684677054
2010-11-04,-0.14214556316367735,-0.12734850316190593,-4.772930257013906e-4,-0.44858200175490887,-0.6362663084690507
2010-11-05,-0.1785012583857594,-0.038573369605954,-5.580858936420214e-4,-0.6439384591845465,0.06929104166664354
2010-11-08,0.0539169460288824,0.18992511502884302,-0.00226128285014608,-0.7310339202915901,-0.336319743867377
2010-11-09,0.3801823770397702,0.030616402636548676,-0.4506514354539381,-0.40881845836312913,0.4242705005771923
2010-11-10,0.12987964488220424,0.6543845305572316,-0.6426933909088369,1.1907388570120245,-0.49008755197984133
2010-11-11,-0.2611481251719809,-0.03435172981210495,-0.25945505796725227,-0.4514539127293381,-1.0568679820265943
2010-11-12,0.27573762210145575,0.46286972903685497,-0.8507841566636364,-0.2969062384373826,-0.008773838839743628
2010-11-15,0.5231666320546695,0.35665925790054087,0.9736843912171375,-0.7068700593951511,0.4042332001309926
2010-11-16,0.6397721742496156,0.6076890453607313,-0.2464242955886434,0.6623288430928351,-0.17770220036958395
2010-11-17,-0.03896537785978721,0.08731356715919351,-0.6634363741128665,0.41584514616946366,-0.3222232822603114
2010-11-18,-0.31475171653867523,-0.36034556508783144,0.09430388092169727,0.47374377512962373,-0.023577796298691035
2010-11-19,-0.3864868748286524,-0.27227343929224995,0.42714605975413705,0.03298264572007209,-0.913477073664855
2010-11-22,-0.06205346450033061,-0.13962387808754645,0.5864952717510241,0.04370685789453749,-0.016109390955065403
2010-11-23,0.3169829328440481,0.22433534112949818,-0.7135075382643727,-0.4162987793257284,0.548332594785152
2010-11-24,1.1706486035827453,1.1426764841387702,-0.4339740679944447,0.6942533365098008,1.204050852308397
2010-11-25,-0.5646792956222597,-0.5857913733670909,-0.8204796024072533,0.004841791390428951,-0.7960610544201427
2010-11-26,0.2092467593729458,0.23514104963005544,0.03852044999395984,-0.5250413131954464,0.016997549852041924
2010-11-29,0.7342370471510986,0.45202872803058985,-0.10726792199075896,0.5822728723184463,0.09297803213563618
2010-11-30,0.1870828881406934,0.3806312182814531,-0.8189252741338,-0.4274901804639111,0.07015047222637458
2010-12-01,-0.019041700665339174,-0.09569214479158945,-0.9609675706551833,0.370559076430811,0.6560206652895083
2010-12-02,-0.7313260362753856,-0.7019098311864117,0.23416721705101293,-0.5033676026094621,-1.2603153701045813
2010-12-03,-0.30845065527985793,-0.30262887870846256,0.4313101333690864,0.13588119485832006,0.1311525751399152
2010-12-06,-0.45451293504689105,-0.5291731616814042,1.0515812341320154,-0.5038828321274893,0.7312089103848659
2010-12-07,0.3566989956638954,0.4968753192102614,-0.5872446105660385,-0.5528426109097591,0.5130094317245906
2010-12-08,0.28673259605842744,0.38030472444314334,0.02244757188781165,0.736505835934912,-0.6108633298461128
2010-12-09,0.3628379233958443,0.19650992168799095,0.41590720958292865,0.9693665675442257,-0.429883573499923
2010-12-10,-0.2717045323447152,-0.19275658350458824,-0.3585580779137847,-0.0053368429334137435,-0.017406319277219563
2010-12-13,-0.16099781431269622,-0.20069684946171154,-0.5402504701799014,-0.1560522531716382,-0.347409667219407
2010-12-14,-0.41724172654112535,-0.5504978245382576,1.1067806310642574,-0.3458623391484267,0.2441447526584797
2010-12-15,-0.08463620618289104,0.0074126717235153405,-0.3097602728811148,-0.9290381029922594,-0.49098447059157324
2010-12-16,1.1103396812620991,1.088207640797644,0.060234192939107284,1.6045804331367368,0.5005629968594298
2010-12-17,-0.13642233896967162,-0.16589360373641832,-0.026826686307885875,0.6414977099475163,0.15795163193193468
2010-12-20,0.040943698739017154,0.17924542742087085,-0.5004451343638026,-0.3845113195755394,0.0645633442083262
2010-12-21,0.17593982007536257,-0.12018385212173853,-0.2716323031574229,0.14673637138240292,0.4500271498150654
2010-12-22,-0.31280506318823914,-0.031069632368376485,-0.48776696405161374,0.3967499278309665,-0.27300210319512513
2010-12-23,-0.6012657184084091,-0.42304982477142067,-0.4364123704422733,0.013969621489550638,-0.33852613991352626
2010-12-24,0.0031130813761625215,-0.09389192322506452,0.03178383317858537,2.423315977358662,0.606991515135885
2010-12-27,-0.3296035922810878,-0.30284435704764706,-0.6449031142229456,-0.7667110845774088,-0.12083276681498256
2010-12-28,-0.28277358942513137,-0.07540029189797808,0.5445579281747928,-1.1974757906118225,-0.021551554111499577
2010-12-29,0.11866913072900612,0.15407033196850317,-0.7070761573582087,0.4447556504078772,0.5213172864263034
2010-12-30,-0.5848724045291408,-0.4813536157068647,0.4963811847316707,-0.3439758506141388,0.37012312000501535
2010-12-31,-0.3543148206287014,-0.368373643123621,0.24879347248743383,1.198858099848252,-0.10562921486389482
2011-01-03,-0.41487692149798794,-0.1934362655623511,0.03089314235367553,-1.257822610686339,-0.01364924789932188
2011-01-04,0.15709390790465536,0.3338303724694983,0.15618281385801552,-0.19864784135848906,-0.4824669210920802
2011-01-05,0.13265905915365475,-0.059160863670967165,-0.06150762311587635,-0.13378446024900403,-0.3239812629063094
2011-01-06,0.4543257852698014,0.7116665598167786,-0.8322469576690675,-0.11368687059680428,-1.0005939987927848
2011-01-07,0.3821694288774365,-0.14530320215834291,-1.0308563010886767,0.5440482168635408,0.1473184152067461
2011-01-10,-0.1273236641236867,-0.11895827426183819,-0.8094375003998631,0.175566827729619,0.23126890592494131
2011-01-11,0.17631684347824286,0.0057329162416029054,0.6355469815039329,2.4472995391256256,0.5501371405162718
