Date,Actual,Forecast,Set,Pair
2023-01-04,0.3082048048633314,0.023883809904180542,val,USDSGD_RET
2023-01-05,-0.2903143458826761,-0.017604803708702932,val,USDSGD_RET
2023-01-06,0.30369341616356405,-0.027711100628912966,val,USDSGD_RET
2023-01-09,-0.8756097639988971,0.01981023801564963,val,USDSGD_RET
2023-01-10,-0.25448308712946743,0.04179716600076344,val,USDSGD_RET
2023-01-11,0.0939147422464957,-0.0199542881417252,val,USDSGD_RET
2023-01-12,-0.11421212996173702,0.030565262067909105,val,USDSGD_RET
2023-01-13,-0.5775505399397127,0.010351467398154734,val,USDSGD_RET
2023-01-16,-0.19451588448725388,-0.016670502325975917,val,USDSGD_RET
2023-01-17,0.00681869404391893,0.03692655847498402,val,USDSGD_RET
2023-01-18,-0.00681869404391086,0.02796735997306663,val,USDSGD_RET
2023-01-19,0.01666208124629534,-0.04122751182851973,val,USDSGD_RET
2023-01-20,0.0742096170846,0.0026814215182733303,val,USDSGD_RET
2023-01-23,-0.1848635040550483,0.03198902119141325,val,USDSGD_RET
2023-01-24,-0.02730508256770601,-0.022150403998341228,val,USDSGD_RET
2023-01-25,0.1114428281785439,-0.009093618563841166,val,USDSGD_RET
2023-01-26,-0.6072487563008446,0.03323792229570266,val,USDSGD_RET
2023-01-27,-0.05184909774741086,0.0013800761694787028,val,USDSGD_RET
2023-01-30,0.07471996608095505,-0.010866540781432954,val,USDSGD_RET
2023-01-31,0.16144648779821583,0.038375312132788164,val,USDSGD_RET
2023-02-01,-0.02283396969773452,-0.021608413440466184,val,USDSGD_RET
2023-02-02,-0.6666463169353898,-0.028821817801147787,val,USDSGD_RET
2023-02-03,0.40982494669811353,0.05154851927054971,val,USDSGD_RET
2023-02-06,1.082992027284944,0.005073052889077667,val,USDSGD_RET
2023-02-07,0.18099858361560597,-0.06286760694901117,val,USDSGD_RET
2023-02-08,-0.3018465653319588,-0.03174227309094185,val,USDSGD_RET
2023-02-09,0.20082874454509167,0.021346848732212514,val,USDSGD_RET
2023-02-10,-0.0369692104467696,0.009437418791750724,val,USDSGD_RET
2023-02-13,0.31940276043355414,-0.015811108932395956,val,USDSGD_RET
2023-02-14,-0.11814847926693936,-0.016797386650247714,val,USDSGD_RET
2023-02-15,0.03161862100137695,0.018496498209939483,val,USDSGD_RET
2023-02-16,0.5262900603863795,-0.011177344141562018,val,USDSGD_RET
2023-02-17,0.11525362132492192,-0.019962226325828974,val,USDSGD_RET
2023-02-20,0.00149789532336164,-0.002447668003533216,val,USDSGD_RET
2023-02-21,-0.08156094389569507,-0.01344346452969633,val,USDSGD_RET
2023-02-22,0.32060656769772156,0.007585855865372582,val,USDSGD_RET
2023-02-23,-0.00224148675335079,-1.0259539995088884e-4,val,USDSGD_RET
2023-02-24,0.19604673046419263,-0.014742613300347762,val,USDSGD_RET
2023-02-27,0.5021516458876077,-0.013049134889708491,val,USDSGD_RET
2023-02-28,-0.22921387323808767,-0.0012406889198982585,val,USDSGD_RET
2023-03-01,0.13581428471833049,-0.010686434477606171,val,USDSGD_RET
2023-03-02,-0.4765367341708424,-0.013763642263568243,val,USDSGD_RET
2023-03-03,0.4023399305868875,0.04049414817750363,val,USDSGD_RET
2023-03-06,-0.16044223469166624,-0.016418303841629067,val,USDSGD_RET
2023-03-07,-0.00223325497453818,-0.00987575890980606,val,USDSGD_RET
2023-03-08,0.6904769423974101,0.006012532728556064,val,USDSGD_RET
2023-03-09,-0.09307241678952231,-0.00808197187500126,val,USDSGD_RET
2023-03-10,0.00147997436122758,-0.023847781267458103,val,USDSGD_RET
2023-03-13,-0.4324929962372075,-0.01003731813425457,val,USDSGD_RET
2023-03-14,-0.04306114731664945,0.04619060518704737,val,USDSGD_RET
2023-03-15,-0.12778815337540927,-0.004308097927159638,val,USDSGD_RET
2023-03-16,0.43989306730583455,-0.009058675605711275,val,USDSGD_RET
2023-03-17,-0.37374665078986263,0.003629642378711051,val,USDSGD_RET
2023-03-20,-0.4131964980941099,0.006733402961013324,val,USDSGD_RET
2023-03-21,-0.2405093783374901,-0.0038868162316853527,val,USDSGD_RET
2023-03-22,-0.03142084385109463,0.04032581327137996,val,USDSGD_RET
2023-03-23,-0.5378042496728382,0.008562709462509033,val,USDSGD_RET
2023-03-24,-0.15881953609529706,-0.01064540527072505,val,USDSGD_RET
2023-03-27,0.3106286035455554,0.02732249494602812,val,USDSGD_RET
2023-03-28,-0.07512765853029194,0.016229500696644875,val,USDSGD_RET
2023-03-29,-0.24303543563137597,-0.03646831368427178,val,USDSGD_RET
2023-03-30,0.1377671823653282,0.004272318560788163,val,USDSGD_RET
2023-03-31,-0.09784713327027596,0.03856068117152263,val,USDSGD_RET
2023-04-03,0.4493151314099306,-0.01929963949499902,val,USDSGD_RET
2023-04-04,-0.5872172740200042,-0.03840627570458066,val,USDSGD_RET
2023-04-05,-0.07769915226700978,0.04895119529124402,val,USDSGD_RET
2023-04-06,0.2359323062515682,0.0020219924038825665,val,USDSGD_RET
