Date,Actual,Forecast,Set,Pair
2023-01-04,0.02271014078188292,0.008440249372639526,val,USDMYR_RET
2023-01-05,-0.03407256167215794,-0.004209650968747373,val,USDMYR_RET
2023-01-06,-0.38692938180072256,0.005832668860997148,val,USDMYR_RET
2023-01-09,0.3642115008945383,0.07244783315978826,val,USDMYR_RET
2023-01-10,-0.638248745032509,-0.059279711096672294,val,USDMYR_RET
2023-01-11,-0.06863226596618241,0.1105597873640814,val,USDMYR_RET
2023-01-12,-0.0228842554757167,0.02630105241477451,val,USDMYR_RET
2023-01-13,-0.27504221221724123,0.005702112953219929,val,USDMYR_RET
2023-01-16,-0.5638980037512071,0.051469901249534766,val,USDMYR_RET
2023-01-17,-0.4395115473593273,0.11037826575125065,val,USDMYR_RET
2023-01-18,0.24312496966887956,0.09346700637351463,val,USDMYR_RET
2023-01-19,-0.3011006749061135,-0.03571586930983045,val,USDMYR_RET
2023-01-20,-0.11604126970002256,0.050640726529718114,val,USDMYR_RET
2023-01-23,-0.5355756130324211,0.02791599121108157,val,USDMYR_RET
2023-01-24,-0.02334915396647861,0.10174547545977847,val,USDMYR_RET
2023-01-25,0,0.01572275228991049,val,USDMYR_RET
2023-01-26,0.02334915396648738,4.967654522442834e-4,val,USDMYR_RET
2023-01-27,-0.9383123439272896,-0.004328101245980265,val,USDMYR_RET
2023-01-30,-0.03536165307276066,0.17343291228679578,val,USDMYR_RET
2023-01-31,0,0.026517876043407444,val,USDMYR_RET
2023-02-01,0.512653780128457,7.523376481226585e-4,val,USDMYR_RET
2023-02-02,0.00469746218573713,-0.09502774566115356,val,USDMYR_RET
2023-02-03,-0.4819895892414131,-0.011777719195482927,val,USDMYR_RET
2023-02-06,0.29416528727753155,0.08924375623240904,val,USDMYR_RET
2023-02-07,0.16435715770361203,-0.04427318315674761,val,USDMYR_RET
2023-02-08,0.8991783434058345,-0.03672448141986484,val,USDMYR_RET
2023-02-09,-0.08140919537196324,-0.1701724127534751,val,USDMYR_RET
2023-02-10,0.3368297376391082,-0.004040124820889945,val,USDMYR_RET
2023-02-13,0.4165737675367382,-0.06070420938752563,val,USDMYR_RET
2023-02-14,0.6904563588962702,-0.08438416321610931,val,USDMYR_RET
2023-02-15,-0.2986107895350274,-0.1368488334885149,val,USDMYR_RET
2023-02-16,0.9843216585613552,0.0406619814246898,val,USDMYR_RET
2023-02-17,0.26162463792371565,-0.17610506482839067,val,USDMYR_RET
2023-02-20,0.6341291069409256,-0.06943784419654253,val,USDMYR_RET
2023-02-21,-0.03387253064925078,-0.12311114413676971,val,USDMYR_RET
2023-02-22,0.04515364913674324,-0.0072126677791015115,val,USDMYR_RET
2023-02-23,0.20296097628271825,-0.007649221994895428,val,USDMYR_RET
2023-02-24,-0.16910373427626654,-0.0385824012536603,val,USDMYR_RET
