Date,Pair,rolling_vol_252,rolling_autocorr_l1,rolling_lb_pvalue_l1,rolling_arch_pvalue
2019-09-18,USDPHP_RET,0.39634451773652507,-0.2282990453122414,0.0002671781953474278,0.4694694990592476
2019-09-19,USDPHP_RET,0.3966643670006048,-0.2274921498360439,0.000291885933657571,0.46477491016578576
2019-09-20,USDPHP_RET,0.3970384169140282,-0.223944890771138,0.00040966913636866466,0.49189288482819526
2019-09-23,USDPHP_RET,0.39431095440395697,-0.21384357679213423,0.0007318519840559018,0.5051105434823471
2019-09-24,USDPHP_RET,0.3911857516997247,-0.21995874284662403,0.000450145215832536,0.5216541776641279
2019-09-25,USDPHP_RET,0.3914716179328203,-0.21761689389266028,0.0005167940790581995,0.5286839144805678
2019-09-26,USDPHP_RET,0.391426501077684,-0.21799719136319187,0.0005024971304642973,0.5235301658327655
2019-09-27,USDPHP_RET,0.3925154320560604,-0.2170946416291112,0.0005500184221264004,0.5350764242736499
2019-09-30,USDPHP_RET,0.39250486529712314,-0.21531184695047384,0.000586066689762288,0.5374788267502886
2019-10-01,USDPHP_RET,0.3926385447367741,-0.21508806553695434,0.0005974051932945716,0.549056561361557
2019-10-02,USDPHP_RET,0.393124307164399,-0.21563546956701332,0.0005896349088249317,0.5510567712290196
2019-10-03,USDPHP_RET,0.39288255609483974,-0.21427306845749391,0.0006291555588965541,0.5405601030510653
2019-10-04,USDPHP_RET,0.3942323290604304,-0.21426206466400294,0.0006591328435685509,0.551716984444164
2019-10-07,USDPHP_RET,0.3941559264665299,-0.213294699345843,0.0006630481366064748,0.557573081676199
2019-10-08,USDPHP_RET,0.39459811868561995,-0.213675738448194,0.0006605264027713048,0.556531515706837
2019-10-09,USDPHP_RET,0.39447101133784584,-0.21230975543485467,0.0007307453725144214,0.5450501013007318
2019-10-10,USDPHP_RET,0.39302148524565006,-0.22132843514431721,0.00042933148439463397,0.5566539827956445
2019-10-11,USDPHP_RET,0.3926977766836453,-0.21619040445339432,0.0005956565944859803,0.5723986534443958
2019-10-14,USDPHP_RET,0.3917845656340592,-0.21633773600203401,0.0005565025595590288,0.5794684773583902
2019-10-15,USDPHP_RET,0.3916401538521277,-0.21593330311592643,0.0005675197427533555,0.5945844805435123
2019-10-16,USDPHP_RET,0.39161267626518653,-0.21612729644825712,0.000561042204540217,0.582130030964372
2019-10-17,USDPHP_RET,0.39162731930166045,-0.21706809522632292,0.0005312058460560525,0.5747419339838281
2019-10-18,USDPHP_RET,0.3944743830671337,-0.21354048648305007,0.0007152178063097381,0.6037569584412412
2019-10-21,USDPHP_RET,0.3947485923251437,-0.21735301021673215,0.000526901221162741,0.6155888571974393
2019-10-22,USDPHP_RET,0.3952948350838546,-0.22116065234248375,0.00043128019392595996,0.6238470472816029
2019-10-23,USDPHP_RET,0.3950958314287239,-0.2228445337539395,0.00037791150459581254,0.6047776994714134
2019-10-24,USDPHP_RET,0.3956396606921474,-0.22454471896592712,0.0003430543881246154,0.598784755666814
2019-10-25,USDPHP_RET,0.3964542275081499,-0.2281717559461384,0.00028327834948255567,0.5998469618434811
2019-10-28,USDPHP_RET,0.3957837547584565,-0.23086911158490822,0.00023062833988966264,0.5961787043569717
2019-10-29,USDPHP_RET,0.3954182514510927,-0.22975008672135416,0.0002458668227840883,0.6076868679122227
2019-10-30,USDPHP_RET,0.3952919447881841,-0.23293410903882436,0.0002102820509325197,0.5634011639273543
2019-10-31,USDPHP_RET,0.3945903654119309,-0.23347571441688875,0.00019781045606930613,0.5422042573038773
2019-11-01,USDPHP_RET,0.3948179229025456,-0.23041488542168445,0.00023783606555789137,0.5165827857335493
2019-11-04,USDPHP_RET,0.39595450070407223,-0.22729299423476768,0.00029874019845900555,0.5366196772501108
2019-11-05,USDPHP_RET,0.39585564581232496,-0.2313308919655969,0.00024652216617433384,0.5289955702323005
2019-11-06,USDPHP_RET,0.3935888534419448,-0.2315992955986448,0.00022329660455340186,0.5299038178791774
2019-11-07,USDPHP_RET,0.39445471528754344,-0.23461186820758326,0.00018733919571572319,0.5180760945461359
2019-11-08,USDPHP_RET,0.3942919458864566,-0.23363703199415303,0.00019279441370249897,0.5265272345633863
2019-11-11,USDPHP_RET,0.39414450129721385,-0.23674929091824357,0.0001638300025478337,0.5150805214050622
