Pair,Date,ar1,ma1,const,aic
JPYPHP_RET,1201,0.5947804757724297,-0.7595236488210999,-0.019402426532018034,430.3613475014958
JPYPHP_RET,1202,0.43075694273824466,-0.6211156183675673,-0.02273953976615553,429.8835674238432
JPYPHP_RET,1203,0.2486331668125292,-0.4209901362660275,-0.029144330556229347,416.3673546161741
JPYPHP_RET,1204,0.3288829339574325,-0.5088529790950836,-0.02580425629433383,412.51799743859414
JPYPHP_RET,1205,0.4403621205291884,-0.6184875270615457,-0.023632751877288825,410.52062424663427
JPYPHP_RET,1206,0.4226102386082096,-0.6013327624919376,-0.02497934852047733,411.33204135599
JPYPHP_RET,1207,0.6411720184147033,-0.7956549426292184,-0.01865208522308748,395.81913845241866
JPYPHP_RET,1208,0.6386666229056991,-0.7889624307596707,-0.020459357976805818,396.2690406413227
JPYPHP_RET,1209,0.6540183978534513,-0.8041310294781312,-0.01866188626123491,394.44863632015483
JPYPHP_RET,1210,0.6599451807646306,-0.8062698094202935,-0.019499814605228465,394.1291198447376
JPYPHP_RET,1211,0.6292733790900729,-0.7832101780147469,-0.019198588923726997,393.3823194231725
JPYPHP_RET,1212,0.6354627303617065,-0.7903010521916402,-0.018300723940707704,393.7638702203106
JPYPHP_RET,1213,0.605998595496855,-0.7536710677172467,-0.01533097786926914,381.40963464129186
JPYPHP_RET,1214,0.58966246013229,-0.7380679842853931,-0.018015956193509777,382.4357075655181
JPYPHP_RET,1215,0.58775271464081,-0.7317514369976627,-0.02083391938766535,382.92112515515896
JPYPHP_RET,1216,0.5930014392637702,-0.7365074602173906,-0.021189699190545804,382.81231694526343
JPYPHP_RET,1217,0.5223284319834716,-0.6695250016271552,-0.02350142335194422,385.1980314385255
JPYPHP_RET,1218,0.5359587190650654,-0.6843126865619249,-0.02262891544990719,385.42658129817755
JPYPHP_RET,1219,0.5308822323126717,-0.671712770189569,-0.026771140780446272,387.6956476136588
JPYPHP_RET,1220,0.30476603041218703,-0.45446987514135534,-0.020878391508468454,379.36994180398506
JPYPHP_RET,1221,0.2750076072476272,-0.43008266446811244,-0.0223876741807712,379.59759392211686
JPYPHP_RET,1222,0.2812445789094785,-0.44403707045823076,-0.026437773762685433,375.99901728713075
JPYPHP_RET,1223,0.25231631039267644,-0.40671312192354303,-0.036005821483196775,398.24365302553645
JPYPHP_RET,1224,0.15325565489842155,-0.4035589826533007,-0.029107952383637566,422.69828941456933
JPYPHP_RET,1225,0.31032955956239827,-0.525502446003525,-0.025657993029313333,422.64550809806803
JPYPHP_RET,1226,0.32249357338061707,-0.5456560845051891,-0.03213159084044129,420.19672443975065
JPYPHP_RET,1227,0.31759692117240235,-0.5402782138159121,-0.030577059631723965,419.73720041824754
JPYPHP_RET,1228,0.3096957672010722,-0.5338979682681538,-0.03200974726169827,419.2370761783172
JPYPHP_RET,1229,0.30814061753560534,-0.5323152058901461,-0.0320771005898913,419.19021008588425
JPYPHP_RET,1230,0.3172946881377821,-0.5398407312350008,-0.030623137379314182,419.46028138373606
JPYPHP_RET,1231,0.30776717396008385,-0.5341578433912939,-0.03286523706740296,421.15948110472203
JPYPHP_RET,1232,0.2751863802206364,-0.5091342894095207,-0.030642519496671662,424.5113260998801
JPYPHP_RET,1233,0.26045863666225305,-0.5031238623072138,-0.02948759296117371,423.468744280657
JPYPHP_RET,1234,0.2520725252043546,-0.49638584767470656,-0.026180114520183716,421.18542270415725
JPYPHP_RET,1235,0.25240623524354455,-0.49820551623832066,-0.026966406552342847,421.5567442748185
JPYPHP_RET,1236,0.23862418875559663,-0.4850008651222482,-0.024436667055407743,421.80544670390157
JPYPHP_RET,1237,0.2552019067376142,-0.4983061155993373,-0.02450874079993904,421.7539998984721
JPYPHP_RET,1238,0.25826334919844524,-0.5021012913838218,-0.02561307532957473,423.07830487919324
JPYPHP_RET,1239,0.24601218765303684,-0.49674890771994973,-0.026612621122609634,421.67994354359905
JPYPHP_RET,1240,0.25392206831960107,-0.5035593656063292,-0.026708988412764634,421.59627299985164
JPYPHP_RET,1241,0.25759998662977557,-0.5031901584160027,-0.02460149720038431,423.639015610614
JPYPHP_RET,1242,0.2533259136156725,-0.49938114814401086,-0.025002866270894524,423.4766697580523
JPYPHP_RET,1243,0.23046513326046222,-0.47573294869183147,-0.024450269320695807,424.0860340476451
JPYPHP_RET,1244,0.2259686412722595,-0.4676617009479962,-0.023494531276840636,424.6782170879079
JPYPHP_RET,1245,0.22725001214294602,-0.4700037216210286,-0.02199696653433624,423.86350105419046
JPYPHP_RET,1246,0.19116821717861943,-0.43380188112880885,-0.01748473003404334,430.5020290340441
JPYPHP_RET,1247,0.1903739089390945,-0.4302145139554053,-0.015973829168355828,430.20486017497126
JPYPHP_RET,1248,0.221337772642417,-0.46390629101521264,-0.01803836738805062,432.394495180312
JPYPHP_RET,1249,0.218942589193582,-0.46212470766130587,-0.018528171000245,432.21851577897496
JPYPHP_RET,1250,0.2186754878528163,-0.46157633697800565,-0.019164862559326725,432.4356668023547
JPYPHP_RET,1251,0.21824146417485676,-0.46167267235373577,-0.018871555393517966,432.49584970648755
JPYPHP_RET,1252,0.20486518497556297,-0.45010235140379945,-0.022438164497345446,436.6606279781024
JPYPHP_RET,1253,0.20924550650324744,-0.4509245507584218,-0.023237733406948895,436.86168417624583
JPYPHP_RET,1254,0.21494830151375385,-0.4573185533306448,-0.022713317026796336,437.0110320334627
JPYPHP_RET,1255,0.22754882572993845,-0.4638628125211282,-0.02148227655276221,435.5548598969705
JPYPHP_RET,1256,0.2101627358742906,-0.4430901038291819,-0.0259567519217383,436.13430087630445
JPYPHP_RET,1257,0.21469260877156052,-0.446282789678556,-0.02597973720111916,436.14373644699543
JPYPHP_RET,1258,0.11145231148642369,-0.32975361853561064,-0.04062054134900499,497.5471717467772
JPYPHP_RET,1259,0.09784003662243884,-0.31642018074302286,-0.036672704350756195,493.2131582183072
JPYPHP_RET,1260,0.10620610272109579,-0.32493394519077873,-0.03643775992855236,493.2246017973892
JPYPHP_RET,1261,0.06927887550752637,-0.2874266093891407,-0.04095102489974819,494.58305316505255
JPYPHP_RET,1262,0.07809903398326445,-0.28959819295963524,-0.041735450922219565,495.1893899835545
JPYPHP_RET,1263,0.08363689833764687,-0.2922851509798792,-0.0426659080845013,494.7905312381109
JPYPHP_RET,1264,0.09097259845350157,-0.29845259786073086,-0.04019283093418003,492.85385727593314
JPYPHP_RET,1265,0.08737977311067688,-0.2942698476569222,-0.04204198416190198,493.31403411567004
JPYPHP_RET,1266,0.0910114229504809,-0.2973460421578204,-0.04234337184216348,493.42398098982494
JPYPHP_RET,1267,0.08456323431981934,-0.2935552107322081,-0.0424730546621755,493.4993282927711
JPYPHP_RET,1268,0.08502408391200825,-0.29095929366793144,-0.04129090384641673,491.6694884549588
JPYPHP_RET,1269,0.08550326238399442,-0.2925337644360778,-0.04091060491522547,491.7271273520545
JPYPHP_RET,1270,0.07969041656673953,-0.28672555890664975,-0.04032910129485668,491.5668095814706
JPYPHP_RET,1271,0.07799492667908331,-0.28456275385432417,-0.042468652252411365,492.80003890713886
JPYPHP_RET,1272,0.08332408819682123,-0.2889612759231973,-0.04641874159779348,491.5389534102246
JPYPHP_RET,1273,0.07983914950678705,-0.2875153835949472,-0.046654858281278626,491.46715010237165
JPYPHP_RET,1274,0.08766975857106066,-0.2896244322911216,-0.05007695923309232,490.8943529548974
JPYPHP_RET,1275,0.07516155491791507,-0.27587947246424344,-0.04564003234871908,488.9851867057042
JPYPHP_RET,1276,0.07266724497916544,-0.2749554400196516,-0.04560269248650552,489.0042422488308
JPYPHP_RET,1277,0.05870328646578698,-0.2573148496459836,-0.04873281110531491,486.2682309944499
JPYPHP_RET,1278,0.05924476732532036,-0.26138901521859703,-0.05076597433673745,488.3536522074986
JPYPHP_RET,1279,0.05379959879680564,-0.25337230847692105,-0.04698714667546684,485.58688579417935
JPYPHP_RET,1280,0.040825204381637184,-0.2424122819851394,-0.050580338235839,486.7163342903971
JPYPHP_RET,1281,0.03992190264853054,-0.23512023238984245,-0.05476022245088969,489.4944549631859
JPYPHP_RET,1282,0.05601097840356876,-0.23928252019683172,-0.057893532513852944,488.0373232099512
JPYPHP_RET,1283,0.0346418567213096,-0.2103316074803119,-0.05769847002940858,487.5425892097385
JPYPHP_RET,1284,0.029720426203593123,-0.21168454662349712,-0.057372140294870054,487.7754687022169
JPYPHP_RET,1285,0.05970857171734069,-0.23696831009151614,-0.054659405208170586,489.9133662725583
JPYPHP_RET,1286,0.0764046982459885,-0.2368962353413416,-0.04755865274377567,497.7023458594773
JPYPHP_RET,1287,0.07879132859262833,-0.25965470543009916,-0.050995438860669394,500.73140525603486
JPYPHP_RET,1288,0.026394554967267538,-0.21706127281855703,-0.04756062000856886,502.5479455851851
