MSE (100x Scale),MAE (%),RMSE (%),MAPE (%),Model,Pair,Set
0.43388629011909424,0.4858662632783348,0.6587004555327818,187.39385377428394,hybrid_arima_mlp,JPYMYR_RET,val
0.3856609829435727,0.48692423897916304,0.6210160891181264,120.98111899422463,hybrid_arima_mlp,JPYMYR_RET,test
0.15299773726876917,0.2899987073416261,0.39114925190874283,338.95274402468874,hybrid_arima_mlp,SGDMYR_RET,val
0.1407107617854007,0.28786165313144035,0.37511433161824237,334.00886826706517,hybrid_arima_mlp,SGDMYR_RET,test
0.13466041165189602,0.24333680654752612,0.3669610492298822,106.58004019500973,hybrid_arima_svr,USDMYR_RET,val
0.16220002414745902,0.28550910950732944,0.4027406412909666,103.46147686213685,hybrid_arima_svr,USDMYR_RET,test
0.2661731598068736,0.352821763361968,0.5159197222503454,182.6483152206508,hybrid_arima_svr,CNYMYR_RET,val
0.14895997078798037,0.2727314720492122,0.38595332721454856,121.90119606054807,hybrid_arima_svr,CNYMYR_RET,test
0.27097154237976484,0.3988090006027777,0.520549269886881,134.70468293626678,hybrid_arima_svr,EURMYR_RET,val
0.26126449960735254,0.38609524175998267,0.5111403912892744,154.98404349536582,hybrid_arima_svr,EURMYR_RET,test
0.4343923425916481,0.48519195906152596,0.6590844730318324,160.04862118028973,hybrid_arima_svr,JPYMYR_RET,val
0.38546438391626964,0.4859182943736555,0.6208577807487554,119.7994807852001,hybrid_arima_svr,JPYMYR_RET,test
0.15496332172020227,0.29428259275141283,0.3936538094826497,314.4392927400971,hybrid_arima_svr,SGDMYR_RET,val
0.13740856008044042,0.2828545340409166,0.3706866062868207,221.34452625347598,hybrid_arima_svr,SGDMYR_RET,test
0.12389536789394238,0.2376612651343129,0.3519877382721483,138.65762294028474,hybrid_var_mlp,USDMYR_RET,val
0.1501550654450464,0.27743418565719064,0.3874984715389809,107.19643861637391,hybrid_var_mlp,USDMYR_RET,test
0.266458357287848,0.3542130296609607,0.51619604540121,208.30610758678168,hybrid_var_mlp,CNYMYR_RET,val
0.1407938983129171,0.26692979724626575,0.3752251301724301,129.09340652133247,hybrid_var_mlp,CNYMYR_RET,test
0.2899525754341058,0.4124513323088837,0.5384724463090993,162.64317401050687,hybrid_var_mlp,EURMYR_RET,val
0.273477088925193,0.38953415881461634,0.5229503694665422,186.07325494899098,hybrid_var_mlp,EURMYR_RET,test
0.4372446800092347,0.4914751742595041,0.6612447958277137,229.9181914901934,hybrid_var_mlp,JPYMYR_RET,val
0.3985409790240884,0.4966085768522015,0.6313010209274879,126.73686436040434,hybrid_var_mlp,JPYMYR_RET,test
0.16618374953172202,0.3022441844472009,0.40765641112549916,234.6294151398545,hybrid_var_mlp,SGDMYR_RET,val
0.15017262324123834,0.2941310208022402,0.38752112618699686,208.2430559594008,hybrid_var_mlp,SGDMYR_RET,test
0.1217288071136899,0.23625624645882495,0.3488965564657953,133.08490569092515,hybrid_var_svr,USDMYR_RET,val
0.1465104182389394,0.2732603886805828,0.3827667935426732,101.39488138250951,hybrid_var_svr,USDMYR_RET,test
0.26494946872683567,0.35356270804436807,0.5147324243981873,187.25394093789583,hybrid_var_svr,CNYMYR_RET,val
0.14564366287849953,0.27058714444602877,0.3816328901948829,129.5687439550395,hybrid_var_svr,CNYMYR_RET,test
0.2850205297401634,0.4049104495362642,0.5338731401186647,140.42247687135554,hybrid_var_svr,EURMYR_RET,val
0.27058293662899446,0.389754376866858,0.5201758708638785,162.57810358303163,hybrid_var_svr,EURMYR_RET,test
0.43576136800525755,0.4883275524984168,0.6601222371691909,198.265910810794,hybrid_var_svr,JPYMYR_RET,val
0.390817133061546,0.48959892581412146,0.6251536875533455,122.02391133902648,hybrid_var_svr,JPYMYR_RET,test
0.16565568713671372,0.30275589347279885,0.4070082150727596,289.41360755793755,hybrid_var_svr,SGDMYR_RET,val
0.15269539358450895,0.29750229381669474,0.3907625795601582,199.85294114952205,hybrid_var_svr,SGDMYR_RET,test
0.12465625773345691,0.23894882206160453,0.35306693095425534,140.82945376952352,var,USDMYR_RET,val
0.15059381887699452,0.2791021132969024,0.38806419427331157,110.66053737705835,var,USDMYR_RET,test
0.2651743566571899,0.3553702768020026,0.5149508293586776,211.00533722851642,var,CNYMYR_RET,val
0.14479164742030864,0.272438239054705,0.3805149766044809,140.0801896759679,var,CNYMYR_RET,test
0.2878449602179542,0.4067560502978972,0.5365118453659287,144.25609456139827,var,EURMYR_RET,val
0.26924776959103824,0.38940416884703527,0.5188909033612348,165.3764640741967,var,EURMYR_RET,test
0.4367614280826182,0.48927392049388685,0.660879284047108,188.32938315998342,var,JPYMYR_RET,val
0.39248182128504894,0.49098166789961645,0.6264836959451131,124.23470362917044,var,JPYMYR_RET,test
0.16733912148836558,0.30215951507160743,0.40907104699350894,230.99376928299375,var,SGDMYR_RET,val
0.15017394883350527,0.295660440083643,0.38752283653161046,206.26101635113537,var,SGDMYR_RET,test
