Date,USDPHP=X
2010-11-26,44.0099983215332
2010-11-29,44.04999923706055
2010-11-30,44.25
2010-12-01,44.04999923706055
2010-12-02,43.5
2010-12-03,43.650001525878906
2010-12-06,43.63999938964844
2010-12-07,43.7599983215332
2010-12-08,43.58000183105469
2010-12-09,43.599998474121094
2010-12-10,43.560001373291016
2010-12-13,43.650001525878906
2010-12-14,43.75
2010-12-15,43.70000076293945
2010-12-16,43.849998474121094
2010-12-17,44.04999923706055
2010-12-20,44.2400016784668
2010-12-21,44.470001220703125
2010-12-22,44.29999923706055
2010-12-23,44.150001525878906
2010-12-24,44.16999816894531
2010-12-27,44.099998474121094
2010-12-28,43.939998626708984
2010-12-29,43.900001525878906
2010-12-30,43.880001068115234
2010-12-31,43.7400016784668
2011-01-03,43.67499923706055
2011-01-04,43.67300033569336
2011-01-05,43.5
2011-01-06,43.70000076293945
2011-01-07,43.84000015258789
2011-01-10,44.099998474121094
2011-01-11,44.310001373291016
2011-01-12,44.005001068115234
2011-01-13,43.900001525878906
2011-01-14,44.08000183105469
2011-01-17,43.433998107910156
2011-01-18,44.36000061035156
2011-01-19,44.43000030517578
2011-01-20,44.220001220703125
2011-01-21,43.65700149536133
2011-01-24,44.349998474121094
2011-01-25,44.45000076293945
2011-01-26,44.415000915527344
2011-01-27,44.25
2011-01-28,44.08000183105469
2011-01-31,43.98500061035156
2011-02-01,44.220001220703125
2011-02-02,44.099998474121094
2011-02-03,43.86000061035156
2011-02-04,43.779998779296875
2011-02-07,43.599998474121094
2011-02-08,43.58000183105469
2011-02-09,43.349998474121094
2011-02-10,43.459999084472656
2011-02-11,43.599998474121094
2011-02-14,43.689998626708984
2011-02-15,43.54999923706055
2011-02-16,43.619998931884766
2011-02-17,43.5
2011-02-18,43.29999923706055
2011-02-21,43.2599983215332
2011-02-22,43.314998626708984
2011-02-23,43.5
2011-02-24,43.400001525878906
2011-02-25,43.79999923706055
2011-02-28,43.720001220703125
2011-03-01,43.45000076293945
2011-03-02,43.36000061035156
2011-03-03,43.400001525878906
2011-03-04,43.2599983215332
2011-03-07,43.185001373291016
2011-03-08,43.18000030517578
2011-03-09,43.349998474121094
2011-03-10,43.25
2011-03-11,43.37300109863281
2011-03-14,43.45000076293945
2011-03-15,43.5
2011-03-16,43.790000915527344
2011-03-17,43.70000076293945
2011-03-18,43.79999923706055
2011-03-21,43.470001220703125
2011-03-22,43.45000076293945
2011-03-23,43.23500061035156
2011-03-24,43.400001525878906
2011-03-25,43.40999984741211
2011-03-28,43.150001525878906
2011-03-29,43.459999084472656
2011-03-30,43.36000061035156
2011-03-31,43.400001525878906
2011-04-01,43.349998474121094
2011-04-04,43.20000076293945
2011-04-05,43.150001525878906
2011-04-06,43.25
2011-04-07,43.099998474121094
2011-04-08,43.04999923706055
2011-04-11,42.79999923706055
2011-04-12,42.895999908447266
2011-04-13,42.9109992980957
2011-04-14,43.150001525878906
2011-04-18,43.189998626708984
2011-04-19,43.25
2011-04-20,43.29999923706055
2011-04-21,43.130001068115234
2011-04-22,43.130001068115234
2011-04-25,43.150001525878906
2011-04-26,43.20000076293945
2011-04-27,43.29999923706055
2011-04-28,43.150001525878906
2011-04-29,43.15999984741211
2011-05-02,42.733001708984375
2011-05-03,42.53799819946289
2011-05-04,42.880001068115234
2011-05-05,42.7599983215332
2011-05-06,42.805999755859375
2011-05-09,42.98500061035156
2011-05-10,42.900001525878906
2011-05-11,41.97999954223633
2011-05-12,42.79999923706055
2011-05-13,42.959999084472656
2011-05-16,43.025001525878906
2011-05-17,43.33000183105469
2011-05-18,43.25
2011-05-19,43.119998931884766
2011-05-20,43.099998474121094
2011-05-23,43.025001525878906
2011-05-24,43.400001525878906
2011-05-25,43.30099868774414
2011-05-26,43.45000076293945
2011-05-27,43.29999923706055
2011-05-30,43.2599983215332
2011-05-31,43.202999114990234
2011-06-01,43.150001525878906
2011-06-02,43.0
2011-06-03,43.20000076293945
2011-06-06,43.10499954223633
2011-06-07,43.209999084472656
2011-06-08,43.119998931884766
2011-06-09,43.125
2011-06-10,43.150001525878906
2011-06-13,43.09000015258789
2011-06-14,43.400001525878906
2011-06-15,43.150001525878906
2011-06-16,43.345001220703125
2011-06-17,43.57600021362305
2011-06-20,43.54999923706055
2011-06-21,43.70000076293945
2011-06-22,43.400001525878906
2011-06-23,43.36000061035156
2011-06-24,43.349998474121094
2011-06-27,43.20000076293945
2011-06-28,43.45000076293945
2011-06-29,43.400001525878906
2011-06-30,43.439998626708984
2011-07-01,43.29999923706055
2011-07-04,43.08000183105469
2011-07-05,42.9640007019043
2011-07-06,42.959999084472656
2011-07-07,42.81999969482422
2011-07-08,42.86000061035156
2011-07-11,42.6349983215332
2011-07-12,42.900001525878906
2011-07-13,43.130001068115234
2011-07-14,42.900001525878906
2011-07-15,42.810001373291016
2011-07-18,42.845001220703125
2011-07-19,42.97999954223633
2011-07-20,42.810001373291016
2011-07-21,42.650001525878906
2011-07-22,42.619998931884766
2011-07-25,42.29999923706055
2011-07-26,42.36000061035156
2011-07-27,42.209999084472656
2011-07-28,42.04999923706055
2011-07-29,42.150001525878906
2011-08-01,42.02000045776367
2011-08-02,41.834999084472656
2011-08-03,42.02299880981445
2011-08-04,42.125
2011-08-05,42.23500061035156
2011-08-08,42.45500183105469
2011-08-09,42.50600051879883
2011-08-10,42.39500045776367
2011-08-11,42.37300109863281
2011-08-12,42.433998107910156
2011-08-15,42.55500030517578
2011-08-16,42.31999969482422
2011-08-17,42.290000915527344
2011-08-18,42.34000015258789
2011-08-19,42.45000076293945
2011-08-22,42.529998779296875
2011-08-23,42.470001220703125
2011-08-24,42.31999969482422
2011-08-25,42.38999938964844
2011-08-26,42.36000061035156
2011-08-29,42.34000015258789
2011-08-30,42.42499923706055
2011-08-31,42.400001525878906
2011-09-01,42.41999816894531
2011-09-02,42.369998931884766
2011-09-05,42.15999984741211
2011-09-06,42.23500061035156
2011-09-07,42.439998626708984
2011-09-08,42.25
2011-09-09,42.459999084472656
2011-09-12,42.40800094604492
2011-09-13,42.71799850463867
2011-09-14,43.0099983215332
2011-09-15,43.43000030517578
2011-09-16,43.27000045776367
2011-09-19,43.2599983215332
2011-09-20,43.33700180053711
2011-09-21,43.349998474121094
2011-09-22,43.45000076293945
2011-09-23,43.676998138427734
2011-09-26,43.51499938964844
2011-09-27,43.560001373291016
2011-09-28,42.959999084472656
2011-09-29,43.29999923706055
2011-09-30,43.599998474121094
2011-10-03,43.61800003051758
2011-10-04,43.86000061035156
2011-10-05,43.970001220703125
2011-10-06,43.75
2011-10-07,43.650001525878906
2011-10-10,43.44499969482422
2011-10-11,43.2599983215332
2011-10-12,42.36899948120117
2011-10-13,43.2599983215332
2011-10-14,43.279998779296875
2011-10-17,43.2400016784668
2011-10-18,43.099998474121094
2011-10-19,43.20000076293945
2011-10-20,43.119998931884766
2011-10-21,43.14099884033203
2011-10-24,43.349998474121094
2011-10-25,43.099998474121094
2011-10-26,43.0369987487793
2011-10-27,43.20000076293945
2011-10-28,42.70000076293945
2011-10-31,42.529998779296875
2011-11-01,42.52799987792969
2011-11-02,42.53099822998047
2011-11-03,42.6510009765625
2011-11-04,43.020999908447266
2011-11-07,42.79999923706055
2011-11-08,42.79999923706055
2011-11-09,42.900001525878906
2011-11-10,42.946998596191406
2011-11-11,43.2599983215332
2011-11-14,43.20500183105469
2011-11-15,43.15999984741211
2011-11-16,43.266998291015625
2011-11-17,43.290000915527344
2011-11-18,43.270999908447266
2011-11-21,43.34000015258789
2011-11-22,43.18600082397461
2011-11-23,43.12799835205078
2011-11-24,43.35300064086914
2011-11-25,43.54600143432617
2011-11-28,43.87699890136719
2011-11-29,43.68000030517578
2011-11-30,43.527000427246094
2011-12-01,43.25
2011-12-02,43.099998474121094
2011-12-05,43.15999984741211
2011-12-06,43.20000076293945
2011-12-07,43.41999816894531
2011-12-08,43.25
2011-12-09,43.08000183105469
2011-12-12,43.564998626708984
2011-12-13,43.5
2011-12-14,43.75
2011-12-15,44.099998474121094
2011-12-16,44.099998474121094
2011-12-19,43.65599822998047
2011-12-20,43.880001068115234
2011-12-21,43.79999923706055
2011-12-22,43.50899887084961
2011-12-23,43.5
2011-12-26,43.400001525878906
2011-12-27,43.33700180053711
2011-12-28,43.70000076293945
2011-12-29,43.880001068115234
2011-12-30,43.70000076293945
2012-01-02,43.775001525878906
2012-01-03,43.8380012512207
2012-01-04,43.65999984741211
2012-01-05,43.64099884033203
2012-01-06,43.95000076293945
2012-01-09,44.0369987487793
2012-01-10,43.970001220703125
2012-01-11,43.900001525878906
2012-01-12,43.9900016784668
2012-01-13,44.0
2012-01-16,43.65599822998047
2012-01-17,43.766998291015625
2012-01-18,43.599998474121094
2012-01-19,43.40999984741211
2012-01-20,43.34000015258789
2012-01-23,43.17499923706055
2012-01-24,43.119998931884766
2012-01-25,43.13999938964844
2012-01-26,43.099998474121094
2012-01-27,43.7140007019043
2012-01-30,42.61899948120117
2012-01-31,43.7140007019043
2012-02-01,42.84000015258789
2012-02-02,42.7599983215332
2012-02-03,42.630001068115234
2012-02-06,42.33399963378906
2012-02-07,42.45199966430664
2012-02-08,42.375
2012-02-09,42.16699981689453
2012-02-10,42.02000045776367
2012-02-13,42.38100051879883
2012-02-14,42.361000061035156
2012-02-15,42.70000076293945
2012-02-16,42.483001708984375
2012-02-17,42.67499923706055
2012-02-20,42.5890007019043
2012-02-21,42.465999603271484
2012-02-22,42.5620002746582
2012-02-23,42.59000015258789
2012-02-24,42.685001373291016
2012-02-27,42.696998596191406
2012-02-28,42.88999938964844
2012-02-29,42.744998931884766
2012-03-01,42.66400146484375
2012-03-02,42.66699981689453
2012-03-05,42.64099884033203
2012-03-06,42.70500183105469
2012-03-07,42.974998474121094
2012-03-08,42.77000045776367
2012-03-09,42.4900016784668
2012-03-12,42.45000076293945
2012-03-13,42.63600158691406
2012-03-14,42.637001037597656
2012-03-15,42.862998962402344
2012-03-16,42.915000915527344
2012-03-19,42.87900161743164
2012-03-20,42.90999984741211
2012-03-21,42.89099884033203
2012-03-22,42.959999084472656
2012-03-23,43.005001068115234
2012-03-26,41.84400177001953
2012-03-27,42.875
2012-03-28,42.79999923706055
2012-03-29,42.915000915527344
2012-03-30,42.9119987487793
2012-04-02,42.797000885009766
2012-04-03,42.595001220703125
2012-04-04,42.650001525878906
2012-04-05,42.650001525878906
2012-04-06,42.650001525878906
2012-04-09,42.50299835205078
2012-04-10,42.849998474121094
2012-04-11,42.729000091552734
2012-04-12,42.611000061035156
2012-04-13,42.54999923706055
2012-04-16,41.94499969482422
2012-04-17,42.65399932861328
2012-04-18,42.547000885009766
2012-04-19,42.5
2012-04-20,42.5359992980957
2012-04-23,42.4119987487793
2012-04-24,42.650001525878906
2012-04-25,42.67499923706055
2012-04-26,42.52000045776367
2012-04-27,42.290000915527344
2012-04-30,42.10499954223633
2012-05-01,42.064998626708984
2012-05-02,42.0
2012-05-03,42.11600112915039
2012-05-04,42.04999923706055
2012-05-07,42.172000885009766
2012-05-08,42.30500030517578
2012-05-09,42.22999954223633
2012-05-10,42.470001220703125
2012-05-11,42.27000045776367
2012-05-14,42.369998931884766
2012-05-15,42.7400016784668
2012-05-16,42.619998931884766
2012-05-17,42.88399887084961
2012-05-18,42.75299835205078
2012-05-21,42.99800109863281
2012-05-22,43.05500030517578
2012-05-23,43.04499816894531
2012-05-24,43.4109992980957
2012-05-25,43.599998474121094
2012-05-28,43.64400100708008
2012-05-29,43.569000244140625
2012-05-30,43.22999954223633
2012-05-31,43.43000030517578
2012-06-01,43.32500076293945
2012-06-04,43.327999114990234
2012-06-05,43.358001708984375
2012-06-06,43.375
2012-06-07,43.02000045776367
2012-06-08,43.029998779296875
2012-06-11,43.12799835205078
2012-06-12,42.85100173950195
2012-06-13,42.85300064086914
2012-06-14,42.40999984741211
2012-06-15,42.380001068115234
2012-06-18,42.12900161743164
2012-06-19,42.15399932861328
2012-06-20,42.1870002746582
2012-06-21,42.08300018310547
2012-06-22,42.40700149536133
2012-06-25,42.31700134277344
2012-06-26,42.53499984741211
2012-06-27,42.38800048828125
2012-06-28,42.24399948120117
2012-06-29,42.26300048828125
2012-07-02,41.79999923706055
2012-07-03,41.79600143432617
2012-07-04,41.51100158691406
2012-07-05,41.53099822998047
2012-07-06,41.62099838256836
2012-07-09,41.09299850463867
2012-07-10,41.85900115966797
2012-07-11,41.72600173950195
2012-07-12,41.7760009765625
2012-07-13,41.99599838256836
2012-07-16,41.8650016784668
2012-07-17,41.702999114990234
2012-07-18,41.62699890136719
2012-07-19,41.608001708984375
2012-07-20,41.60300064086914
2012-07-23,41.80099868774414
2012-07-24,41.847999572753906
2012-07-25,41.92599868774414
2012-07-26,42.00400161743164
2012-07-27,42.04100036621094
2012-07-30,41.83300018310547
2012-07-31,41.750999450683594
2012-08-01,41.61800003051758
2012-08-02,41.6349983215332
2012-08-03,41.696998596191406
2012-08-06,41.67499923706055
2012-08-07,41.74700164794922
2012-08-08,41.75699996948242
2012-08-09,41.61899948120117
2012-08-10,41.63600158691406
2012-08-13,41.733001708984375
2012-08-14,41.733001708984375
2012-08-15,41.87699890136719
2012-08-16,42.108001708984375
2012-08-17,42.20500183105469
2012-08-20,42.2869987487793
2012-08-21,42.222999572753906
2012-08-22,42.14500045776367
2012-08-23,42.220001220703125
2012-08-24,42.04100036621094
2012-08-27,42.106998443603516
2012-08-28,42.119998931884766
2012-08-29,42.207000732421875
2012-08-30,42.237998962402344
2012-08-31,42.17300033569336
2012-09-03,42.029998779296875
2012-09-04,41.82099914550781
2012-09-05,41.790000915527344
2012-09-06,41.83399963378906
2012-09-07,41.62699890136719
2012-09-10,41.42599868774414
2012-09-11,41.452999114990234
2012-09-12,41.415000915527344
2012-09-13,41.428001403808594
2012-09-14,41.63600158691406
2012-09-17,41.29499816894531
2012-09-18,41.46799850463867
2012-09-19,41.685001373291016
2012-09-20,41.5099983215332
2012-09-21,41.608001708984375
2012-09-24,41.5620002746582
2012-09-25,41.632999420166016
2012-09-26,41.5629997253418
2012-09-27,41.93000030517578
2012-09-28,41.70399856567383
2012-10-01,41.55500030517578
2012-10-02,41.606998443603516
2012-10-03,41.48500061035156
2012-10-04,41.4900016784668
2012-10-05,41.33100128173828
2012-10-08,40.35200119018555
2012-10-09,41.409000396728516
2012-10-10,41.347999572753906
2012-10-11,41.446998596191406
2012-10-12,41.4739990234375
2012-10-15,41.310001373291016
2012-10-16,41.32500076293945
2012-10-17,41.257999420166016
2012-10-18,41.047000885009766
2012-10-19,41.165000915527344
2012-10-22,41.202999114990234
2012-10-23,41.263999938964844
2012-10-24,41.27799987792969
2012-10-25,41.361000061035156
2012-10-26,41.09700012207031
2012-10-29,41.16600036621094
2012-10-30,41.16400146484375
2012-10-31,41.06999969482422
2012-11-01,40.98400115966797
2012-11-02,41.005001068115234
2012-11-05,41.0
2012-11-06,41.150001525878906
2012-11-07,41.0880012512207
2012-11-08,40.83300018310547
2012-11-09,40.9370002746582
2012-11-12,40.09199905395508
2012-11-13,41.0099983215332
2012-11-14,41.005001068115234
2012-11-15,41.0359992980957
2012-11-16,41.0620002746582
2012-11-19,41.17399978637695
2012-11-20,41.05699920654297
2012-11-21,41.058998107910156
2012-11-22,40.97700119018555
2012-11-23,40.952999114990234
2012-11-26,40.94499969482422
2012-11-27,40.88399887084961
2012-11-28,40.6879997253418
2012-11-29,40.724998474121094
2012-11-30,40.76599884033203
2012-12-03,40.641998291015625
2012-12-05,40.80400085449219
2012-12-06,40.749000549316406
2012-12-07,40.82099914550781
2012-12-10,40.86000061035156
2012-12-11,40.832000732421875
2012-12-12,40.77799987792969
2012-12-13,40.88199996948242
2012-12-14,40.933998107910156
2012-12-17,41.029998779296875
2012-12-18,40.887001037597656
2012-12-19,40.9630012512207
2012-12-20,40.888999938964844
2012-12-21,40.98500061035156
2012-12-24,41.02000045776367
2012-12-25,41.03200149536133
2012-12-26,41.02199935913086
2012-12-27,41.0260009765625
2012-12-28,41.01100158691406
2012-12-31,40.97200012207031
2013-01-01,40.9370002746582
2013-01-02,40.935001373291016
2013-01-03,40.76599884033203
2013-01-04,40.62099838256836
2013-01-07,40.81999969482422
2013-01-08,40.80099868774414
2013-01-09,40.70100021362305
2013-01-10,40.63999938964844
2013-01-11,40.60200119018555
2013-01-14,40.500999450683594
2013-01-15,40.53799819946289
2013-01-16,40.46699905395508
2013-01-17,40.58399963378906
2013-01-18,40.483001708984375
2013-01-21,39.74599838256836
2013-01-22,40.56800079345703
2013-01-23,40.48699951171875
2013-01-24,40.525001525878906
2013-01-25,40.507999420166016
2013-01-28,40.599998474121094
2013-01-29,40.8390007019043
2013-01-30,40.61399841308594
2013-01-31,40.54899978637695
2013-02-01,40.590999603271484
2013-02-04,40.56399917602539
2013-02-05,40.48500061035156
2013-02-06,40.54100036621094
2013-02-07,40.62900161743164
2013-02-08,40.612998962402344
2013-02-11,40.60200119018555
2013-02-12,40.59299850463867
2013-02-13,40.5890007019043
2013-02-14,40.55799865722656
2013-02-15,40.53799819946289
2013-02-18,40.47999954223633
2013-02-19,40.555999755859375
2013-02-20,40.52000045776367
2013-02-21,40.53799819946289
2013-02-22,40.6619987487793
2013-02-25,40.612998962402344
2013-02-26,40.566001892089844
2013-02-27,40.6349983215332
2013-02-28,40.6349983215332
2013-03-01,40.534000396728516
2013-03-04,40.56700134277344
2013-03-05,40.652000427246094
2013-03-06,40.654998779296875
2013-03-07,40.62699890136719
2013-03-08,40.56399917602539
2013-03-11,40.58300018310547
2013-03-12,40.57699966430664
2013-03-13,40.513999938964844
2013-03-14,40.48500061035156
2013-03-15,40.51300048828125
2013-03-18,40.452999114990234
2013-03-19,40.5
2013-03-20,40.53300094604492
2013-03-21,40.650001525878906
2013-03-22,40.63600158691406
2013-03-25,40.766998291015625
2013-03-26,40.73400115966797
2013-03-27,40.93199920654297
2013-03-28,40.702999114990234
2013-03-29,40.702999114990234
2013-04-01,40.709999084472656
2013-04-02,40.79999923706055
2013-04-03,40.70100021362305
2013-04-04,40.814998626708984
2013-04-05,41.15700149536133
2013-04-08,41.319000244140625
2013-04-09,41.19300079345703
2013-04-10,41.082000732421875
2013-04-11,40.79600143432617
2013-04-12,40.86600112915039
2013-04-15,41.25
2013-04-16,41.095001220703125
2013-04-17,41.263999938964844
2013-04-18,41.132999420166016
2013-04-19,41.1349983215332
2013-04-22,41.007999420166016
2013-04-23,41.1619987487793
2013-04-24,41.284000396728516
2013-04-25,41.17100143432617
2013-04-26,41.14500045776367
2013-04-29,41.14500045776367
2013-04-30,41.034000396728516
2013-05-01,41.058998107910156
2013-05-02,41.05099868774414
2013-05-03,40.85599899291992
2013-05-06,40.83000183105469
2013-05-07,40.819000244140625
2013-05-08,40.74399948120117
2013-05-09,40.66999816894531
2013-05-10,40.71200180053711
2013-05-13,41.013999938964844
2013-05-14,41.060001373291016
2013-05-15,41.029998779296875
2013-05-16,41.15800094604492
2013-05-17,41.132999420166016
2013-05-20,41.09000015258789
2013-05-21,41.09199905395508
2013-05-22,41.111000061035156
2013-05-23,41.165000915527344
2013-05-24,41.61399841308594
2013-05-27,41.51100158691406
2013-05-28,41.534000396728516
2013-05-29,41.810001373291016
2013-05-30,42.375999450683594
2013-05-31,42.17499923706055
2013-06-03,41.249000549316406
2013-06-04,41.68600082397461
2013-06-05,41.67100143432617
2013-06-06,41.91600036621094
2013-06-07,42.0369987487793
2013-06-10,42.0369987487793
2013-06-11,42.0369987487793
2013-06-12,42.0369987487793
2013-06-13,42.933998107910156
2013-06-14,42.88800048828125
2013-06-17,42.70800018310547
2013-06-18,42.76599884033203
2013-06-19,43.11899948120117
2013-06-20,42.935001373291016
2013-06-21,43.64500045776367
2013-06-24,43.79999923706055
2013-06-25,43.75699996948242
2013-06-26,43.222999572753906
2013-06-27,43.26499938964844
2013-06-28,43.20800018310547
2013-07-01,43.0
2013-07-02,43.03300094604492
2013-07-03,43.154998779296875
2013-07-04,43.36000061035156
2013-07-05,43.28099822998047
2013-07-08,43.35599899291992
2013-07-09,43.58599853515625
2013-07-10,43.31399917602539
2013-07-11,43.33700180053711
2013-07-12,43.185001373291016
2013-07-15,43.27199935913086
2013-07-16,43.34199905395508
2013-07-17,43.22100067138672
2013-07-18,43.21099853515625
2013-07-19,43.29899978637695
2013-07-22,43.25
2013-07-23,43.11399841308594
2013-07-24,43.08300018310547
2013-07-25,43.13600158691406
2013-07-26,43.34299850463867
2013-07-29,43.29499816894531
2013-07-30,43.183998107910156
2013-07-31,43.28900146484375
2013-08-01,43.34000015258789
2013-08-02,43.499000549316406
2013-08-05,43.60499954223633
2013-08-06,43.38800048828125
2013-08-07,43.3129997253418
2013-08-08,43.6879997253418
2013-08-09,43.56800079345703
2013-08-12,43.56800079345703
2013-08-13,43.67499923706055
2013-08-14,43.70500183105469
2013-08-15,43.66400146484375
2013-08-16,43.790000915527344
2013-08-19,43.64500045776367
2013-08-20,43.64500045776367
2013-08-21,43.64500045776367
2013-08-22,43.86399841308594
